experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch
run6-tbt-10s,1,intercontinentale,10,none,true,100,4,1,300,399,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,85.56,2,2,c1:esg=17.50:tau=136:c_i=23.8000 c2:esg=77.16:tau=91:c_i=70.2156,227,94.0156,392.0,401,8215.094736,52.970022,116.0996,0.0,0.0,1.0,1.0,1.0,8215.094736,821509,838621,814324,406,405,838621,0,8386.21,1.9999,0.0,1.0,838621,838621.0,1233014.0,0.680139,77,100
run6-tbt-10s,1,intercontinentale,10,none,true,100,4,1,300,399,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,26.46,2,2,c3:esg=99.26:tau=67:c_i=66.5042 c4:esg=92.76:tau=55:c_i=51.0180,122,117.5222,392.0,401,3162.557412,20.39182,29.6027,-0.0,-0.0,1.0,1.0,1.0,3162.557412,316256,316256,265001,406,405,316256,1,3162.56,0.0001,0.0,1.0,316256,316256.0,1233014.0,0.25649,18,100
run6-tbt-10s,1,intercontinentale,10,none,true,100,5,1,400,499,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,24.17,1,1,c5:esg=70.53:tau=43:c_i=30.3279,43,30.3279,386.0,395,757.195343,4.90243,5.0559,0.0,0.0,1.0,1.0,1.0,757.195343,75720,75720,,506,505,75720,1,757.2,0.0002,0.0,1.0,75720,75720.0,1203580.0,0.062912,9,100
run6-tbt-10s,1,intercontinentale,10,none,true,100,5,1,400,499,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,85.56,2,2,c1:esg=17.50:tau=134:c_i=23.4500 c2:esg=77.16:tau=89:c_i=68.6724,223,92.1224,386.0,395,8053.112544,52.139545,118.2021,0.0,0.0,1.0,1.0,1.0,8053.112544,805311,813867,838621,506,505,813867,0,8138.67,1.0,0.0,1.0,813867,813867.0,1203580.0,0.676205,65,100
run6-tbt-10s,1,intercontinentale,10,none,true,100,5,1,400,499,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,26.46,2,2,c3:esg=99.26:tau=67:c_i=66.5042 c4:esg=92.76:tau=53:c_i=49.1628,120,115.667,386.0,395,3113.46882,20.158025,13.8052,-0.0,6.352825,0.684849,1.0,1.0,3113.46882,311347,313993,316256,506,505,313993,0,3139.93,1.0,0.0,1.0,313993,313993.0,1203580.0,0.260883,26,100
run6-tbt-10s,1,intercontinentale,10,none,true,100,6,0,500,599,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,24.17,2,1,c5:esg=70.53:tau=43:c_i=30.3279,43,30.3279,385.0,395,781.365343,5.041923,4.4401,0.0,0.601823,0.880636,1.0,1.0,781.365343,78137,,75720,,605,78137,,,,0.0,1.0,,,1203580.0,0.062912,2,100
run6-tbt-10s,1,intercontinentale,10,none,true,100,6,0,500,599,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,85.56,2,2,c1:esg=17.50:tau=133:c_i=23.2750 c2:esg=77.16:tau=89:c_i=68.6724,222,91.9474,385.0,395,8038.139544,51.867771,115.6826,0.0,0.0,1.0,1.0,1.0,8038.139544,803814,,813867,,605,820926,,,,0.0,1.0,,,1203580.0,0.676205,79,100
run6-tbt-10s,1,intercontinentale,10,none,true,100,6,0,500,599,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,26.46,2,2,c3:esg=99.26:tau=67:c_i=66.5042 c4:esg=92.76:tau=53:c_i=49.1628,120,115.667,385.0,395,3113.46882,20.090306,68.2334,6.352825,0.0,1.0,0.684849,0.842424,2622.862144,262286,,313993,,605,262381,,,,0.0,1.0,,,1203580.0,0.260883,19,100
run6-tbt-10s,1,intercontinentale,10,none,true,100,7,0,600,699,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,24.17,1,1,c5:esg=70.53:tau=6:c_i=4.2318,6,4.2318,56.0,15,126.452606,0.769632,23.5,0.601823,0.0,1.0,0.880636,0.940318,118.905678,11891,,,,,,,,,0.0,1.0,,,1203580.0,0.062912,0,3
run6-tbt-10s,1,intercontinentale,10,none,true,100,7,0,600,699,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,85.56,1,2,c1:esg=17.50:tau=19:c_i=3.3250 c2:esg=77.16:tau=13:c_i=10.0308,32,13.3558,56.0,15,1228.282248,7.475724,116.0146,0.0,0.0,1.0,1.0,1.0,1228.282248,122828,,,,,,,,,0.0,1.0,,,1203580.0,0.676205,3,3
run6-tbt-10s,1,intercontinentale,10,none,true,100,7,0,600,699,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,26.46,1,2,c3:esg=99.26:tau=10:c_i=9.9260 c4:esg=92.76:tau=8:c_i=7.4208,18,17.3468,56.0,15,485.456328,2.954645,30.6871,0.0,0.0,1.0,1.0,1.0,485.456328,48546,,,,,,,,,0.0,1.0,,,1203580.0,0.260883,0,3
