experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run6-tbt-10s,1,intercontinentale,10,none,true,100,153,2,1,3,3,1,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,1,m2,m2,1,1,0,1,6.845,6.845,8.019,8.0198,0.0,2.57262657e-07,4.868977953e-06,761002.0,561950.0,199052.0,0.261566,0.333,1,946686334,946686325,9,2.155,6,3,1,1,0,0,,0,3,1,,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,154,2,1,3,3,1,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,1,m2,m2,1,1,0,1,10.807,10.807,1.09,1.0897,0.0,1.12670802e-06,3.9012009999999994e-07,761002.0,561950.0,199052.0,0.261566,0.25,1,946686345,946686334,11,0.193,10,1,1,1,0,0,,0,6,2,1,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,155,2,1,3,3,1,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,1,m2,m2,1,1,0,1,6.952,6.952,7.781,7.7814,0.0,2.85375856e-07,4.477940714e-06,761002.0,561950.0,199052.0,0.261566,0.0,1,946686352,946686345,7,0.048,6,1,1,1,0,0,,0,3,3,1,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,156,2,1,3,3,1,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,1,m2,m2,1,1,0,1,11.593,11.593,0.055,0.0544,0.0,1.38328635e-06,2.0631990000000065e-08,761002.0,561950.0,199052.0,0.261566,0.417,1,946686364,946686352,12,0.407,11,1,1,1,0,0,,0,5,4,1,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,157,2,1,3,3,1,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,1,m3,m3,1,1,0,1,9.784,9.784,3.561,3.5602,0.0,8.42833278e-07,1.481438292e-06,761002.0,710141.0,50861.0,0.066834,0.25,1,946686375,946686364,11,1.216,9,2,1,1,0,0,,0,5,1,0,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,158,2,1,3,3,1,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,1,m1,m1,1,1,0,1,13.99,13.99,0.846,0.8462,0.0,3.01269395e-06,2.38991209e-06,761002.0,249913.0,511089.0,0.6716,0.0,1,946686391,946686375,16,2.01,13,3,1,1,1,1,00b44974483926451048628144e8cf341243533d4c6492726ddd28d77e2ea884,0,8,1,0,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,159,2,1,3,3,1,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,1,m1,m1,1,1,0,1,12.166,12.166,2.795,2.7957,0.0,1.64131148e-06,4.56766698e-06,761002.0,249913.0,511089.0,0.6716,0.167,0,946686404,946686391,13,0.834,12,1,1,1,0,0,,0,4,2,1,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,160,2,1,3,3,1,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,1,m3,m3,1,1,0,1,5.403,5.403,6.432,6.4319,0.0,7.23885091e-08,1.4957057609e-06,761002.0,710141.0,50861.0,0.066834,-0.667,1,946686410,946686404,6,0.597,5,1,1,1,0,0,,0,3,1,0,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,161,2,1,3,3,1,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,1,m1,m1,1,1,0,1,10.283,10.283,3.997,3.9964,0.0,9.87447356e-07,2.4691356240000003e-06,761002.0,249913.0,511089.0,0.6716,0.0,1,946686423,946686410,13,2.717,10,3,1,1,0,0,,0,7,1,0,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,162,2,1,3,3,1,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,1,m1,m1,1,1,0,1,6.99,6.99,7.624,7.6243,0.0,3.05257444e-07,4.290301736000001e-06,761002.0,249913.0,511089.0,0.6716,-0.417,1,946686430,946686423,7,0.01,6,1,1,1,0,0,,0,3,2,1,0
