experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,epoch_measured_start_height,n_blocks_epoch,n_rounds_with_scores,validator_host,validator_address,O_i,E_i_expected,p_theoretical_blockweighted,p_theoretical_start,p_theoretical_end,share_changed_within_epoch,p_observed,w_raw_start,w_raw_end,w_eff_start,w_eff_end,n_delays_logged,delay_mean_s,delay_min_s,delay_max_s,delay_pos_in_band_mean,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,n_rounds_won_not_argmin,n_forks_epoch,n_competing_blocks_epoch,n_rejects_epoch
run6-tbt-10s,1,intercontinentale,10,none,true,100,2,1,100,199,153,47,47,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,2,3.14121,0.066834,0.066834,0.066834,0,0.042553,50861,50861,50861.0,50861.0,47,14.2951,5.403,15.233,0.9295,4,2,0,6,6,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,2,1,100,199,153,47,47,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,27,31.565204,0.6716,0.6716,0.6716,0,0.574468,511089,511089,511089.0,511089.0,47,11.166,5.081,14.864,0.6166,24,1,4,6,6,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,2,1,100,199,153,47,47,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,18,12.293587,0.261566,0.261566,0.261566,0,0.382979,199052,199052,199052.0,199052.0,47,11.5917,5.112,15.083,0.6592,19,2,1,6,6,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,3,1,200,299,200,100,100,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,6,6.54079,0.065408,0.066834,0.065301,1,0.06,50861,74727,50861.0,74727.0,100,14.348,5.024,15.094,0.9348,7,2,1,3,3,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,3,1,200,299,200,100,100,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,74,67.149775,0.671498,0.6716,0.67149,1,0.74,511089,768423,511089.0,768423.0,100,10.907,4.815,14.949,0.5907,69,1,6,3,3,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,3,1,200,299,200,100,100,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,20,26.309434,0.263094,0.261566,0.263209,1,0.2,199052,301205,199052.0,301205.0,100,12.6469,4.999,15.095,0.7647,24,4,0,3,3,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,4,1,300,399,300,100,100,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,5,6.735272,0.067353,0.065301,0.067507,1,0.05,74727,78137,74727.0,78137.0,100,14.1427,5.501,15.083,0.9143,8,3,0,7,7,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,4,1,300,399,300,100,100,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,77,70.129906,0.701299,0.67149,0.703543,1,0.77,768423,814324,768423.0,814324.0,100,10.9004,5.034,14.98,0.59,72,0,5,7,7,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,4,1,300,399,300,100,100,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,18,23.134822,0.231348,0.263209,0.22895,1,0.18,301205,265001,301205.0,265001.0,100,13.0178,5.074,15.016,0.8018,20,3,1,7,7,0
run6-tbt-10s,1,intercontinentale,10,none,true,100,5,1,400,499,400,100,100,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,9,6.366028,0.06366,0.067507,0.063371,1,0.09,78137,78137,78137.0,78137.0,100,14.1379,5.485,15.133,0.9138,10,1,0,7,7,0
