experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_host,validator_address,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,MissedTurnRate,MissedTurnRate_note,n_rounds_won_not_argmin,blocks_won
run6-tbt-10s,regionale,1,10,none,true,2,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,35,0,0.0,,3,38
run6-tbt-10s,regionale,1,10,none,true,2,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,9,2,0.22222222,,0,7
run6-tbt-10s,regionale,1,10,none,true,2,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,3,1,0.33333333,,0,2
run6-tbt-10s,regionale,1,10,none,true,3,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,73,1,0.01369863,,2,74
run6-tbt-10s,regionale,1,10,none,true,3,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,20,2,0.1,,1,19
run6-tbt-10s,regionale,1,10,none,true,3,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,7,0,0.0,,0,7
run6-tbt-10s,regionale,1,10,none,true,4,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,73,3,0.04109589,,6,76
run6-tbt-10s,regionale,1,10,none,true,4,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,17,5,0.29411765,,2,14
run6-tbt-10s,regionale,1,10,none,true,4,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,10,1,0.1,,1,10
run6-tbt-10s,regionale,1,10,none,true,5,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,63,2,0.03174603,,8,69
run6-tbt-10s,regionale,1,10,none,true,5,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,30,9,0.3,,2,23
run6-tbt-10s,regionale,1,10,none,true,5,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,7,0,0.0,,1,8
run6-tbt-10s,regionale,1,10,none,true,6,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,62,0,0.0,,12,74
run6-tbt-10s,regionale,1,10,none,true,6,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,25,9,0.36,,0,16
run6-tbt-10s,regionale,1,10,none,true,6,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,4,3,0.75,,0,1
run6-tbt-10s,regionale,1,10,none,true,all,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,306,6,0.01960784,,31,331
run6-tbt-10s,regionale,1,10,none,true,all,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,101,27,0.26732673,,5,79
run6-tbt-10s,regionale,1,10,none,true,all,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,31,5,0.16129032,,2,28
