experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,model,H0,beta1,beta1_se,beta1_ci_low,beta1_ci_high,beta0,deviance,n_points,converged,note,beta1_ci_contains_1,pearson_r,pearson_p,spearman_rho,spearman_p
run6-tbt-10s,regionale,1,10,none,true,logit(p_hat) ~ b0 + b1*log(w_eff),b1 = 1 (proportional selection),1.64543705,0.11849941,1.41317821,1.87769588,-21.63995232,30.9937753,9,1,"binomial GLM with logit link, IRLS; H0 of proportionality: beta1 = 1 with x = log(w_eff/W_tot)",0,,,,
run6-tbt-10s,regionale,1,10,none,true,logit(p_hat) ~ b0 + b1*log(p_theoretical),"b1 = 1, b0 = 0",1.64970767,0.11882442,1.4168118,1.88260354,1.36257486,30.81953897,9,1,"binomial GLM with logit link, IRLS; H0 of proportionality: beta1 = 1 with x = log(w_eff/W_tot)",0,,,,
run6-tbt-10s,regionale,1,10,none,true,log(p_hat_i/p_hat_j) ~ a + b*log(w_i/w_j) (pairs x epochs),"b = 1, a = 0",0.82776126,,,,0.15796659,,9,,"H0 of proportionality: slope = 1, intercept = 0",,0.7641914,0.01650052,0.51666667,0.15439012
