experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch_first,epoch_last,validator_host,validator_address,p_theoretical_first,p_hat_first,wilson_low_first,wilson_high_first,p_theoretical_last,p_hat_last,wilson_low_last,wilson_high_last,gain_observed,gain_theoretical,intervals_overlap,mono_n_pairs_total,mono_n_pairs_informative,mono_n_concordant,mono_concordance_rate,mono_sign_test_p_greater,mono_note
run6-tbt-10s,regionale,1,10,none,true,3,5,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,0.676918,0.74,0.64629011,0.81595302,0.679053,0.69,0.59373944,0.77220303,-0.05,0.002135,1,2,1,0,0.0,1.0,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run6-tbt-10s,regionale,1,10,none,true,3,5,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,0.258468,0.19,0.12514752,0.27778845,0.256907,0.23,0.15843266,0.32154383,0.04,-0.001561,1,2,2,2,1.0,0.25,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run6-tbt-10s,regionale,1,10,none,true,3,5,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,0.064614,0.07,0.03431926,0.13749515,0.064041,0.08,0.04109346,0.14998108,0.01,-0.000573,1,2,2,2,1.0,0.25,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
