experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,candidate_host,candidate_address,weight_raw_inforce,weight_record_epoch_tag,weight_record_confirm_height,psi,weight_effective,W_tot_effective,p_theoretical,score_raw,E_i,u_i,score_norm,phi_s,phi_bound_s,delay_logged_s,delay_recomputed_s,delay_mismatch_s,delay_recompute_ok,W_tot_implied_by_logged_delay,is_winner,rank_by_delay,rank_by_score,is_theoretical_argmin_delay,is_theoretical_argmin_score,actual_proposer_host,actual_proposer_address,block_hash,block_time,parent_time,verify_delay_floor_s,time_bar_ok,fork_detected,n_competing_blocks,balance_gas_sample,balance_sample_height,streak_position
run4-tbt-3s,1,intercontinentale,3,none,true,12,145,13,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,42907,11,139,1.0,42907.0,64900.0,0.661125,2.6000952e-05,1.11562285,0.3277111,0.81501153,-0.167,1.500,3.912,3.9116,-0.0004,1,,0,2,2,0,0,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,000871673a18cfb85d7bcf3083fceb3fa26ab6c8ecbd25d52dfd7e6e2ea747c0,946685250,946685245,2,1,0,0,7.1586,139,
run4-tbt-3s,1,intercontinentale,3,none,true,12,145,13,1,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,15454,11,139,1.0,15454.0,64900.0,0.23812,9.33112954e-06,0.14420328,0.86571175,0.45424783,-0.167,1.500,2.829,2.8293,0.0003,1,,1,1,1,1,1,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,000871673a18cfb85d7bcf3083fceb3fa26ab6c8ecbd25d52dfd7e6e2ea747c0,946685250,946685245,2,1,0,0,45.0438,139,1
run4-tbt-3s,1,intercontinentale,3,none,true,12,145,13,1,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,6539,11,138,1.0,6539.0,64900.0,0.100755,0.000280135876,1.83180849,0.16012372,0.99999999,-0.167,1.500,4.467,4.4666,-0.0004,1,,0,3,3,0,0,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,000871673a18cfb85d7bcf3083fceb3fa26ab6c8ecbd25d52dfd7e6e2ea747c0,946685250,946685245,2,1,0,0,26.4097,139,
run4-tbt-3s,1,intercontinentale,3,none,true,12,146,13,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,42907,11,139,1.0,42907.0,64900.0,0.661125,3.33451233e-06,0.14307392,0.86669,0.19459486,-0.333,1.500,2.017,2.0172,0.0002,1,,1,1,1,1,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,0030867d01d78a72513dfbf589ddd1f329cf581fefaf4284f964a27d1dc4de48,946685253,946685250,2,1,0,0,7.1586,139,1
run4-tbt-3s,1,intercontinentale,3,none,true,12,146,13,1,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,15454,11,139,1.0,15454.0,64900.0,0.23812,0.000117878504,1.8216944,0.16175145,0.99952411,-0.333,1.500,4.432,4.432,-0.0,1,,0,3,3,0,0,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,0030867d01d78a72513dfbf589ddd1f329cf581fefaf4284f964a27d1dc4de48,946685253,946685250,2,1,0,0,45.0438,139,
run4-tbt-3s,1,intercontinentale,3,none,true,12,146,13,1,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,6539,11,138,1.0,6539.0,64900.0,0.100755,0.000108613011,0.71022048,0.49153581,0.99913171,-0.333,1.500,4.431,4.4308,-0.0002,1,,0,2,2,0,0,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,0030867d01d78a72513dfbf589ddd1f329cf581fefaf4284f964a27d1dc4de48,946685253,946685250,2,1,0,0,26.4097,139,
run4-tbt-3s,1,intercontinentale,3,none,true,12,147,13,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,42907,11,139,1.0,42907.0,64900.0,0.661125,2.71535763e-05,1.1650785,0.31189818,0.82834474,-0.25,1.500,3.935,3.935,0.0,1,,1,1,1,1,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,00049615dbe9b388ae52eaee08eeee038fdc3cf27c22a52219cffa72e629f698,946685258,946685253,3,1,0,0,7.3697,147,2
run4-tbt-3s,1,intercontinentale,3,none,true,12,147,13,1,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,15454,11,139,1.0,15454.0,64900.0,0.23812,6.8072773e-05,1.05199663,0.34923975,0.98794075,-0.25,1.500,4.414,4.4138,-0.0002,1,,0,2,2,0,0,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,00049615dbe9b388ae52eaee08eeee038fdc3cf27c22a52219cffa72e629f698,946685258,946685253,3,1,0,0,19.4136,147,
run4-tbt-3s,1,intercontinentale,3,none,true,12,147,13,1,m3,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,6539,11,138,1.0,6539.0,64900.0,0.100755,0.000134399888,0.87884087,0.41526398,0.99983713,-0.25,1.500,4.45,4.4495,-0.0005,1,,0,3,3,0,0,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,00049615dbe9b388ae52eaee08eeee038fdc3cf27c22a52219cffa72e629f698,946685258,946685253,3,1,0,0,21.7981,147,
run4-tbt-3s,1,intercontinentale,3,none,true,12,148,13,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,42907,11,139,1.0,42907.0,64900.0,0.661125,2.06272508e-05,0.88505345,0.41269211,0.73781596,-0.417,1.500,3.63,3.63,0.0,1,,1,1,1,1,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,00c0efa378060dad6ecd039b4bead97ede3921357a3197b02809252d907ed7c8,946685262,946685258,3,1,0,0,7.3697,147,3
