experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run4-tbt-3s,1,intercontinentale,3,none,true,12,145,13,1,3,3,1,m2,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1,m2,m2,1,1,0,1,2.829,2.829,1.083,1.0823,0.0,9.33112954e-06,1.666982246e-05,64900.0,49446.0,15454.0,0.23812,-0.167,1,946685250,946685245,5,2.171,2,3,1,1,0,0,,0,4,1,,0
run4-tbt-3s,1,intercontinentale,3,none,true,12,146,13,1,3,3,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,1,m1,m1,1,1,0,1,2.017,2.017,2.414,2.4136,0.0,3.33451233e-06,0.00010527849866999999,64900.0,21993.0,42907.0,0.661125,-0.333,1,946685253,946685250,3,0.983,2,1,1,1,0,0,,0,4,1,0,0
run4-tbt-3s,1,intercontinentale,3,none,true,12,147,13,1,3,3,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,1,m1,m1,1,1,0,1,3.935,3.935,0.479,0.4788,0.0,2.71535763e-05,4.0919196699999996e-05,64900.0,21993.0,42907.0,0.661125,-0.25,1,946685258,946685253,5,1.065,3,2,1,1,0,0,,0,1,2,1,0
run4-tbt-3s,1,intercontinentale,3,none,true,12,148,13,1,3,3,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,1,m1,m1,1,1,0,1,3.63,3.63,0.182,0.182,0.0,2.06272508e-05,4.054589099999998e-06,64900.0,21993.0,42907.0,0.661125,-0.417,1,946685262,946685258,4,0.37,3,1,1,1,0,0,,0,4,3,1,0
run4-tbt-3s,1,intercontinentale,3,none,true,12,149,13,1,3,3,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,1,m1,m1,1,1,0,1,1.66,1.66,2.295,2.295,0.0,1.39874174e-06,2.801658806e-05,64900.0,21993.0,42907.0,0.661125,-0.5,1,946685264,946685262,2,0.34,1,1,1,1,0,0,,0,3,4,1,0
run4-tbt-3s,1,intercontinentale,3,none,true,12,150,13,1,3,3,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,1,m1,m1,1,1,0,1,2.12,2.12,1.528,1.5285,0.0,4.11469182e-06,1.6871471879999998e-05,64900.0,21993.0,42907.0,0.661125,-0.417,1,946685267,946685264,3,0.88,2,1,1,1,0,0,,0,5,5,1,0
run4-tbt-3s,1,intercontinentale,3,none,true,12,151,13,1,3,3,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,1,m1,m1,1,1,0,1,2.327,2.327,0.575,0.5742,0.0,5.11592645e-06,4.543951330000001e-06,70727.0,26323.0,44404.0,0.627822,-0.417,1,946685270,946685267,3,0.673,2,1,1,1,0,0,,0,3,6,1,0
run4-tbt-3s,1,intercontinentale,3,none,true,12,152,13,1,3,3,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,1,m1,m1,1,1,0,1,2.969,2.969,1.33,1.3299,0.0,1.04685727e-05,3.7495848e-05,70727.0,26323.0,44404.0,0.627822,-0.5,1,946685273,946685270,3,0.031,2,1,1,1,0,0,,0,2,7,1,0
run4-tbt-3s,1,intercontinentale,3,none,true,12,153,13,1,3,3,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,1,m2,m2,1,0,1,2,3.652,3.83,0.178,0.1778,0.178,1.90238978e-05,3.6524887999999994e-06,70727.0,52647.0,18080.0,0.627822,-0.333,1,946685278,946685273,5,1.17,3,2,1,1,0,0,,0,2,8,1,0
run4-tbt-3s,1,intercontinentale,3,none,true,12,154,13,1,3,3,1,m1,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,1,m1,m1,1,1,0,1,2.331,2.331,1.293,1.2931,0.0,5.36799588e-06,1.406011452e-05,70727.0,26323.0,44404.0,0.627822,-0.583,1,946685281,946685278,3,0.669,2,1,1,1,0,0,,0,2,9,1,0
