experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,host,height,kind,balance_gas,epoch,sent_gas
run3-tbt-5s,1,regionale,5,none,true,12,c1,67,sample,99.804,6,
run3-tbt-5s,1,regionale,5,none,true,12,c1,73,sample,99.6076,7,
run3-tbt-5s,1,regionale,5,none,true,12,c1,78,sample,99.3854,7,
run3-tbt-5s,1,regionale,5,none,true,12,c1,85,sample,99.1624,8,
run3-tbt-5s,1,regionale,5,none,true,12,c1,91,sample,98.9394,8,
run3-tbt-5s,1,regionale,5,none,true,12,c1,97,sample,98.7722,9,
run3-tbt-5s,1,regionale,5,none,true,12,c1,103,sample,98.5488,9,
run3-tbt-5s,1,regionale,5,none,true,12,c1,109,sample,98.3254,10,
run3-tbt-5s,1,regionale,5,none,true,12,c1,114,sample,98.1014,10,
run3-tbt-5s,1,regionale,5,none,true,12,c1,119,sample,97.9338,10,
run3-tbt-5s,1,regionale,5,none,true,12,c1,124,sample,97.71,11,
run3-tbt-5s,1,regionale,5,none,true,12,c1,131,sample,97.4862,11,
run3-tbt-5s,1,regionale,5,none,true,12,c1,137,sample,97.2624,12,
run3-tbt-5s,1,regionale,5,none,true,12,c1,143,sample,97.0944,12,
run3-tbt-5s,1,regionale,5,none,true,12,c1,149,sample,96.8706,13,
run3-tbt-5s,1,regionale,5,none,true,12,c1,153,sample,96.6468,13,
run3-tbt-5s,1,regionale,5,none,true,12,c1,159,sample,96.423,14,
run3-tbt-5s,1,regionale,5,none,true,12,c1,164,sample,96.2552,14,
run3-tbt-5s,1,regionale,5,none,true,12,c1,169,sample,96.0316,15,
run3-tbt-5s,1,regionale,5,none,true,12,c1,174,sample,95.808,15,
run3-tbt-5s,1,regionale,5,none,true,12,c1,181,sample,95.5842,16,
run3-tbt-5s,1,regionale,5,none,true,12,c1,186,sample,95.3604,16,
run3-tbt-5s,1,regionale,5,none,true,12,c1,191,sample,95.1926,16,
run3-tbt-5s,1,regionale,5,none,true,12,c1,196,sample,94.969,17,
run3-tbt-5s,1,regionale,5,none,true,12,c1,202,sample,94.745,17,
run3-tbt-5s,1,regionale,5,none,true,12,c1,207,sample,94.5212,18,
run3-tbt-5s,1,regionale,5,none,true,12,c1,212,sample,94.3536,18,
run3-tbt-5s,1,regionale,5,none,true,12,c1,218,sample,94.129,19,
run3-tbt-5s,1,regionale,5,none,true,12,c1,224,sample,93.9044,19,
run3-tbt-5s,1,regionale,5,none,true,12,c1,230,sample,93.6798,20,
run3-tbt-5s,1,regionale,5,none,true,12,c1,236,sample,93.5116,20,
run3-tbt-5s,1,regionale,5,none,true,12,c1,242,sample,93.287,21,
run3-tbt-5s,1,regionale,5,none,true,12,c1,246,sample,93.0624,21,
run3-tbt-5s,1,regionale,5,none,true,12,c1,251,sample,92.8376,21,
run3-tbt-5s,1,regionale,5,none,true,12,c1,255,sample,92.669,22,
run3-tbt-5s,1,regionale,5,none,true,12,c1,260,sample,92.4446,22,
run3-tbt-5s,1,regionale,5,none,true,12,c1,266,sample,92.22,23,
run3-tbt-5s,1,regionale,5,none,true,12,c1,270,sample,91.9954,23,
run3-tbt-5s,1,regionale,5,none,true,12,c1,275,sample,91.7708,23,
run3-tbt-5s,1,regionale,5,none,true,12,c1,281,sample,91.6024,24,
run3-tbt-5s,1,regionale,5,none,true,12,c1,287,sample,91.3782,24,
run3-tbt-5s,1,regionale,5,none,true,12,c1,292,sample,91.1534,25,
run3-tbt-5s,1,regionale,5,none,true,12,c1,298,sample,90.929,25,
run3-tbt-5s,1,regionale,5,none,true,12,c1,303,sample,90.7604,26,
run3-tbt-5s,1,regionale,5,none,true,12,c1,308,sample,90.5358,26,
