experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run3-tbt-5s,1,regionale,5,none,true,12,99,9,1,3,3,1,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,1,m2,m2,1,1,0,1,3.01,3.01,3.812,3.8118,0.0,1.09012024e-06,1.962694286e-05,95245.0,69630.0,25615.0,0.268938,0.083,1,946685299,946685295,4,0.99,3,1,1,1,0,0,,0,2,1,,0
run3-tbt-5s,1,regionale,5,none,true,12,100,9,1,3,3,1,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,1,m1,m1,1,0,1,2,4.419,6.05,1.631,1.6305,1.631,5.0273332e-06,7.8469362e-06,95245.0,33146.0,62099.0,0.268938,0.083,1,946685306,946685299,7,0.95,6,1,1,1,1,1,001d3127c142f0dcd6a8dd6432435fbac0c4196f20e7a819092487ea73c34b1f,0,4,2,1,0
run3-tbt-5s,1,regionale,5,none,true,12,101,9,1,3,3,1,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,1,m2,m2,1,1,0,1,2.557,2.557,3.082,3.0818,0.0,1.91035178e-07,1.0373714021999999e-05,95245.0,69630.0,25615.0,0.268938,-0.167,1,946685309,946685306,3,0.443,2,1,1,1,0,0,,0,3,3,1,0
run3-tbt-5s,1,regionale,5,none,true,12,102,9,1,3,3,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,1,m1,m1,1,1,0,1,3.102,3.102,4.268,4.2685,0.0,1.30700769e-06,3.5768126409999995e-05,95245.0,33146.0,62099.0,0.651992,0.083,1,946685314,946685309,5,1.898,3,2,1,1,0,0,,0,4,1,0,0
run3-tbt-5s,1,regionale,5,none,true,12,103,9,1,3,3,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,1,m1,m1,1,1,0,1,4.233,4.233,3.118,3.1179,0.0,4.76040429e-06,3.4518396410000003e-05,89380.0,28778.0,60602.0,0.678026,0.0,1,946685318,946685314,4,-0.233,4,0,1,1,0,0,,0,4,2,1,0
run3-tbt-5s,1,regionale,5,none,true,12,104,9,1,3,3,1,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,1,m3,m3,1,1,0,1,2.725,2.725,0.761,0.7604,0.0,4.37963948e-07,1.925867222e-06,89380.0,81137.0,8243.0,0.092224,0.167,1,946685323,946685318,5,2.275,2,3,1,1,0,0,,0,3,1,0,0
run3-tbt-5s,1,regionale,5,none,true,12,105,9,1,3,3,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,1,m1,m1,1,1,0,1,4.574,4.574,2.768,2.768,0.0,5.92994536e-06,3.157861344e-05,89380.0,28778.0,60602.0,0.678026,0.083,1,946685329,946685323,6,1.426,4,2,1,1,0,0,,0,2,1,0,0
run3-tbt-5s,1,regionale,5,none,true,12,106,9,1,3,3,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,1,m1,m1,1,1,0,1,5.423,5.423,1.931,1.9313,0.0,9.73755643e-06,2.858476847e-05,89380.0,28778.0,60602.0,0.678026,0.083,1,946685335,946685329,6,0.577,5,1,1,1,0,0,,0,4,2,1,0
run3-tbt-5s,1,regionale,5,none,true,12,107,9,1,3,3,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,1,m1,m1,1,1,0,1,4.21,4.21,3.248,3.2477,0.0,4.7410653e-06,5.44291605e-05,89380.0,28778.0,60602.0,0.678026,-0.083,1,946685339,946685335,4,-0.21,4,0,1,1,0,0,,0,1,3,1,0
run3-tbt-5s,1,regionale,5,none,true,12,108,10,1,3,3,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,1,m1,m1,1,1,0,1,2.739,2.739,3.614,3.6136,0.0,4.31326024e-07,1.5560384876e-05,89380.0,28778.0,60602.0,0.678026,0.25,1,946685342,946685339,3,0.261,2,1,1,1,0,0,,0,4,4,1,0
