experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,candidate_host,candidate_address,weight_raw_inforce,weight_record_epoch_tag,weight_record_confirm_height,psi,weight_effective,W_tot_effective,p_theoretical,score_raw,E_i,u_i,score_norm,phi_s,phi_bound_s,delay_logged_s,delay_recomputed_s,delay_mismatch_s,delay_recompute_ok,W_tot_implied_by_logged_delay,is_winner,rank_by_delay,rank_by_score,is_theoretical_argmin_delay,is_theoretical_argmin_score,actual_proposer_host,actual_proposer_address,block_hash,block_time,parent_time,verify_delay_floor_s,time_bar_ok,fork_detected,n_competing_blocks,balance_gas_sample,balance_sample_height,streak_position
run3-tbt-5s,1,regionale,5,none,true,12,99,9,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,62099,7,90,1.0,62099.0,95245.0,0.651992,2.07170631e-05,1.2865089,0.27623346,0.86098823,0.083,2.500,6.822,6.8215,-0.0005,1,,0,2,2,0,0,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,0062c5ee14d7e705c807d296fdc59bd8d164c81dbbdf7362b8e91f82f0572187,946685299,946685295,3,1,0,0,7.1406,97,
run3-tbt-5s,1,regionale,5,none,true,12,99,9,1,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,25615,7,90,1.0,25615.0,95245.0,0.268938,1.09012024e-06,0.02792343,0.97246283,0.09862013,0.083,2.500,3.01,3.0097,-0.0003,1,,1,1,1,1,1,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,0062c5ee14d7e705c807d296fdc59bd8d164c81dbbdf7362b8e91f82f0572187,946685299,946685295,3,1,0,0,19.1432,97,1
run3-tbt-5s,1,regionale,5,none,true,12,99,9,1,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,7531,7,90,1.0,7531.0,95245.0,0.07907,0.000148745615,1.12020323,0.32621349,0.9999993,0.083,2.500,7.517,7.5166,-0.0004,1,,0,3,3,0,0,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,0062c5ee14d7e705c807d296fdc59bd8d164c81dbbdf7362b8e91f82f0572187,946685299,946685295,3,1,0,0,22.6962,97,
run3-tbt-5s,1,regionale,5,none,true,12,100,9,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,62099,7,90,1.0,62099.0,95245.0,0.651992,5.0273332e-06,0.31219236,0.73184073,0.38049119,0.083,2.500,4.419,4.4191,0.0001,1,,0,1,1,1,1,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,00d7764acd5a88c460691dd2b1ea5070e3575636210a9835d879e57701851d9c,946685306,946685299,6,1,1,1,7.1406,97,
run3-tbt-5s,1,regionale,5,none,true,12,100,9,1,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,25615,7,90,1.0,25615.0,95245.0,0.268938,1.28742694e-05,0.32977441,0.71908593,0.70659747,0.083,2.500,6.05,6.0496,-0.0004,1,,1,2,2,0,0,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,00d7764acd5a88c460691dd2b1ea5070e3575636210a9835d879e57701851d9c,946685306,946685299,6,1,1,1,19.1432,97,2
run3-tbt-5s,1,regionale,5,none,true,12,100,9,1,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,7531,7,90,1.0,7531.0,95245.0,0.07907,7.85681916e-05,0.59169705,0.55338736,0.99943756,0.083,2.500,7.514,7.5138,-0.0002,1,,0,3,3,0,0,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,00d7764acd5a88c460691dd2b1ea5070e3575636210a9835d879e57701851d9c,946685306,946685299,6,1,1,1,22.6962,97,
run3-tbt-5s,1,regionale,5,none,true,12,101,9,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,62099,7,90,1.0,62099.0,95245.0,0.651992,1.05647492e-05,0.65606036,0.51889156,0.63440881,-0.167,2.500,5.639,5.6386,-0.0004,1,,0,2,2,0,0,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,00c6a4f879907b788ccbdec76a28d90b5c682cf7c6e727099d650076e39372aa,946685309,946685306,2,1,0,0,7.1406,97,
run3-tbt-5s,1,regionale,5,none,true,12,101,9,1,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,25615,7,90,1.0,25615.0,95245.0,0.268938,1.91035178e-07,0.00489337,0.99511859,0.01803061,-0.167,2.500,2.557,2.5568,-0.0002,1,,1,1,1,1,1,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,00c6a4f879907b788ccbdec76a28d90b5c682cf7c6e727099d650076e39372aa,946685309,946685306,2,1,0,0,19.1432,97,3
run3-tbt-5s,1,regionale,5,none,true,12,101,9,1,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,7531,7,90,1.0,7531.0,95245.0,0.07907,0.000273504652,2.05976353,0.12748411,1.0,-0.167,2.500,7.467,7.4666,-0.0004,1,,0,3,3,0,0,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,00c6a4f879907b788ccbdec76a28d90b5c682cf7c6e727099d650076e39372aa,946685309,946685306,2,1,0,0,22.6962,97,
run3-tbt-5s,1,regionale,5,none,true,12,102,9,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,62099,7,90,1.0,62099.0,95245.0,0.651992,1.30700769e-06,0.08116387,0.92204258,0.11704933,0.083,2.500,3.102,3.1018,-0.0002,1,,1,1,1,1,1,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,005af0cb3b7a11ec26e9f340f523264c592f82df37708b07e65669720064af22,946685314,946685309,3,1,0,0,7.1406,97,1
