run_id,livello,tbt,height_conferma,epoca,nodo_certificato,indirizzo_certificato,esg_score,publisher,publisher_indirizzo,txid
run3-tbt-5s/nazionale,nazionale,5,52,5,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,85.56,ca,188p5w8nAshGNyF22Q2Mff45SYpssc5VcL8nN5,11eb32227dfa5c44d3d2dab86af95a6105fb76d5ce1421bd485e55cb709c25e1
run3-tbt-5s/nazionale,nazionale,5,52,5,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,26.46,ca,188p5w8nAshGNyF22Q2Mff45SYpssc5VcL8nN5,bda512d24cd1b88e5d2be0c233f2a7c430a1cef8c332e27631b694eca7aea1af
run3-tbt-5s/nazionale,nazionale,5,52,5,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,24.17,ca,188p5w8nAshGNyF22Q2Mff45SYpssc5VcL8nN5,742f0abe99956c7cd867a8d9eda28cfd08ac91ef8c2301c8964c4e3595819d99
run3-tbt-5s/nazionale,nazionale,5,52,5,c1,1X2L9fkqq9LAbwPDz1SqCJiNrmxKdikgue6yYZ,17.5,ca,188p5w8nAshGNyF22Q2Mff45SYpssc5VcL8nN5,60629c9790b1a65f25b94418edaca074a641c80451e61d03ebde872788da3c9a
run3-tbt-5s/nazionale,nazionale,5,52,5,c2,1UxnAi2fFtTDq4ueXQFEL4zi8MwtVHREpjHc6h,77.16,ca,188p5w8nAshGNyF22Q2Mff45SYpssc5VcL8nN5,8acc4131e1a65fe1cfbc9361deaf2456845628a5b3f37fa74d4cbbcee2187f10
run3-tbt-5s/nazionale,nazionale,5,52,5,c3,1ZeK9j4KbGp26TqiEj712Uy3dDSxEvoCgHx2pJ,99.26,ca,188p5w8nAshGNyF22Q2Mff45SYpssc5VcL8nN5,70914cad2b57b40fde012d7507cf79d2380845e2308fa8739617bcf8676b6914
run3-tbt-5s/nazionale,nazionale,5,52,5,c4,1KJxpGjjCx4L4ui7yXDrVyjxijxMShNRXcS3XB,92.76,ca,188p5w8nAshGNyF22Q2Mff45SYpssc5VcL8nN5,ea92cf1b790133feb4980de0091f8f262e1a3834bac5cc70b47f058f7bc6fb38
run3-tbt-5s/nazionale,nazionale,5,52,5,c5,17V2VF5b1CmigfPVqujRoCWaiNfGZHdigz6HU7,70.53,ca,188p5w8nAshGNyF22Q2Mff45SYpssc5VcL8nN5,5ce7ad807c03448492f54b28a063808610f24a0096f1a66ddb3ada6fdf7060d8
