experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,candidate_host,candidate_address,weight_raw_inforce,weight_record_epoch_tag,weight_record_confirm_height,psi,weight_effective,W_tot_effective,p_theoretical,score_raw,E_i,u_i,score_norm,phi_s,phi_bound_s,delay_logged_s,delay_recomputed_s,delay_mismatch_s,delay_recompute_ok,W_tot_implied_by_logged_delay,is_winner,rank_by_delay,rank_by_score,is_theoretical_argmin_delay,is_theoretical_argmin_score,actual_proposer_host,actual_proposer_address,block_hash,block_time,parent_time,verify_delay_floor_s,time_bar_ok,fork_detected,n_competing_blocks,balance_gas_sample,balance_sample_height,streak_position
run3-tbt-5s,1,continentale,5,none,true,12,99,9,1,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,60602,7,90,1.0,60602.0,88668.0,0.683471,1.34840111e-05,0.81715804,0.44168512,0.6974777,0.167,2.500,6.021,6.0208,-0.0002,1,,0,2,2,0,0,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,001468bee286de13c85be4dfe8fe8ef887e25cbc3e95d18ffcf4eb5c5d5ca1f1,946685295,946685290,3,1,0,0,7.2069,98,
run3-tbt-5s,1,continentale,5,none,true,12,99,9,1,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,20535,7,90,1.0,20535.0,88668.0,0.231594,2.43023068e-06,0.04990479,0.95132,0.19384858,0.167,2.500,3.503,3.5026,-0.0004,1,,1,1,1,1,1,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,001468bee286de13c85be4dfe8fe8ef887e25cbc3e95d18ffcf4eb5c5d5ca1f1,946685295,946685290,3,1,0,0,19.209,98,1
run3-tbt-5s,1,continentale,5,none,true,12,99,9,1,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,7531,7,90,1.0,7531.0,88668.0,0.084935,0.000165717268,1.24801675,0.28707357,0.99999958,0.167,2.500,7.533,7.5334,0.0004,1,,0,3,3,0,0,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,001468bee286de13c85be4dfe8fe8ef887e25cbc3e95d18ffcf4eb5c5d5ca1f1,946685295,946685290,3,1,0,0,22.6047,98,
run3-tbt-5s,1,continentale,5,none,true,12,100,9,1,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,60602,7,90,1.0,60602.0,88668.0,0.683471,1.0533513e-05,0.63835195,0.52816214,0.60701567,0.167,2.500,5.568,5.5685,0.0005,1,,1,1,1,1,1,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,00f317fe35cde332942ace4cdd3ccdbd1b7d87387a54d13c51c198d6ba067fb0,946685303,946685295,5,1,1,1,7.2069,98,1
run3-tbt-5s,1,continentale,5,none,true,12,100,9,1,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,20535,7,90,1.0,20535.0,88668.0,0.231594,0.000127242126,2.61291706,0.07332035,0.99998741,0.167,2.500,7.533,7.5333,0.0003,1,,0,3,3,0,0,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,00f317fe35cde332942ace4cdd3ccdbd1b7d87387a54d13c51c198d6ba067fb0,946685303,946685295,5,1,1,1,19.209,98,
run3-tbt-5s,1,continentale,5,none,true,12,100,9,1,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,7531,7,90,1.0,7531.0,88668.0,0.084935,0.00010154867,0.76476303,0.46544421,0.9998771,0.167,2.500,7.533,7.5328,-0.0002,1,,0,2,2,0,0,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,00f317fe35cde332942ace4cdd3ccdbd1b7d87387a54d13c51c198d6ba067fb0,946685303,946685295,5,1,1,1,22.6047,98,
run3-tbt-5s,1,continentale,5,none,true,12,101,9,1,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,60602,7,90,1.0,60602.0,88668.0,0.683471,5.32963843e-06,0.32298675,0.72398345,0.37660092,-0.083,2.500,4.366,4.3664,0.0004,1,,1,2,2,0,0,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,00feba616d44b6cb4460b72f8a77688e986843ccab57a98d78b2210597eb404c,946685307,946685303,4,1,0,0,7.2069,98,2
run3-tbt-5s,1,continentale,5,none,true,12,101,9,1,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,20535,7,90,1.0,20535.0,88668.0,0.231594,3.33368457e-05,0.68457213,0.50430596,0.94796878,-0.083,2.500,7.223,7.2232,0.0002,1,,0,3,3,0,0,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,00feba616d44b6cb4460b72f8a77688e986843ccab57a98d78b2210597eb404c,946685307,946685303,4,1,0,0,19.209,98,
run3-tbt-5s,1,continentale,5,none,true,12,101,9,1,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,7531,7,90,1.0,7531.0,88668.0,0.084935,3.2858711e-06,0.0247459,0.97555777,0.25274712,-0.083,2.500,3.747,3.7471,0.0001,1,,0,1,1,1,1,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,00feba616d44b6cb4460b72f8a77688e986843ccab57a98d78b2210597eb404c,946685307,946685303,4,1,0,0,22.6047,98,
run3-tbt-5s,1,continentale,5,none,true,12,102,9,1,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,60602,7,90,1.0,60602.0,88668.0,0.683471,3.02816207e-05,1.83512678,0.15959327,0.93177954,-0.083,2.500,7.142,7.1423,0.0003,1,,0,2,2,0,0,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,002c451eac902e9f52465fa83d2a56c663c003e3e1cd7523c21333df09401354,946685313,946685307,4,1,0,0,7.2069,98,
