experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_host,validator_address,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,MissedTurnRate,MissedTurnRate_note,n_rounds_won_not_argmin,blocks_won
run5-tbt-2s,nazionale,1,2,none,true,17,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,nazionale,1,2,none,true,17,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,nazionale,1,2,none,true,17,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,3,0,0.0,,0,3
run5-tbt-2s,nazionale,1,2,none,true,18,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,6,6,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,18,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,nazionale,1,2,none,true,18,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,6,0,0.0,,6,12
run5-tbt-2s,nazionale,1,2,none,true,19,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,3,3,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,19,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,3,3,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,19,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,6,0,0.0,,6,12
run5-tbt-2s,nazionale,1,2,none,true,20,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,20,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,nazionale,1,2,none,true,20,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,11,0,0.0,,1,12
run5-tbt-2s,nazionale,1,2,none,true,21,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,2,2,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,21,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,21,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,9,0,0.0,,3,12
run5-tbt-2s,nazionale,1,2,none,true,22,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,3,3,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,22,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,22,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,8,0,0.0,,4,12
run5-tbt-2s,nazionale,1,2,none,true,23,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,23,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,23,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,10,0,0.0,,2,12
run5-tbt-2s,nazionale,1,2,none,true,24,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,4,4,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,24,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,2,2,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,24,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,6,0,0.0,,6,12
run5-tbt-2s,nazionale,1,2,none,true,25,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,25,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,3,2,0.66666667,,3,4
run5-tbt-2s,nazionale,1,2,none,true,25,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,8,3,0.375,,3,8
run5-tbt-2s,nazionale,1,2,none,true,26,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,2,2,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,26,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,26,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,9,0,0.0,,3,12
run5-tbt-2s,nazionale,1,2,none,true,27,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,1,0,0.0,,2,3
run5-tbt-2s,nazionale,1,2,none,true,27,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,27,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,10,2,0.2,,1,9
run5-tbt-2s,nazionale,1,2,none,true,28,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,8,2,0.25,,1,7
run5-tbt-2s,nazionale,1,2,none,true,28,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,nazionale,1,2,none,true,28,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,4,1,0.25,,2,5
run5-tbt-2s,nazionale,1,2,none,true,29,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,3,1,0.33333333,,1,3
run5-tbt-2s,nazionale,1,2,none,true,29,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,2,0,0.0,,0,2
run5-tbt-2s,nazionale,1,2,none,true,29,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,7,1,0.14285714,,1,7
run5-tbt-2s,nazionale,1,2,none,true,30,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,30,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,30,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,10,0,0.0,,2,12
run5-tbt-2s,nazionale,1,2,none,true,31,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,5,1,0.2,,3,7
run5-tbt-2s,nazionale,1,2,none,true,31,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,1,1,1.0,,0,0
run5-tbt-2s,nazionale,1,2,none,true,31,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,6,2,0.33333333,,1,5
run5-tbt-2s,nazionale,1,2,none,true,32,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,5,1,0.2,,0,4
run5-tbt-2s,nazionale,1,2,none,true,32,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,1,0,0.0,,0,1
run5-tbt-2s,nazionale,1,2,none,true,32,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,6,0,0.0,,1,7
run5-tbt-2s,nazionale,1,2,none,true,33,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,3,2,0.66666667,,3,4
