experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,epoch_buried,validator_host,validator_address,w_raw_start,w_raw_end,w_eff_start,w_eff_end,psi,p_theoretical_blockweighted,n_blocks,O_i,E_i,p_hat,wilson95_low,wilson95_high,p_theoretical_inside_wilson95,abs_error_p,share_changed_within_epoch
run5-tbt-2s,nazionale,1,2,none,true,17,1,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,15454,15454,15454.0,15454.0,1.0,0.265086,3,0,0.795258,0.0,0.0,0.56149703,1,0.265086,0
run5-tbt-2s,nazionale,1,2,none,true,17,1,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,6539,6539,6539.0,6539.0,1.0,0.112165,3,0,0.336495,0.0,0.0,0.56149703,1,0.112165,0
run5-tbt-2s,nazionale,1,2,none,true,17,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,36305,36305,36305.0,36305.0,1.0,0.622749,3,3,1.868247,1.0,0.43850297,1.0,1,0.377251,0
run5-tbt-2s,nazionale,1,2,none,true,18,1,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,15454,10373,15454.0,10373.0,1.0,0.24229725,12,0,2.907567,0.0,0.0,0.24249401,1,0.24229725,1
run5-tbt-2s,nazionale,1,2,none,true,18,1,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,6539,4122,6539.0,4122.0,1.0,0.100265,12,0,1.20318,0.0,0.0,0.24249401,1,0.100265,1
run5-tbt-2s,nazionale,1,2,none,true,18,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,36305,34808,36305.0,34808.0,1.0,0.65743775,12,12,7.889253,1.0,0.75750599,1.0,0,0.34256225,1
run5-tbt-2s,nazionale,1,2,none,true,19,1,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,10373,18080,10373.0,18080.0,1.0,0.22547233,12,0,2.705668,0.0,0.0,0.24249401,1,0.22547233,1
run5-tbt-2s,nazionale,1,2,none,true,19,1,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,4122,8243,4122.0,8243.0,1.0,0.09458567,12,0,1.135028,0.0,0.0,0.24249401,1,0.09458567,1
run5-tbt-2s,nazionale,1,2,none,true,19,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,34808,44404,34808.0,44404.0,1.0,0.679942,12,12,8.159304,1.0,0.75750599,1.0,0,0.320058,1
run5-tbt-2s,nazionale,1,2,none,true,20,1,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,18080,10373,18080.0,10373.0,1.0,0.23064925,12,0,2.767791,0.0,0.0,0.24249401,1,0.23064925,1
run5-tbt-2s,nazionale,1,2,none,true,20,1,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,8243,6539,8243.0,6539.0,1.0,0.11550108,12,0,1.386013,0.0,0.0,0.24249401,1,0.11550108,1
run5-tbt-2s,nazionale,1,2,none,true,20,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,44404,41409,44404.0,41409.0,1.0,0.65384958,12,12,7.846195,1.0,0.75750599,1.0,0,0.34615042,1
run5-tbt-2s,nazionale,1,2,none,true,21,1,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,10373,15454,10373.0,15454.0,1.0,0.21420417,12,0,2.57045,0.0,0.0,0.24249401,1,0.21420417,1
run5-tbt-2s,nazionale,1,2,none,true,21,1,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,6539,6539,6539.0,6539.0,1.0,0.11213933,12,0,1.345672,0.0,0.0,0.24249401,1,0.11213933,1
run5-tbt-2s,nazionale,1,2,none,true,21,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,41409,36305,41409.0,36305.0,1.0,0.6736565,12,12,8.083878,1.0,0.75750599,1.0,0,0.3263435,1
run5-tbt-2s,nazionale,1,2,none,true,22,1,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,15454,12999,15454.0,12999.0,1.0,0.24486225,12,0,2.938347,0.0,0.0,0.24249401,0,0.24486225,1
run5-tbt-2s,nazionale,1,2,none,true,22,1,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,6539,4122,6539.0,4122.0,1.0,0.09404125,12,0,1.128495,0.0,0.0,0.24249401,1,0.09404125,1
run5-tbt-2s,nazionale,1,2,none,true,22,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,36305,42907,36305.0,42907.0,1.0,0.6610965,12,12,7.933158,1.0,0.75750599,1.0,0,0.3389035,1
run5-tbt-2s,nazionale,1,2,none,true,23,1,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,12999,15454,12999.0,15454.0,1.0,0.22170867,12,0,2.660504,0.0,0.0,0.24249401,1,0.22170867,1
run5-tbt-2s,nazionale,1,2,none,true,23,1,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,4122,8243,4122.0,8243.0,1.0,0.08703233,12,0,1.044388,0.0,0.0,0.24249401,1,0.08703233,1
run5-tbt-2s,nazionale,1,2,none,true,23,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,42907,42907,42907.0,42907.0,1.0,0.691259,12,12,8.295108,1.0,0.75750599,1.0,0,0.308741,1
run5-tbt-2s,nazionale,1,2,none,true,24,1,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,15454,15454,15454.0,15454.0,1.0,0.26480092,12,0,3.177611,0.0,0.0,0.24249401,0,0.26480092,1
run5-tbt-2s,nazionale,1,2,none,true,24,1,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,8243,6539,8243.0,6539.0,1.0,0.12696808,12,0,1.523617,0.0,0.0,0.24249401,1,0.12696808,1
run5-tbt-2s,nazionale,1,2,none,true,24,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,42907,27749,42907.0,27749.0,1.0,0.608231,12,12,7.298772,1.0,0.75750599,1.0,0,0.391769,1
