experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run5-tbt-2s,nazionale,1,2,none,true,17,m1,3,0.43536021,0.4976317,1.30142161,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,18,m1,6,0.44095149,0.14007081,0.45406673,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,18,m2,6,0.42928055,0.16101315,0.83939013,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,19,m1,6,0.35785023,0.34155167,1.60355397,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,19,m3,3,0.28290255,0.92461901,0.87370579,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,19,m2,3,0.23311397,0.98591771,0.73139418,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,20,m1,11,0.17026567,0.8555235,0.89250144,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,20,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,21,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,21,m1,9,0.43782721,0.04363368,1.7031349,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,21,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,22,m1,8,0.35339632,0.21249635,0.46055266,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,22,m2,3,0.62003469,0.1178037,0.41337682,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,22,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,23,m1,10,0.18715434,0.81347293,0.8003241,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,23,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,23,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,24,m1,6,0.24687352,0.78204678,0.7411808,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,24,m2,4,0.54888918,0.11854279,0.44848585,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,24,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,25,m3,3,0.52927874,0.26854565,0.9696814,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,25,m1,8,0.29661503,0.40384553,0.56041823,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,25,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,26,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,26,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,26,m1,9,0.19728092,0.81120477,0.96778434,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,27,m1,10,0.18015395,0.84657855,1.16617553,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,27,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,27,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,28,m2,7,0.24467703,0.71330687,0.93319468,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,28,m1,4,0.33886673,0.64321524,0.8761273,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,28,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,29,m1,7,0.41706196,0.1286139,0.5164309,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,29,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,29,m2,3,0.43043485,0.5109695,1.1728458,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,30,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,30,m1,10,0.27237897,0.37856329,1.39086762,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,30,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,31,m2,5,0.38889706,0.33962923,0.54599951,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,31,m1,6,0.30376847,0.53904159,0.65573116,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,31,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,32,m2,5,0.22713226,0.90787505,0.73865857,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,32,m1,6,0.38478427,0.26284437,0.49106854,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,32,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,33,m2,3,0.4410332,0.48237046,0.98673116,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,33,m1,7,0.337464,0.32642935,1.07453785,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,33,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,34,m2,4,0.24427737,0.92227451,1.03479018,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,34,m1,8,0.22892906,0.7160903,1.37504104,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,35,m1,8,0.49694607,0.02389412,0.39763953,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,35,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,35,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,36,m2,5,0.27323229,0.76610453,1.17308297,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,36,m1,7,0.17370433,0.96001916,0.93193915,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,37,m1,8,0.39490776,0.12341351,0.44332902,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,37,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
