run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run6-tbt-10s/nazionale,nazionale,10,34,35,1,c4,1Qbp4mhgC4y9cwQVVfC8HmUAzTqT86ASRHs5Ft,m2,1,ok,,6b5cf9f69fe4ffb1d6fda783a7c21de5b8d8d7e34adfef24b4bfe31fa72b9d01
run6-tbt-10s/nazionale,nazionale,10,34,35,1,c1,1X5DjPHNjPb5F6m7k3sSLXoM1cXpWr757mFQFG,m1,1,ok,,fce0814b571fcaccac82e018e660c2ff45cb01104996dbfc527b4a4e11ee78c3
run6-tbt-10s/nazionale,nazionale,10,34,35,1,c2,1KmFjetZA2woQhA18vwjLx8qSiP9fNPvWXAKcr,m1,1,ok,,22c23f19dfb1beeb2f42719c55e98a23df747df5a67b9d0f93efac37c0914b07
run6-tbt-10s/nazionale,nazionale,10,34,35,1,c3,16k5rJxPg62z85YQWPC6HSaKHB9RVrbTpG5ypu,m2,1,ok,,8d3d588cdaf6fe43718054f9e29a1a1905a8e952af3804ee672d952abce60781
run6-tbt-10s/nazionale,nazionale,10,34,35,1,c5,1WiCTwLutLae23jdo7asD93kFXjyvok1eFZsFf,m3,1,ok,,36e96d149ca0936d4683a0db49bd148647295031935faa6428a7abe9545ce4c7
run6-tbt-10s/nazionale,nazionale,10,35,36,1,c1,1X5DjPHNjPb5F6m7k3sSLXoM1cXpWr757mFQFG,m1,2,ok,,c6a77a4f9dbab42518dad04c1fd09372fa7f2e4bddeefa268dcad67acc9da0a5
run6-tbt-10s/nazionale,nazionale,10,35,36,1,c2,1KmFjetZA2woQhA18vwjLx8qSiP9fNPvWXAKcr,m1,2,ok,,57a050ba66bbeec0a6640baad7ab8fd8357f3b3f619b4174968f6fc62227ff94
run6-tbt-10s/nazionale,nazionale,10,36,37,1,c3,16k5rJxPg62z85YQWPC6HSaKHB9RVrbTpG5ypu,m2,2,ok,,460e41fc4e2bda2efb4a67e09d6f25e556fadd4be706360e21c8cf0178d4f79d
run6-tbt-10s/nazionale,nazionale,10,36,37,1,c1,1X5DjPHNjPb5F6m7k3sSLXoM1cXpWr757mFQFG,m1,3,ok,,a8b11bfba2c5f55786ffe91194e6a5f1a2d8c820a985e7d3bf1ac3975300e497
run6-tbt-10s/nazionale,nazionale,10,36,37,1,c4,1Qbp4mhgC4y9cwQVVfC8HmUAzTqT86ASRHs5Ft,m2,2,ok,,af35c1159afa382f742cf2bf73f25a95c40951cfd216dcfc3b0ee5e2bebc4c00
run6-tbt-10s/nazionale,nazionale,10,36,37,1,c2,1KmFjetZA2woQhA18vwjLx8qSiP9fNPvWXAKcr,m1,3,ok,,fe7b01b31b3aa76d855f95b446a73ff39a0f72b6d448c4afd562b66125d0a75a
run6-tbt-10s/nazionale,nazionale,10,36,37,1,c1,1X5DjPHNjPb5F6m7k3sSLXoM1cXpWr757mFQFG,m1,4,ok,,51c4466cb9fc066509bd808e58fdd7b7aa738b0846dade74c8566f788df79da1
run6-tbt-10s/nazionale,nazionale,10,36,37,1,c5,1WiCTwLutLae23jdo7asD93kFXjyvok1eFZsFf,m3,2,ok,,668a1fa0f71ae854b12dad937d211f4a12a05b94fd12d42292ca16dbbb3e488f
run6-tbt-10s/nazionale,nazionale,10,37,38,1,c3,16k5rJxPg62z85YQWPC6HSaKHB9RVrbTpG5ypu,m2,3,ok,,52035b714d0fd35f9e97341b76c3246b5b5c4560a8672eeb894178ab86cf5e8c
run6-tbt-10s/nazionale,nazionale,10,37,38,1,c1,1X5DjPHNjPb5F6m7k3sSLXoM1cXpWr757mFQFG,m1,5,ok,,f13d01252efb0c87eb54361020eae8cc0853db6f2b469828833ddea3603b1369
