run_id,livello,tbt,height_conferma,epoca,azienda,indirizzo,miner_cluster,miner_indirizzo,evento,txid
run6-tbt-10s/nazionale,nazionale,10,27,1,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,auto-adesione del miner,43ae81da2855c88f2079cf997edfdca088e3544d2a41594babc1aa0fbbe7e704
run6-tbt-10s/nazionale,nazionale,10,27,1,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,auto-adesione del miner,b1704116b255680d4b407b195a1c832c1901a3568251673fb227ee2cb1879f70
run6-tbt-10s/nazionale,nazionale,10,27,1,c5,1WiCTwLutLae23jdo7asD93kFXjyvok1eFZsFf,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,adesione,fd1101714c9885ccfead31b47a546800faa0b00e4f149024dd84304a4b65d9e1
run6-tbt-10s/nazionale,nazionale,10,27,1,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,auto-adesione del miner,047c77338a1d7ad3c4e57f5c7bc0104dcf2d3b02e818e6702fcfa456dc07ed8d
run6-tbt-10s/nazionale,nazionale,10,27,1,c3,16k5rJxPg62z85YQWPC6HSaKHB9RVrbTpG5ypu,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,adesione,2d8badfe62129178e0754e9ed12a354a7bba53fd69cd5125ad8425f7108f35b2
run6-tbt-10s/nazionale,nazionale,10,27,1,c4,1Qbp4mhgC4y9cwQVVfC8HmUAzTqT86ASRHs5Ft,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,adesione,b7ae12ea29f7903f7abf0a73e0a1d844cad954372ffad37a177bdb0576929137
run6-tbt-10s/nazionale,nazionale,10,27,1,c1,1X5DjPHNjPb5F6m7k3sSLXoM1cXpWr757mFQFG,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,adesione,81eb690b1714006c18d3b405e29d4d48ee775c2348bb28843ee627789ab79421
run6-tbt-10s/nazionale,nazionale,10,27,1,c2,1KmFjetZA2woQhA18vwjLx8qSiP9fNPvWXAKcr,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,adesione,86243afb756ac1e4b7f96094f2089101195426e1d41fffec4255764ad424c8f0
