height,host,seq,txid_or_error
140,c3,7,94f2f3c083f01b7e889044bdebc5e42a52805ba8e114b9df3c0cc7ceb6f503b8
140,c2,9,be00aaa8bd74671f2993e3459c056c5b3beb73b78d5d46decb88280bc7eb4d88
140,c1,13,0ea6ecad50b501e39949ab4ec70a5bc7f53fb253ad4c10c69eb890983e3fc6dd
142,c5,5,1f695b9d46364f4524443af9afe3b71801f1fef1fdc3e07c9bac5e55f583f8f0
142,c4,6,7c6367b96888a2eb918d058ce7b49b94ebfada93ce9d7f8e119e407255f95995
143,c1,14,ec5b01789792c6a6fe31133cdb46942aa9d19e83ac3002965cdae73ecceffb2d
143,c2,10,ec7c275222dcf5a2818485fda9077c82ad1bc0150eaf9748b185e9369ce7d8b7
145,c3,8,b2f51146fcee5677b3588e622697842355caafa295b3db33e9627cedbe201399
145,c1,15,140f528f7e58df86833f2a902a895cac335dd3d89d0b273793cf73d03701ea4e
146,c4,7,61f946d1c4165ded2ce8d57934d96f60f01055a43556b3c0a7a1dbb7cbb859d5
146,c2,11,75eb8270fbbd7f2ec3aef491ddd3b52e1f9f854951b6199b9ec43cfab734ebcb
146,c1,16,033a932df6e0bfc0fc03a99c9a56e9776c961fe2cb37ad8c8b2cf5d9712a50b8
148,c5,6,c1ea8df50f6c63e08dc29823147b5a198cdfd4f0941ad86c2c1550b9fca624da
148,c3,9,7df14385164ae5606a1e14d80961e259bc2580b118fca8f241f249e42c24751d
148,c1,17,b7124309c4b77bf22eba66f2bf6ff280591c09de39fd282523287eb909ce5731
149,c2,12,4fce0dde587ebbdb48f803c876e43cb900f05612d62a84e7b2b478a1bbcd989f
150,c1,18,55229a1fb19a9d4746c79bb6aceefde70519b45e51b229f6d3729e00387247c6
151,c4,8,2f4f3773524af229c963de2846a9fc373a6b84515cef27519ec0043b82d426a9
152,c3,10,7f8e3a4f82807841285b408745762a961b397a6263bdac315f6761fa63e5b187
152,c2,13,9314a6086fd1b677669664d21335ee1ff698e6f1e96d46b4390fd9c0213db982
152,c1,19,3190b6eb7725bea0e6c112b7142e6aaceac2b00a00eff39a5924953dd25c5d0b
154,c5,7,39551001aeada3a564a279a80276bc003dd8b5dbc1a1e0cfef921024ef79e863
155,c1,20,8833c159ebe2ddc4360aa14ccbf1811254da114bad7226e2d2f58883caafde69
156,c2,14,a869c7207c3683ae3a27a8cdca26d50f5f804002354024d585406469f5d457fb
157,c4,9,e1b58ce1abfdf4cc40b1aa5fd8d85212c8ab1fab09dae6b06694b5261f1021d6
157,c3,11,d0dee5db2bc5e62ef4930425e9625695d0f19c459f01b27183d68f7092b4ca14
157,c1,21,ea0970e44dd9c89417282606953b2394abf78cb6ad29b05f5d0fad8abff6a967
160,c2,15,0028858a01035b65fb7a3e982a3ffd780e0cd5861e082ab8e8378c71c7bbd545
160,c1,22,a733c02aa35c040c004d58ead17a2674616ec0ed3552ebda19eb881227f5190d
162,c5,8,59b3f6700b7912921629505aa5c08d1f07052e9d1c4389b5096b996b26b58d13
162,c3,12,87d10b0951f4d3f98432dedaa7217860961d4df16957eb54c63b3399870717fe
162,c1,23,a540a94b4b3d5d699b7ae42bcc093483a7d182e1134ccdf4caff81070293f17c
163,c4,10,e40b441594004ac66905e845d8f8f4ae176708e5ea86ab556882477a414b01e2
163,c2,16,43f5abcc9e160c981d06e3fc8b606efa2b6a49fc877dd0fb4d3475341dab9eea
164,c1,24,29346819e93d0c98390b4a3d863423c7ce51d704198fb8b4216063729b618fc4
166,c3,13,0d23f3d35e76859ad8fbc518eb8ae31f9cf5b8cebecac92ccade6275495dfa43
166,c2,17,5b655fd284379c0cadb381ea8da4fe7b7b51182f68ed401685a5d9a8e7030948
166,c1,25,6f724d2fa47ec02e2c3d8611efd0c203b36f5730ee494184149032470ae09d56
167,c5,9,737334025cae6b183618eb8c193b8644608fe6c3e8a5d0b769d3f83dfe416eb3
167,c4,11,367042165ac6c49937d42c2d80ff5125487967d97d98b28da3eab3145f72028a
167,c1,26,6349387c194b72ee08190bf822530279536f4616b1468f6e3538651012de3359
168,c2,18,8da7013ec82cddc7871b841b3d56ad7b78fd8f664f3c9f4df9481d2fa9ec4321
169,c3,14,d04b1fb0ba1f05b024b261783346bb4193ad9eac40537542525430d3608f4186
169,c1,27,090463d20348926490a6e5179cb9dd0b9f0ed675b1e4110bc55a75fb045c5fb1
171,c2,19,0ab38325a738fbb9a66079622441c1beb22de823480adf1327129bc0985fb33b
171,c1,28,0922c584c818d0d9c7da5a3c9325fa06b4e3d18b76062c0bc43696abe647d168
173,c4,12,458bad4f0f2d0fa53cc349681cb01f3d29fef73d917d2ff7d7ad61aff9f1b077
173,c3,15,f0b783d91a7532d3bc2187b6549dfc6431a269f7b8fa911dc2dafb1da6229e8f
173,c1,29,77371850add73ae9a28cfb53e3c5daa873a20858c0127b4b0cd55f9e1ac5dd20
174,c5,10,1bcd695cafe74e2a3e2a2b78942bd48434fa0dd460929f8694f43b578579c67d
174,c2,20,99a5f68feb259893a289287f0cf82835848345d45b76d5a39eaac678f730d3ba
176,c1,30,da09765f39a675d0ba3afd627878b1b808ce8cc15664645d410759404ceb32af
178,c4,13,d5b417ce671f5b46d40daaa093600483c61fa97ff3759c3db6fb7fe5b3960505
178,c3,16,7435971f970a9f3b40fb09b528c0860fb87c48c2e4224c262cdbd725d56c36d7
178,c2,21,b34c91b1b83fbd86103b66b455134eaca89aaa81348017cfdf589be0f2d582e2
178,c1,31,206505c7dc3c0b1eb0a7c596797cb730259b30e65d9e8e988b66177af490338c
180,c1,32,7d994abd3b69435cf7bb1e821407a78ed8bd5d03fd3f8ff0e3920254f3ebcaea
180,c5,11,53579969ff59222bcaab5c5eca3864f8a6d48fdc9dd0943d59ff4a9938da1d72
181,c2,22,31ca52fe670a0efd9c5fcee31b2392c4b88815bf1121817564dec8adabd6b183
181,c3,17,0a2d6d8d304f4445e2cce710a9b4e0e4b8dbfc6ce4465c2832b21f7dcd6b641c
181,c1,33,5d8912e206ffba11f4adf9d8719dd6980d1f146f483e7f7bf598ce61852285e6
182,c4,14,db61afab7d4ed6c3d29b84b52e234870a5cf05c0b1b2033ac23b41dafcfcceaf
183,c2,23,c8cbc4a46ee938a298db38fd6e558ddda74cc1f913ca0954c4446bc5d06655ae
183,c1,34,fcfa562d409fb6d4fa5364f1c3d7604cb2e1ec7ab40dc457d77d3fcf2fed4a1e
186,c3,18,d034f2d18ad348c9d840653b2d1917b406336893331d3b39cb095af5e566bee6
186,c1,35,15d55a5842c8016039a4b336df7c42e14376c59f2b7df893229b0d293ab9c7f7
186,c5,12,0a5705f5dad7c276cfec22158fc3817c01b017b44c0f84dea8fac4c846ae414f
187,c2,24,c2952659784308818ad21e374d78c5d7de1c9e7b42a5ab15dc93b074d6d9e2df
188,c4,15,919c706b105d06d9274ae86213f50453b5aea13070429c81b441757bedd7fa8d
188,c1,36,da7f1059a03eea671b1b09e346c92e7181ffbc19e214b245ab539e0ca42f2355
190,c3,19,ae9d876eee4a70799c85b352da57cce942ec9c728bf671ff6c71203d7164d040
190,c2,25,1b7e05f119928dd5a018a19cacd8392fead4c798ec26e71a6b0e0969bbad0afd
190,c1,37,a804efbce63bbbcb7541560b13d2c298eb36f7c35ae800b8bd97f8145d85af0a
192,c1,38,21b6894e29ef6e0ff8050c0c0b0a53c384b462fb83e5fdf9eec62f163134c4c5
194,c5,13,ff110db3d6c5c6441430059955e954f45d366e47d83a6ea3406137613fe22294
194,c4,16,351e279bf610abd74a3cb59fc683e77307d7e30214b93dc9d264d0ab5e3635ce
194,c2,26,756a7efcc6fc1668b5b7a10a789d1b8822599a31ef461a89610de3fa2e20492c
195,c3,20,276f6bc01cc79e54816ec203199630090906716d3b6c881494e3a5087cbfefec
195,c1,39,59e8c3a92dde50171425a0ed75231859f052e190800af39d500818c69331bcfb
197,c2,27,7f20685204a6ca1f44447e482c8214fa24bf107410b685469bd081eed585329f
197,c1,40,d4d7ec6885782683dcd621d539839cfb45d8f7b46a82f92ada1bd48573cb38e4
200,c4,17,536db4e8631a8efef7c58ca36471b1baf475afdb8ea164c347e005700ec9bcdd
200,c3,21,3101372d7580594a46cfb0d0e89f0277f1f7ff2d2a4cddde4b4d300abea77db8
200,c1,41,d8852b0bf19228c0b710578fe8c52f84c5a6b6e826592875a08eff24ab1dd5c1
202,c2,28,41b9bbf67888886e53d09f2faeb8d688cde1d7af200104b0c59b9d8aca1b1485
202,c5,14,fb03be37c455202c8d0f37f33947792f55d457411d789afda52d8ec5436b025f
203,c1,42,017c8de924f36d6831518b3f6208c102cfb106bf1b89048e69fcd6f7431833b7
205,c3,22,53b158c04fd6fcaad5774891bc660cfc8456ab9aa494c77cc885994865d4863e
205,c2,29,cf4465e94c69fcebb6ec89092b6901b88936440b1f50b7180c1a41b9dd1443b2
205,c1,43,26f203c9830be6096fdf7c18c286f697f359aece9ed22ac1d55e59b98c428c25
206,c4,18,31c5fa2d2d33716c7a4c38ed21310d476e2a6a6d8c3c7ad4813c73c2697fe2da
207,c1,44,12136fc56146ebf9dbf247db24559e196b431218ca4ffc520ca5bbf0c1597bcf
208,c2,30,ab68b3d35c168aa7139ad06efb6e1894517129b4dd555bb8959fcebe6b6b97b8
208,c5,15,87165595073114189cd1458a7afc32161da4b74c0ecaaa23d9d9d66d9113f8b6
209,c3,23,328846897d712612e531450aeeb35ba8a1c308544d55a5cc17f4667ed7cfc3c7
209,c1,45,7895fd520879ac476b049ba2e8d6ef44c2b5e6be0ae8efbdc6863796d22fe7d5
211,c4,19,6b9f1765849759f5ad495055cb36f95eaa6fabe25055c5087b7cfed9cddfc8a6
211,c2,31,4723906e69502f66f97c4c656b49d8d1e8d69c16d466c7a60029f58953f6778c
211,c1,46,bf189d62bc62fcf2bf1d5c659219c3c8894958cad3a30a5dadffd46d1848f3b1
214,c3,24,bd7fc8cc4dac09baa2cd9db8e2442a3028d94c37db5df5bd1d21a0c8dad4fb38
214,c1,47,290f3d68fa7c75be7a8fb464d7c380fafb0f1bc09279be89559ed9d243170a43
215,c2,32,a9278af62b1b7c149d251f2b2b3eeeb5c481229edc7864534770d08deb1dc747
216,c5,16,a75e9f7abcbb3302eebb80f4afe50640a3f01c6ea9de1db8cc37ea33482a10fc
216,c1,48,8fade2a96fadc1bdf9dbcf22e8764fc97dc08a2dfc171d5b5c3d82d102032a4e
217,c4,20,f87681ca59da931ada2eeeb1645db756cdd08c67f85bf1a93eb35529371f5dda
218,c3,25,26b6997fcc2e1dfb5099e97dbdbc4a1abb90480e27b545a1b98e459c0052c077
218,c2,33,a424a73fdce7226b097d8ba23ead54ae8b646e7a8137dbd8140ce53a3e4166bb
218,c1,49,f99a2531fb9d0d890fbdb51adb1ccc465e26444b8a12b13c088d56191dc137c7
220,c1,50,0d4c293cfd9b08de9030d807f89ed0818648f34e40fbc7d7c24e493d963a1736
221,c2,34,3c74b6130a0e421496fc7fc6f127f7dca0f966ade9423d8c3ff1ce2b4c1a1b01
222,c5,17,09a47f778454b91d9a0ebbd097ffbd908a73d54a917a9b27a57a4084e3f0f2b0
222,c4,21,be78207e85f01ad90ef9d49e2adfb875b825663fff456e645036ee3a5a74b63f
222,c3,26,c2385c53664433025abb877a1fce22bbef78bc3ac77939621712c354b88e0165
222,c1,51,47bb58117b39c16161f1c7cf5bdf60ed149b54d0b5a32e20c882e6188735d074
224,c2,35,646039155950d67bd2d8381ad489eb586318e7c1a14886f024150d4aa5af4c2f
224,c1,52,6456fa1587ba33569393717b0b76518fe64df397ff6ebdfd3bb5a7deee96b65a
226,c3,27,85bd8f10caef0c6e9ed6a08424f461953b4be9bea1182c82fc370b22a47bd605
226,c1,53,1411bf6caf059aa9fb5e6d85c6dfc0ec05476140bdff3eeab994e24171208a68
227,c4,22,6cb9ba43ab2ae75d5fb6f186088b110b3cf7b9cb6b8f545a08add83ae77ec302
227,c2,36,8ab0eb5245c1fabbfa8a0d99026e29876537434d8af3680a561bc6de71e0fa09
228,c1,54,de5779570e2c2abbf0238603e401af738e60e2093393884b8a862ac3d0464be8
229,c5,18,54c0d0597d82cdb6f141421f16b5b326cb3e5c763c9e34d474452c4ca56aa3b6
231,c3,28,e0eaed96eb0673f7c2ff54e9dced1b205369cd23ef5b3208374e3d2dd001efcd
231,c2,37,f98e050eac184291546f1faf388c139b6ce58bb8ef3276817675b66a307cdd7b
231,c1,55,e5548fe867c24080e1d4d9d032f8d0808ebf94e0d92663fb23d272358494e6da
233,c4,23,9e8fc289ed123dca3daeb0bc9b1a7f6732f3202f3439825e6c9e0a3e115b5cc9
233,c1,56,56c657201bec6e9d6075357640dade3c591a3a721e239348c1cc743f67d73527
234,c2,38,f31cebab9731500f67c42aecc5410d612c17c9c964aa12e8e0c5daa57333cefc
235,c3,29,3f0b706d0fcf312ee2bd6b4012ed5cd805dd4384e56833cd3c135dd8188b6b7d
235,c1,57,cda792c0fcd3fb56eccb67f97dfc4135141889db44cd9d97d205113707c9f4c8
235,c5,19,d5a53835c8c084bcb698fad126c742454e813cfaf6cd951247c235a9f0fec5c8
237,c2,39,60a95f922ad14e829c59c3942424829db24944ee382dfc0b3a7c60545bfa7ad8
237,c1,58,da93db026170298f204fa88bd0fb50f559feb0d11607099517717588adf8c7b3
238,c4,24,13252575686c880097bf3b1a63493f817cbaed4eb1b424d9726d0c3408fccbfb
239,c3,30,95a554fcdf3b179580216643788adb55e700a32a7d6698a07586b7d4d07972b0
239,c1,59,b86a51b2afba997c96d3959e638b130d9c15b870fdd8aee2c80405ad56082548
240,c2,40,6ba76d09656559114b7534c90c0a083b890f3916ecd291a2bfbddce8e5d7cc7f
242,c1,60,6f8a8a56bb3d67fb445c0e82c0b5f89b95f8fc2c462941f4aa96a95b7a24a801
242,c5,20,f3d4818dbcb4838fbc8fddd0b012ee0f9c7ce735b639b15e6d2f04574b322f88
244,c4,25,eee87ac4bf063879d6b4f9d30d01e7a076955329d88f2e4f66c1af1e79ce89da
244,c3,31,f11e45fb02e89d88f78cc31ee0f636023b2f95ab657d86ca6e9c06e49806dda6
244,c2,41,7e9fb2a9fcc0512b4b0c1378421cb51ecae7adc01cc78e18dfb2a40bcae183a3
244,c1,61,39cd2a0e0210801e4bf02145dc5ba4b417945ae857ce4c0c5abfd63d4916531e
246,c1,62,dfb18d89716ab92ee6aaccff6b6156b2ad1eb8629c711d80cc5a7759eacf64dd
247,c2,42,78ca5f57bbe5cbabf297bf584437420f98cc3c8438724a9933823a01d149c160
248,c3,32,fea95509c57d10c6e4b2c58d3c7ab59d386dc19e0dc6c8158385adf2c2871e1f
248,c1,63,648bdce9c9a8e23aa329856c77448e63a6bc6dc7cf40725081aa3723bb4aa908
249,c5,21,be88b8b42ea552b91228a0682f146063c90ccb3e8fd918d0be4b23ad34f85d35
249,c4,26,15dc0d1a36ee221bab3ee9c7827e38016cf427ce6d22aa031862516b00cf76e7
250,c2,43,7d66bcf06172e9dfa9927cb021fa8d6032b92aee799bb7bc10f4086e4ecd29a8
250,c1,64,70ead155e0d386bad24ef856b8dc2d13e8f145e5da5f8b0c15888fa04e0ee0d0
252,c3,33,5187a66269948dd6bdeb89f1974455d555724b8257df9b50137a00a3d0bd37af
252,c1,65,183bb65b9e119364de55bbce883f26c3111399d4fdc1196d9f8ee453b2e57945
253,c2,44,e1c4475215d189e27429def652622f2860c4aa0315d55a6293f354935272edbd
254,c4,27,67fe20221027ee9f97c0814018b0ae6dd9da2d52c995147ebeebf1af481c2e53
254,c1,66,efdf13e7456f34fa5b512b7532c4e4fc316b4ed2143a27fc7399f21584d8fb40
255,c5,22,e3b7980458ff8a2b87c4487e5c9a61bd9232596311121dcfea374f774e29df76
257,c3,34,e3dff33fb29a0a5761407c1f88fd5e64a888fa81496b01644c7f7313e687d298
257,c2,45,79431926979536b2fc31143f5a42fa2098fb11fb11572ac90c57ff3cc4488090
257,c1,67,192ae89263e00e7b53505fc69d7af33064e8e6e4f32fafaf76d299c5a7f3277b
259,c1,68,1d86513675d4ba85904444669e07584f977d42dc368bdc6dc079bfc72970048f
260,c4,28,47af72b7a7aee4a8dd4b2b755e052cd2424a98f3b2aa842668619e819403282b
260,c2,46,ba0830b7ef9b2785b7e8eb4b1f1c6df07d21c8699955287e0a748b7c16689507
262,c3,35,7825de63a0d37011ac27aabd3da9d8f8f3df2fa8bc86115a20269c54c4546011
262,c1,69,d7b640baad93c02825c195ce14a2575e3321317d2a38c6c9a23dd25f3f9fd994
263,c5,23,856f019b2d326d97d742f108fb82d57c3fa343a1ebe316cb3becf84a013972bf
263,c2,47,4b9ae4eac0375941dbbdb6e8903e10b9d6b8bda9a3d98954aea4fd7f50a1dc32
263,c1,70,f0b45af29918af492bfbe399c1c640bfc1b63a1c70236818a9383812ab26d80f
265,c4,29,cf1aa5960384c06412b2f3719383572e131151856be94dd17f5189934929a638
265,c3,36,cf5b37c342282724e41e1c65c0dddbed128fd61f67e576fbd640fee43ef9313c
265,c1,71,dc008516ce42d95d780d4a429ce3c68a4781500a9be25664310f5be7bc4dca17
266,c2,48,6b3d2813fe88d1f5686914e7f0f1e84fc6a4ab72a68ba254dc2cb325242552d8
267,c1,72,c36126f11f034e2feebd9c034ef71977e7934f176f509bd887b4fdd0161af020
270,c5,24,c8c1d0cf06676348c59631889e9f8db1fe117257bab0cbd5c8ed79f659d8be77
270,c3,37,58dda65e5f2bbd9dacda10ff31f75863b85115928f4a6771bacc32db3eb43150
270,c2,49,ce0198993e0eb55700f449c1f12c43c4cf8d55a668c7fffc058e94e398a5d6c8
270,c1,73,83dddaaddb7b777664e9236e3855421aa2534973a13a213bbe226ce7df50faef
271,c4,30,30abab5f838c871794cdaf31bbaee41c29c377274e5c081f987197febb83e5f5
272,c1,74,2781ecfcc940651b68f9b8dd71f231e9ff57a9eb4c3f8dca72568cf07202a031
273,c2,50,42ba4719457a69f2699a227c9e022bdc9111d38b959e486c164b9cd2bb7e4999
274,c3,38,9ff5efc00365a4783c505febadf29130de0f6e19970dccf2404e8f4264006903
274,c1,75,1e0b1d0016242c05973c8dfb64792ac3017a0615e156de2d1eae48c4e1d00723
277,c5,25,7070923c28a85aed25a5372e4866b116d66c561e73e28e6e984faed98f8a2e56
277,c4,31,1af2b6ae6ae36c703bb348a48a55191c7a8efd0da7bb73d9ced9ff4e5137f72d
277,c2,51,f8b5e57304fcb5346b824a615c87c58c5f3085c7a1fe70f1ac5fc6af5c90f1c1
277,c1,76,cef6e26d3cca76567027946ad4b2502c1bcf45570084ff3de6c073f537c150af
279,c3,39,a00cec14150749d876d1de3a4f1518f29f1f7ded50b3ee7c384ff6813dd3d661
279,c1,77,47f568f3ba519103b2aab9fc1af2819c40beacdbd31c1fae7a2047bc09de632e
280,c2,52,da378154ad3912272c0e52ac28cfac62836d03aaa56391840cca368112accb97
281,c1,78,d3e8539248f31a41ad92cf9b709e5a33a9eaaa645c6a77bda399e481fe93e9b1
282,c4,32,6482dbf3f98d05b8a2047d5f2353068ac1a6a9070ac38a732b99b8254c12db43
282,c3,40,f03da8556d2d4b104a35990d1b1a57aad65fcd675de40a3fe2531acb7271af0f
283,c2,53,7b9b4a84626a75f5d6c5cd513a2b99c65f87e8b83a38ab271ededfc706184738
283,c1,79,dadaf05da7f32acab8976c65e0f23e8ee44c7fdcc2dad67241e9e385b4e4699e
283,c5,26,300483a4a08af3d7df411825ec9ba21227c784c06fec91695b2275641f720814
285,c1,80,be64b50b151cc5c187e4ad919b44b1d78db4412b6f6d86da9a97259b30f3f16d
286,c2,54,fc80e02ca39337758342bbeaa1661cfb1b3cf578358c862b8c1b9d8adfee211a
287,c4,33,a90400d7d14beb51d6b667159f2e99a295325161284e95a492d5f4fc515e98ad
287,c3,41,037ac5c85d88119ce3b4f55ab1e254531d91e6d2160e6b5d924f87b080c2e559
287,c1,81,620adbd0d0b35515f5cebc69b84041ffdf318b83bfcaa43339c6ec0e9cb52022
289,c2,55,162123d624d53014897cb6a28261e1c7213abb23a76142e5578f861549e168d2
289,c1,82,01fcf01f7a7e0c68c73ec68aa7aad238c9ce1ec6df312868f2193c907720b82e
289,c5,27,d2a7382c41bf1d0f8df52ac77cac871ece8ed567a92ea046ddaa5579ed351207
291,c3,42,c6fa16672125088f81cdfea55d27b9be5799b711b61554096bca8a3464cae335
291,c1,83,8769961e8e35d80616a313269f207540fbfce614b4a3756ea29c0c3323ab0a1f
292,c4,34,74468ffba96deca717bcf3dba87e150d240b530f5d51bc438939d9a94ec8a008
292,c2,56,1973c33e7c0ae5f0c6212f0b62c6acb433c1b3b053dc34fa6839960d8417f112
293,c1,84,713475dffc3d93c4b68d3894caa4d6f3fcea3e00e3fa2555ed4ee466bf1b23b9
295,c3,43,b8f749b131af0c54fcba7c1102fb9675fa52ba5b16cd664e20ae9c9f3bbe3fed
295,c2,57,883eaf304f5793f408cc49549124fad6957f838a489e960991a392c8aef947b2
295,c1,85,5482c7d303adb57eb1e7accab9e325270a9e1e0c020edf1d8d8ad56ff05341a4
295,c5,28,3fada4e5f4976a8e2351e739ecacc80fcf6b8a9d6878c1202e552830858bdda9
297,c4,35,32c64909aa97730898a725503ff8911d49c0ccaf58643cb0f8e894a669251d1a
297,c1,86,b538592f453c27a4f0e9b6c8b0bc7f9f643433abf3339e7a1ec68942d372259d
298,c2,58,53f4fd82737519d32be60d3459100ddd45dca0b1f1589ef8f60c2b270aee7609
299,c3,44,eff9f34c7e5ecbe33e4cc5eb09a71f432064ed577eea9103418f99393d719e39
299,c1,87,27e1a0e9c1b367a61bcd316e0c1cc0699cc08dc3af5cfb12eccec026ba5d9262
301,c2,59,2c46a3c393e7f71984683d955851cd4143387d4729faeb7518ef5547a4a62b60
301,c1,88,94d61c979a70a2d449da7329c7ef550a7d1416b1fbab4dc101a748778f1eebab
302,c5,29,37fd2e87e4077341d17160650ea56cd8e7c8895d4c631cc7f77fa17abd88d836
302,c4,36,5a9316f9eac4c63c4d9b17273704f2d8e68c4cfec4d8ef6d3eea0528afa138a0
304,c3,45,333a9a0540a26e1135ecfc2a0d00c36e491c4461363b8f127c82554f9cbf1b5d
304,c1,89,7437269d72c1927259325f43ce3edfce43392dcc17c00a26d28ada3631f55749
305,c2,60,f2b014b88844f7198743473da8c1faadfeaa8f6dac8e38cee2b9e16313bb2c21
306,c1,90,15e431295ac4b02d6bbb548bb1ad8a040f1b776d62dc377e59fb54c0884e7785
308,c4,37,4908a6aac4323ce1e85299ebd2d12b292712933f059dbca1da9088d45f10185e
308,c3,46,e83a61e8539ee5ba423a3ac338f2eb10ab0ae5fcf016868dd27cfd50e2144d71
308,c2,61,bcd0d04f7f7b68a8e2bd8b4661544f148696e0f53840e46c0e302cac12a99c81
308,c1,91,df166aad75915c6711f4d1f1cdbebe23ada0fa7681a0127d8bcecb5c02729103
309,c5,30,99ac161e536ccf405eeaf88c2d98cb84979830bb51f9157ac5ff5942cc596989
310,c1,92,a06f06399e970dbbaf7afc8e1f8addd82c2bedbe5ebc5fa6da96764b0e56b4d7
311,c2,62,a4bd47989384ed4454ae3012848314fe39099dca7c39d377a3b52cca6598acb3
313,c3,47,5cfa920c0eb072524ed20976a1f4823cad3239fef3ae30ffbef47fe082726e6f
313,c1,93,fd11628490da8b78b75fdca4abfa2d4484e6a77c8693ee1b5eae6dc657a4c301
314,c4,38,712b2ee347abd980c643c3dc67e8b00fb8c384484e6939bbd74133be8045505b
316,c2,63,bb33f7517dbd73ea92c27d67b61c2905e5353e64d17784a10479519559d170de
316,c1,94,f2576274e211aae712058e78df4c1b16acd4d1523189e18f080f895c4ee4dab7
317,c5,31,6cda56da282c4fbb6adc3a4d1e69811a60d58bbce11442efcd3bb79698097c9a
317,c3,48,8163f4535296b3fe431e1fc2138982b8301cca12aff726819c12a7bbdbf3987c
317,c1,95,4ccc66be84e1a6d556437a3654562e34ad4195d8739750c220f5d266233ac99b
318,c2,64,74807f8663d12c1f019830fc836445115fa65f89a3aa3c7392f0f6d55c2dbcc9
320,c4,39,cea0a3db1de453d2554f12329de67d4cdf3e8bde5f5fe9faa285086e028bea64
320,c1,96,58805194f745f932234495a439357b790ff533709d4bed870f970abe72ab47ce
322,c3,49,6630d8d83fab622d06d1b8212deaa15a51e06c7afbdfe9a3e2fa01206a470c6d
322,c2,65,2ccf9bcf6e2c26c23a217460924ad97ecd76ad24d238c03923943e8ff5479d3c
