experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,epoch_measured_start_height,n_blocks_epoch,n_rounds_with_scores,validator_host,validator_address,O_i,E_i_expected,p_theoretical_blockweighted,p_theoretical_start,p_theoretical_end,share_changed_within_epoch,p_observed,w_raw_start,w_raw_end,w_eff_start,w_eff_end,n_delays_logged,delay_mean_s,delay_min_s,delay_max_s,delay_pos_in_band_mean,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,n_rounds_won_not_argmin,n_forks_epoch,n_competing_blocks_epoch,n_rejects_epoch
run5-tbt-2s,1,regionale,2,none,true,12,17,1,192,203,201,3,3,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,0.362111,0.120704,0.120704,0.120704,0,0.0,6539,6539,6539.0,6539.0,3,2.9327,2.917,2.95,0.9663,0,0,0,3,4,0
run5-tbt-2s,1,regionale,2,none,true,12,17,1,192,203,201,3,3,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0,0.710322,0.236774,0.236774,0.236774,0,0.0,12827,12827,12827.0,12827.0,3,2.2873,1.44,2.925,0.6437,1,1,0,3,4,0
run5-tbt-2s,1,regionale,2,none,true,12,17,1,192,203,201,3,3,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,3,1.927567,0.642522,0.642522,0.642522,0,1.0,34808,34808,34808.0,34808.0,3,2.52,2.425,2.684,0.76,2,0,1,3,4,0
run5-tbt-2s,1,regionale,2,none,true,12,18,1,204,215,204,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.380014,0.115001,0.120704,0.091865,1,0.0,6539,4122,6539.0,4122.0,12,2.7868,2.393,2.897,0.8934,1,1,0,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,18,1,204,215,204,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0,3.035552,0.252963,0.236774,0.289704,1,0.0,12827,12999,12827.0,12999.0,12,2.696,1.891,2.876,0.848,1,1,0,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,18,1,204,215,204,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,12,7.584434,0.632036,0.642522,0.618431,1,1.0,34808,27749,34808.0,27749.0,12,1.9012,0.892,2.837,0.4506,10,0,2,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,19,1,216,227,216,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.146833,0.095569,0.091865,0.100755,1,0.0,4122,6539,4122.0,6539.0,12,2.7108,1.87,2.917,0.8554,1,1,0,5,5,0
run5-tbt-2s,1,regionale,2,none,true,12,19,1,216,227,216,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0,3.218526,0.268211,0.289704,0.23812,1,0.0,12999,15454,12999.0,15454.0,12,2.4256,1.283,2.917,0.7128,5,5,0,5,5,0
run5-tbt-2s,1,regionale,2,none,true,12,19,1,216,227,216,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,12,7.634641,0.63622,0.618431,0.661125,1,1.0,27749,42907,27749.0,42907.0,12,2.2461,0.932,2.88,0.623,6,0,6,5,5,0
run5-tbt-2s,1,regionale,2,none,true,12,20,1,228,239,228,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.323992,0.110333,0.100755,0.128498,1,0.0,6539,8243,6539.0,8243.0,12,2.7021,1.674,2.867,0.851,0,0,0,1,1,0
run5-tbt-2s,1,regionale,2,none,true,12,20,1,228,239,228,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,10,2.685559,0.223797,0.23812,0.202638,1,0.833333,15454,12999,15454.0,12999.0,12,2.0187,1.023,2.867,0.5093,6,0,4,1,1,0
run5-tbt-2s,1,regionale,2,none,true,12,20,1,228,239,228,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,2,7.990449,0.665871,0.661125,0.668865,1,0.166667,42907,42907,42907.0,42907.0,12,2.032,0.883,2.816,0.516,6,4,0,1,1,0
run5-tbt-2s,1,regionale,2,none,true,12,21,1,240,251,240,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.556776,0.129731,0.128498,0.131458,1,0.0,8243,6539,8243.0,6539.0,12,2.7359,1.279,2.884,0.868,1,1,0,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,21,1,240,251,240,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0,2.971879,0.247657,0.202638,0.310683,1,0.0,12999,15454,12999.0,15454.0,12,2.7932,2.536,2.9,0.8966,1,1,0,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,21,1,240,251,240,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,12,7.471345,0.622612,0.668865,0.557859,1,1.0,42907,27749,42907.0,27749.0,12,2.0874,1.168,2.866,0.5437,10,0,2,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,22,1,252,263,252,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.423983,0.118665,0.131458,0.100755,1,0.0,6539,6539,6539.0,6539.0,12,2.7711,2.482,2.85,0.8855,1,1,0,5,5,0
run5-tbt-2s,1,regionale,2,none,true,12,22,1,252,263,252,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,3,3.365383,0.280449,0.310683,0.23812,1,0.25,15454,15454,15454.0,15454.0,12,2.2099,0.855,2.833,0.605,5,2,0,5,5,0
run5-tbt-2s,1,regionale,2,none,true,12,22,1,252,263,252,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,9,7.210634,0.600886,0.557859,0.661125,1,0.75,27749,42907,27749.0,42907.0,12,2.3044,0.955,2.85,0.6522,6,0,3,5,5,0
run5-tbt-2s,1,regionale,2,none,true,12,23,1,264,275,264,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,6,1.198295,0.099858,0.100755,0.098602,1,0.5,6539,5826,6539.0,5826.0,12,2.5217,1.119,2.867,0.7608,3,1,4,1,1,0
run5-tbt-2s,1,regionale,2,none,true,12,23,1,264,275,264,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,2,2.542937,0.211911,0.23812,0.175219,1,0.166667,15454,10353,15454.0,10353.0,12,2.5277,0.963,2.85,0.7639,3,1,0,1,1,0
run5-tbt-2s,1,regionale,2,none,true,12,23,1,264,275,264,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,4,8.258768,0.688231,0.661125,0.726179,1,0.333333,42907,42907,42907.0,42907.0,12,2.4106,0.887,2.845,0.7053,6,3,1,1,1,0
run5-tbt-2s,1,regionale,2,none,true,12,24,1,276,287,276,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.230922,0.102577,0.098602,0.108142,1,0.0,5826,6539,5826.0,6539.0,12,2.7637,2.141,2.88,0.8819,0,0,0,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,24,1,276,287,276,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,2,2.721565,0.226797,0.175219,0.299006,1,0.166667,10353,18080,10353.0,18080.0,12,2.3822,0.934,2.853,0.6911,3,2,1,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,24,1,276,287,276,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,10,8.047513,0.670626,0.726179,0.592852,1,0.833333,42907,35848,42907.0,35848.0,12,1.8439,0.891,2.814,0.422,9,1,2,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,25,1,288,299,288,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.372749,0.114396,0.108142,0.126431,1,0.0,6539,6539,6539.0,6539.0,12,2.8376,2.498,2.933,0.9188,0,0,0,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,25,1,288,299,288,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0,3.199524,0.266627,0.299006,0.200561,1,0.0,18080,10373,18080.0,10373.0,12,2.8382,2.515,2.933,0.9191,1,1,0,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,25,1,288,299,288,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,12,7.427727,0.618977,0.592852,0.673009,1,1.0,35848,34808,35848.0,34808.0,12,1.8884,0.937,2.773,0.4442,11,0,1,0,0,0
run5-tbt-2s,1,regionale,2,none,true,12,26,1,300,311,300,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.214865,0.101239,0.126431,0.06597,1,0.0,6539,4122,6539.0,4122.0,12,2.8298,2.222,2.928,0.9149,0,0,0,2,2,0
run5-tbt-2s,1,regionale,2,none,true,12,26,1,300,311,300,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,3,2.640581,0.220048,0.200561,0.247331,1,0.25,10373,15454,10373.0,15454.0,12,2.5658,1.255,2.916,0.7829,2,0,1,2,2,0
run5-tbt-2s,1,regionale,2,none,true,12,26,1,300,311,300,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,9,8.144553,0.678713,0.673009,0.686699,1,0.75,34808,42907,34808.0,42907.0,12,2.0158,1.094,2.883,0.5079,10,1,0,2,2,0
run5-tbt-2s,1,regionale,2,none,true,12,27,1,312,323,312,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,2,1.148683,0.095724,0.06597,0.137379,1,0.166667,4122,8243,4122.0,8243.0,12,2.6099,1.043,2.932,0.805,3,1,0,2,2,0
run5-tbt-2s,1,regionale,2,none,true,12,27,1,312,323,312,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,1,3.019109,0.251592,0.247331,0.257558,1,0.083333,15454,15454,15454.0,15454.0,12,2.6667,0.984,2.933,0.8334,2,1,0,2,2,0
run5-tbt-2s,1,regionale,2,none,true,12,27,1,312,323,312,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,9,7.832207,0.652684,0.686699,0.605063,1,0.75,42907,36305,42907.0,36305.0,12,1.9583,0.931,2.881,0.4792,7,0,2,2,2,0
run5-tbt-2s,1,regionale,2,none,true,12,28,1,324,335,324,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.5084,0.1257,0.137379,0.10935,1,0.0,8243,6539,8243.0,6539.0,12,2.4714,1.242,2.913,0.7357,4,4,0,3,3,0
run5-tbt-2s,1,regionale,2,none,true,12,28,1,324,335,324,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,6,2.668556,0.22238,0.257558,0.17313,1,0.5,15454,10353,15454.0,10353.0,12,2.3908,1.016,2.932,0.6954,2,0,4,3,3,0
run5-tbt-2s,1,regionale,2,none,true,12,28,1,324,335,324,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,6,7.823044,0.65192,0.605063,0.71752,1,0.5,36305,42907,36305.0,42907.0,12,2.2765,1.007,2.883,0.6382,6,1,1,3,3,0
run5-tbt-2s,1,regionale,2,none,true,12,29,1,336,347,336,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.367056,0.113921,0.10935,0.120322,1,0.0,6539,6539,6539.0,6539.0,12,2.8091,2.165,2.933,0.9045,1,1,0,4,4,0
run5-tbt-2s,1,regionale,2,none,true,12,29,1,336,347,336,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,4,2.407858,0.200655,0.17313,0.23919,1,0.333333,10353,12999,10353.0,12999.0,12,2.5222,1.756,2.926,0.7611,4,2,2,4,4,0
run5-tbt-2s,1,regionale,2,none,true,12,29,1,336,347,336,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,8,8.225086,0.685424,0.71752,0.640489,1,0.666667,42907,34808,42907.0,34808.0,12,2.1397,1.031,2.922,0.5699,7,1,2,4,4,0
run5-tbt-2s,1,regionale,2,none,true,12,30,1,348,359,348,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1,1.172101,0.097675,0.120322,0.06597,1,0.083333,6539,4122,6539.0,4122.0,12,2.7412,2.108,2.9,0.8706,1,0,0,2,2,0
run5-tbt-2s,1,regionale,2,none,true,12,30,1,348,359,348,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0,2.910984,0.242582,0.23919,0.247331,1,0.0,12999,15454,12999.0,15454.0,12,2.7887,2.514,2.879,0.8943,1,1,0,2,2,0
run5-tbt-2s,1,regionale,2,none,true,12,30,1,348,359,348,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,11,7.916915,0.659743,0.640489,0.686699,1,0.916667,34808,42907,34808.0,42907.0,12,2.1178,0.905,2.845,0.5589,10,0,1,2,2,0
run5-tbt-2s,1,regionale,2,none,true,12,31,1,360,371,360,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.148683,0.095724,0.06597,0.137379,1,0.0,4122,8243,4122.0,8243.0,12,2.678,1.456,2.9,0.839,1,1,0,2,3,0
run5-tbt-2s,1,regionale,2,none,true,12,31,1,360,371,360,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,1,3.019109,0.251592,0.247331,0.257558,1,0.083333,15454,15454,15454.0,15454.0,12,2.5524,1.399,2.883,0.7762,2,1,0,2,3,0
run5-tbt-2s,1,regionale,2,none,true,12,31,1,360,371,360,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,11,7.832207,0.652684,0.686699,0.605063,1,0.916667,42907,36305,42907.0,36305.0,12,2.0137,0.892,2.864,0.5069,9,0,2,2,3,0
run5-tbt-2s,1,regionale,2,none,true,12,32,1,372,383,372,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.533076,0.127756,0.137379,0.10935,1,0.0,8243,6539,8243.0,6539.0,12,2.7498,2.189,2.917,0.8749,3,3,0,3,4,0
run5-tbt-2s,1,regionale,2,none,true,12,32,1,372,383,372,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,2,2.66376,0.22198,0.257558,0.17313,1,0.166667,15454,10353,15454.0,10353.0,12,2.557,1.376,2.916,0.7785,4,3,1,3,4,0
run5-tbt-2s,1,regionale,2,none,true,12,32,1,372,383,372,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,10,7.803164,0.650264,0.605063,0.71752,1,0.833333,36305,42907,36305.0,42907.0,12,2.2637,1.053,2.916,0.6319,5,0,5,3,4,0
run5-tbt-2s,1,regionale,2,none,true,12,33,1,384,395,384,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.269223,0.105769,0.10935,0.100755,1,0.0,6539,6539,6539.0,6539.0,12,2.5353,1.584,2.95,0.7677,3,3,0,3,4,0
run5-tbt-2s,1,regionale,2,none,true,12,33,1,384,395,384,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,3,2.402511,0.200209,0.17313,0.23812,1,0.25,10353,15454,10353.0,15454.0,12,2.3097,1.018,2.886,0.6549,4,1,0,3,4,0
run5-tbt-2s,1,regionale,2,none,true,12,33,1,384,395,384,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,9,8.328267,0.694022,0.71752,0.661125,1,0.75,42907,42907,42907.0,42907.0,12,1.9656,0.927,2.948,0.4828,5,0,4,3,4,0
run5-tbt-2s,1,regionale,2,none,true,12,34,1,396,407,396,12,12,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,1.182391,0.098533,0.100755,0.091865,1,0.0,6539,4122,6539.0,4122.0,12,2.79,1.278,3.017,0.895,1,1,0,3,3,0
run5-tbt-2s,1,regionale,2,none,true,12,34,1,396,407,396,12,12,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,0,3.012192,0.251016,0.23812,0.289704,1,0.0,15454,12999,15454.0,12999.0,12,2.7967,2.247,3.017,0.8983,3,3,0,3,3,0
run5-tbt-2s,1,regionale,2,none,true,12,34,1,396,407,396,12,12,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,12,7.805416,0.650451,0.661125,0.618431,1,1.0,42907,27749,42907.0,27749.0,12,1.8048,0.947,2.969,0.4024,8,0,4,3,3,0
