experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,host,height,kind,balance_gas,epoch,sent_gas
run5-tbt-2s,1,regionale,2,none,true,12,c1,160,sample,99.804,14,
run5-tbt-2s,1,regionale,2,none,true,12,c1,174,sample,99.607,15,
run5-tbt-2s,1,regionale,2,none,true,12,c1,188,sample,99.3842,16,
run5-tbt-2s,1,regionale,2,none,true,12,c1,201,sample,99.1608,17,
run5-tbt-2s,1,regionale,2,none,true,12,c1,213,sample,98.9372,18,
run5-tbt-2s,1,regionale,2,none,true,12,c1,224,sample,98.7694,19,
run5-tbt-2s,1,regionale,2,none,true,12,c1,235,sample,98.5456,20,
run5-tbt-2s,1,regionale,2,none,true,12,c1,247,sample,98.3216,21,
run5-tbt-2s,1,regionale,2,none,true,12,c1,257,sample,98.0976,22,
run5-tbt-2s,1,regionale,2,none,true,12,c1,268,sample,97.9296,23,
run5-tbt-2s,1,regionale,2,none,true,12,c1,278,sample,97.7056,24,
run5-tbt-2s,1,regionale,2,none,true,12,c1,291,sample,97.482,25,
run5-tbt-2s,1,regionale,2,none,true,12,c1,303,sample,97.2582,26,
run5-tbt-2s,1,regionale,2,none,true,12,c1,315,sample,97.0902,27,
run5-tbt-2s,1,regionale,2,none,true,12,c1,327,sample,96.8662,28,
run5-tbt-2s,1,regionale,2,none,true,12,c1,340,sample,96.6424,29,
run5-tbt-2s,1,regionale,2,none,true,12,c1,352,sample,96.4188,30,
run5-tbt-2s,1,regionale,2,none,true,12,c1,363,sample,96.1948,31,
run5-tbt-2s,1,regionale,2,none,true,12,c1,374,sample,96.027,32,
run5-tbt-2s,1,regionale,2,none,true,12,c1,385,sample,95.8032,33,
run5-tbt-2s,1,regionale,2,none,true,12,c1,399,sample,95.5794,34,
run5-tbt-2s,1,regionale,2,none,true,12,c1,412,sample,95.3554,35,
run5-tbt-2s,1,regionale,2,none,true,12,c1,426,sample,95.1876,36,
run5-tbt-2s,1,regionale,2,none,true,12,c1,437,sample,94.9638,37,
run5-tbt-2s,1,regionale,2,none,true,12,c1,450,sample,94.7402,38,
run5-tbt-2s,1,regionale,2,none,true,12,c1,461,sample,94.5162,39,
run5-tbt-2s,1,regionale,2,none,true,12,c1,472,sample,94.3484,40,
run5-tbt-2s,1,regionale,2,none,true,12,c1,483,sample,94.124,41,
run5-tbt-2s,1,regionale,2,none,true,12,c1,493,sample,93.8992,42,
run5-tbt-2s,1,regionale,2,none,true,12,c1,503,sample,93.6746,42,
run5-tbt-2s,1,regionale,2,none,true,12,c1,516,sample,93.506,44,
run5-tbt-2s,1,regionale,2,none,true,12,c1,526,sample,93.2814,44,
run5-tbt-2s,1,regionale,2,none,true,12,c1,538,sample,93.0566,45,
run5-tbt-2s,1,regionale,2,none,true,12,c1,549,sample,92.8318,46,
run5-tbt-2s,1,regionale,2,none,true,12,c1,560,sample,92.6072,47,
run5-tbt-2s,1,regionale,2,none,true,12,c1,572,sample,92.4386,48,
run5-tbt-2s,1,regionale,2,none,true,12,c1,584,sample,92.214,49,
run5-tbt-2s,1,regionale,2,none,true,12,c1,596,sample,91.9894,50,
run5-tbt-2s,1,regionale,2,none,true,12,c1,607,sample,91.7646,51,
run5-tbt-2s,1,regionale,2,none,true,12,c1,619,sample,91.5964,52,
run5-tbt-2s,1,regionale,2,none,true,12,c1,631,sample,91.3718,53,
run5-tbt-2s,1,regionale,2,none,true,12,c1,641,sample,91.147,54,
run5-tbt-2s,1,regionale,2,none,true,12,c1,653,sample,90.9224,55,
run5-tbt-2s,1,regionale,2,none,true,12,c1,664,sample,90.6976,56,
run5-tbt-2s,1,regionale,2,none,true,12,c1,676,sample,90.529,57,
run5-tbt-2s,1,regionale,2,none,true,12,c1,688,sample,90.3042,58,
run5-tbt-2s,1,regionale,2,none,true,12,c1,699,sample,90.0796,59,
run5-tbt-2s,1,regionale,2,none,true,12,c2,160,sample,99.804,14,
run5-tbt-2s,1,regionale,2,none,true,12,c2,174,sample,99.6632,15,
run5-tbt-2s,1,regionale,2,none,true,12,c2,188,sample,99.496,16,
run5-tbt-2s,1,regionale,2,none,true,12,c2,201,sample,99.3846,17,
run5-tbt-2s,1,regionale,2,none,true,12,c2,213,sample,99.2168,18,
run5-tbt-2s,1,regionale,2,none,true,12,c2,224,sample,99.1048,19,
run5-tbt-2s,1,regionale,2,none,true,12,c2,235,sample,98.937,20,
run5-tbt-2s,1,regionale,2,none,true,12,c2,247,sample,98.825,21,
run5-tbt-2s,1,regionale,2,none,true,12,c2,257,sample,98.657,22,
run5-tbt-2s,1,regionale,2,none,true,12,c2,268,sample,98.545,23,
run5-tbt-2s,1,regionale,2,none,true,12,c2,278,sample,98.3772,24,
run5-tbt-2s,1,regionale,2,none,true,12,c2,291,sample,98.2652,25,
run5-tbt-2s,1,regionale,2,none,true,12,c2,303,sample,98.0972,26,
run5-tbt-2s,1,regionale,2,none,true,12,c2,315,sample,97.9852,27,
run5-tbt-2s,1,regionale,2,none,true,12,c2,327,sample,97.8174,28,
run5-tbt-2s,1,regionale,2,none,true,12,c2,340,sample,97.7054,29,
run5-tbt-2s,1,regionale,2,none,true,12,c2,352,sample,97.5374,30,
run5-tbt-2s,1,regionale,2,none,true,12,c2,363,sample,97.4256,31,
run5-tbt-2s,1,regionale,2,none,true,12,c2,374,sample,97.2576,32,
run5-tbt-2s,1,regionale,2,none,true,12,c2,385,sample,97.1458,33,
run5-tbt-2s,1,regionale,2,none,true,12,c2,399,sample,96.9782,34,
run5-tbt-2s,1,regionale,2,none,true,12,c2,412,sample,96.8664,35,
run5-tbt-2s,1,regionale,2,none,true,12,c2,426,sample,96.6986,36,
run5-tbt-2s,1,regionale,2,none,true,12,c2,437,sample,96.587,37,
run5-tbt-2s,1,regionale,2,none,true,12,c2,450,sample,96.4194,38,
run5-tbt-2s,1,regionale,2,none,true,12,c2,461,sample,96.3074,39,
run5-tbt-2s,1,regionale,2,none,true,12,c2,472,sample,96.1394,40,
run5-tbt-2s,1,regionale,2,none,true,12,c2,483,sample,96.0276,41,
run5-tbt-2s,1,regionale,2,none,true,12,c2,493,sample,95.8596,42,
run5-tbt-2s,1,regionale,2,none,true,12,c2,503,sample,95.7476,42,
run5-tbt-2s,1,regionale,2,none,true,12,c2,516,sample,95.5796,44,
run5-tbt-2s,1,regionale,2,none,true,12,c2,526,sample,95.4678,44,
run5-tbt-2s,1,regionale,2,none,true,12,c2,538,sample,95.3,45,
run5-tbt-2s,1,regionale,2,none,true,12,c2,549,sample,95.188,46,
run5-tbt-2s,1,regionale,2,none,true,12,c2,560,sample,95.02,47,
run5-tbt-2s,1,regionale,2,none,true,12,c2,572,sample,94.908,48,
run5-tbt-2s,1,regionale,2,none,true,12,c2,584,sample,94.7404,49,
run5-tbt-2s,1,regionale,2,none,true,12,c2,596,sample,94.6286,50,
run5-tbt-2s,1,regionale,2,none,true,12,c2,607,sample,94.461,51,
run5-tbt-2s,1,regionale,2,none,true,12,c2,619,sample,94.349,52,
run5-tbt-2s,1,regionale,2,none,true,12,c2,631,sample,94.1808,53,
run5-tbt-2s,1,regionale,2,none,true,12,c2,641,sample,94.0684,54,
run5-tbt-2s,1,regionale,2,none,true,12,c2,653,sample,93.9,55,
run5-tbt-2s,1,regionale,2,none,true,12,c2,664,sample,93.7314,56,
run5-tbt-2s,1,regionale,2,none,true,12,c2,676,sample,93.619,57,
run5-tbt-2s,1,regionale,2,none,true,12,c2,688,sample,93.4504,58,
run5-tbt-2s,1,regionale,2,none,true,12,c2,699,sample,93.338,59,
run5-tbt-2s,1,regionale,2,none,true,12,c3,160,sample,99.8042,14,
run5-tbt-2s,1,regionale,2,none,true,12,c3,174,sample,99.7188,15,
run5-tbt-2s,1,regionale,2,none,true,12,c3,188,sample,99.6072,16,
run5-tbt-2s,1,regionale,2,none,true,12,c3,201,sample,99.4956,17,
run5-tbt-2s,1,regionale,2,none,true,12,c3,213,sample,99.384,18,
run5-tbt-2s,1,regionale,2,none,true,12,c3,224,sample,99.2722,19,
run5-tbt-2s,1,regionale,2,none,true,12,c3,235,sample,99.1602,20,
run5-tbt-2s,1,regionale,2,none,true,12,c3,247,sample,99.0484,21,
run5-tbt-2s,1,regionale,2,none,true,12,c3,257,sample,98.9366,22,
run5-tbt-2s,1,regionale,2,none,true,12,c3,268,sample,98.8808,23,
run5-tbt-2s,1,regionale,2,none,true,12,c3,278,sample,98.7688,24,
run5-tbt-2s,1,regionale,2,none,true,12,c3,291,sample,98.657,25,
run5-tbt-2s,1,regionale,2,none,true,12,c3,303,sample,98.545,26,
run5-tbt-2s,1,regionale,2,none,true,12,c3,315,sample,98.433,27,
run5-tbt-2s,1,regionale,2,none,true,12,c3,327,sample,98.3212,28,
run5-tbt-2s,1,regionale,2,none,true,12,c3,340,sample,98.2094,29,
run5-tbt-2s,1,regionale,2,none,true,12,c3,352,sample,98.0978,30,
run5-tbt-2s,1,regionale,2,none,true,12,c3,363,sample,97.9858,31,
run5-tbt-2s,1,regionale,2,none,true,12,c3,374,sample,97.9298,32,
run5-tbt-2s,1,regionale,2,none,true,12,c3,385,sample,97.818,33,
run5-tbt-2s,1,regionale,2,none,true,12,c3,399,sample,97.706,34,
run5-tbt-2s,1,regionale,2,none,true,12,c3,412,sample,97.594,35,
run5-tbt-2s,1,regionale,2,none,true,12,c3,426,sample,97.482,36,
run5-tbt-2s,1,regionale,2,none,true,12,c3,437,sample,97.3702,37,
run5-tbt-2s,1,regionale,2,none,true,12,c3,450,sample,97.2582,38,
run5-tbt-2s,1,regionale,2,none,true,12,c3,461,sample,97.1462,39,
run5-tbt-2s,1,regionale,2,none,true,12,c3,472,sample,97.0902,40,
run5-tbt-2s,1,regionale,2,none,true,12,c3,483,sample,96.9782,41,
run5-tbt-2s,1,regionale,2,none,true,12,c3,493,sample,96.8664,42,
run5-tbt-2s,1,regionale,2,none,true,12,c3,503,sample,96.7544,42,
run5-tbt-2s,1,regionale,2,none,true,12,c3,516,sample,96.6426,44,
run5-tbt-2s,1,regionale,2,none,true,12,c3,526,sample,96.5308,44,
run5-tbt-2s,1,regionale,2,none,true,12,c3,538,sample,96.419,45,
