sample_height,host,balance_gas
292,ca,49.3564
295,c1,80.8356
295,c2,87.1734
295,c3,90.3146
295,c4,92.2214
295,c5,93.7364
295,m1,124.133
295,m2,51.7336
295,m3,33.5064
295,ca,49.3564
297,c1,80.611
297,c2,87.005
297,c3,90.2022
297,c4,92.1092
297,c5,93.6802
297,m1,124.2454
297,m2,52.0706
297,m3,33.5064
297,ca,49.3564
300,c1,80.3864
300,c2,86.8926
300,c3,90.0898
300,c4,92.053
300,c5,93.624
300,m1,8.0839
300,m2,22.1851
300,m3,27.1599
300,ca,49.3564
302,c1,80.1618
302,c2,86.724
302,c3,89.9774
302,c4,91.9406
302,c5,93.5116
302,m1,108.0839
302,m2,22.3537
302,m3,27.6215
302,ca,49.3564
305,c1,79.9372
305,c2,86.5554
305,c3,89.8652
305,c4,91.8844
305,c5,93.4554
305,m1,108.6519
305,m2,22.2771
305,m3,27.5155
305,ca,49.3564
308,c1,79.7688
308,c2,86.443
308,c3,89.8092
308,c4,91.772
308,c5,93.3992
308,m1,109.2695
308,m2,22.7343
308,m3,27.5155
308,ca,49.3564
311,c1,79.5442
311,c2,86.2746
311,c3,89.6968
311,c4,91.7158
311,c5,93.343
311,m1,109.5505
311,m2,22.9591
311,m3,27.5155
311,ca,49.3564
313,c1,79.3196
313,c2,86.1622
313,c3,89.5846
313,c4,91.6034
313,c5,93.2868
313,m1,109.6627
313,m2,23.1837
313,m3,27.5155
313,ca,49.3564
316,c1,79.0948
316,c2,85.9936
316,c3,89.4722
316,c4,91.5472
316,c5,93.1744
316,m1,110.2805
316,m2,23.4085
316,m3,27.5155
316,ca,49.3564
320,c1,78.87
320,c2,85.8812
320,c3,89.3598
320,c4,91.4348
320,c5,93.1182
320,m1,110.7301
320,m2,23.5771
320,m3,27.6279
320,ca,49.3564
323,c1,78.7018
323,c2,85.7128
323,c3,89.2474
323,c4,91.3786
323,c5,93.0622
323,m1,110.7863
323,m2,23.8019
323,m3,27.8527
323,ca,49.3564
326,c1,78.477
326,c2,85.6006
326,c3,89.135
326,c4,91.2662
326,c5,93.0062
326,m1,111.5721
326,m2,23.8019
326,m3,27.8527
326,ca,49.3564
329,c1,78.2524
329,c2,85.432
329,c3,89.0228
329,c4,91.21
329,c5,92.8938
329,m1,112.2461
329,m2,23.8019
329,m3,27.8527
329,ca,49.3564
331,c1,78.0276
331,c2,85.3198
331,c3,88.9104
331,c4,91.098
331,c5,92.8376
331,m1,112.6389
331,m2,23.8019
331,m3,27.8527
331,ca,49.3564
334,c1,77.8032
334,c2,85.1512
334,c3,88.798
334,c4,91.0418
334,c5,92.7814
334,m1,113.2005
334,m2,24.0267
334,m3,27.8527
334,ca,49.3564
336,c1,77.6346
336,c2,85.0388
336,c3,88.7418
336,c4,90.9296
336,c5,92.7252
336,m1,113.8745
336,m2,24.0267
336,m3,27.8527
336,ca,49.3564
339,c1,77.4102
339,c2,84.8704
339,c3,88.6296
339,c4,90.8736
339,c5,92.669
339,m1,114.2673
339,m2,24.0267
339,m3,27.8527
339,ca,49.3564
342,c1,77.1856
342,c2,84.758
342,c3,88.5174
342,c4,90.7614
342,c5,92.5568
342,m1,113.4001
342,m2,24.0267
342,m3,27.8527
342,ca,49.3564
345,c1,76.961
345,c2,84.5896
345,c3,88.405
345,c4,90.7054
345,c5,92.5006
345,m1,113.7367
345,m2,24.0267
345,m3,29.6181
345,ca,49.3564
348,c1,76.7364
348,c2,84.4212
348,c3,88.293
348,c4,90.593
348,c5,92.4444
348,m1,114.4105
348,m2,24.0267
348,m3,29.6181
348,ca,49.3564
350,c1,76.568
350,c2,84.3088
350,c3,88.1808
350,c4,90.5368
350,c5,92.3884
350,m1,115.0841
350,m2,24.0267
350,m3,29.6181
350,ca,49.3564
353,c1,76.3434
353,c2,84.1402
353,c3,88.0684
353,c4,90.4246
353,c5,92.2762
353,m1,115.6453
353,m2,24.0267
353,m3,29.6181
353,ca,49.3564
357,c1,76.1186
357,c2,84.0278
357,c3,87.9562
357,c4,90.3124
357,c5,92.22
357,m1,116.2633
357,m2,24.0829
357,m3,29.6181
357,ca,49.3564
360,c1,75.8938
360,c2,83.8594
360,c3,87.8438
360,c4,90.2564
360,c5,92.1638
360,m1,116.4879
360,m2,24.0829
360,m3,29.9551
360,ca,49.3564
362,c1,75.6692
362,c2,83.747
362,c3,87.7316
362,c4,90.144
362,c5,92.1076
362,m1,116.4879
362,m2,24.6445
362,m3,29.9551
362,ca,49.3564
364,c1,75.5006
364,c2,83.5786
364,c3,87.6754
364,c4,90.088
364,c5,92.0516
364,m1,116.9935
364,m2,24.6445
364,m3,29.9551
364,ca,49.3564
368,c1,75.2758
368,c2,83.4662
368,c3,87.563
368,c4,89.9756
368,c5,91.9394
368,m1,117.6673
368,m2,24.7567
368,m3,29.9551
368,ca,49.3564
371,c1,75.0512
371,c2,83.2978
371,c3,87.4506
371,c4,89.9194
371,c5,91.8834
371,m1,118.2851
371,m2,24.7567
371,m3,29.9551
371,ca,49.3564
375,c1,74.8266
375,c2,83.1856
375,c3,87.3382
375,c4,89.807
375,c5,91.8272
375,m1,118.9593
375,m2,24.7567
375,m3,29.9551
375,ca,49.3564
378,c1,74.6022
378,c2,83.017
378,c3,87.226
378,c4,89.7508
378,c5,91.771
378,m1,119.5771
378,m2,24.7567
378,m3,29.9551
378,ca,49.3564
380,c1,74.4338
380,c2,82.9046
380,c3,87.1138
380,c4,89.6384
380,c5,91.7148
380,m1,120.1385
380,m2,24.7567
380,m3,29.9551
380,ca,49.3564
383,c1,74.2092
383,c2,82.736
383,c3,87.0016
383,c4,89.5824
383,c5,91.6024
383,m1,120.6437
383,m2,24.8689
383,m3,29.9551
383,ca,49.3564
386,c1,73.9848
386,c2,82.6238
386,c3,86.8894
386,c4,89.47
386,c5,91.5462
386,m1,121.0929
386,m2,25.0371
386,m3,29.9551
386,ca,49.3564
388,c1,73.7604
388,c2,82.4554
388,c3,86.777
388,c4,89.4138
388,c5,91.49
388,m1,121.4299
388,m2,25.1493
388,m3,29.9551
388,ca,49.3564
391,c1,73.5356
391,c2,82.287
391,c3,86.6646
391,c4,89.3018
391,c5,91.4338
391,m1,121.9915
391,m2,25.1493
391,m3,30.1235
391,ca,49.3564
394,c1,73.367
394,c2,82.1748
394,c3,86.6084
394,c4,89.2456
394,c5,91.3214
394,m1,122.6091
394,m2,25.1493
394,m3,30.1235
394,ca,49.3564
396,c1,73.1426
396,c2,82.0064
396,c3,86.4962
396,c4,89.1334
396,c5,91.2652
396,m1,123.1711
396,m2,25.1493
396,m3,30.1235
396,ca,49.3564
399,c1,72.918
399,c2,81.8944
399,c3,86.384
399,c4,89.0772
399,c5,91.209
399,m1,123.9001
399,m2,25.1493
399,m3,30.1235
399,ca,49.3564
401,c1,72.6936
401,c2,81.7262
401,c3,86.2716
401,c4,88.9648
401,c5,91.1528
401,m1,7.7064
401,m2,11.2147
401,m3,24.7346
401,ca,49.3564
404,c1,72.4692
404,c2,81.6138
404,c3,86.1592
404,c4,88.9088
404,c5,91.0966
404,m1,108.3014
404,m2,111.2147
404,m3,25.5052
404,ca,49.3564
407,c1,72.3006
407,c2,81.4452
407,c3,86.0468
407,c4,88.7964
407,c5,90.9842
407,m1,109.132
407,m2,111.1085
407,m3,25.399
407,ca,49.3564
409,c1,72.0762
409,c2,81.3332
409,c3,85.9344
409,c4,88.7402
409,c5,90.928
409,m1,109.188
409,m2,111.1645
409,m3,25.68
409,ca,49.3564
412,c1,71.8518
412,c2,81.1646
412,c3,85.822
412,c4,88.6278
412,c5,90.8718
412,m1,109.974
412,m2,111.1085
412,m3,25.68
412,ca,49.3564
415,c1,71.6274
415,c2,81.0526
415,c3,85.7098
415,c4,88.5718
415,c5,90.8158
415,m1,110.1424
415,m2,111.4455
415,m3,25.68
415,ca,49.3564
417,c1,71.4032
417,c2,80.8842
417,c3,85.5974
417,c4,88.4596
417,c5,90.7596
417,m1,110.1424
417,m2,112.1185
417,m3,25.68
417,ca,49.3564
420,c1,71.2346
420,c2,80.772
420,c3,85.5412
420,c4,88.4034
420,c5,90.6472
420,m1,110.367
420,m2,112.6235
420,m3,25.68
420,ca,49.3564
423,c1,71.0098
423,c2,80.6036
423,c3,85.4288
423,c4,88.2914
423,c5,90.5912
423,m1,110.5918
423,m2,113.0727
423,m3,25.68
423,ca,49.3564
426,c1,70.785
426,c2,80.4916
426,c3,85.3164
426,c4,88.179
426,c5,90.5352
426,m1,109.6686
426,m2,113.0727
426,m3,25.68
426,ca,49.3564
428,c1,70.5604
428,c2,80.3232
428,c3,85.2044
428,c4,88.1228
428,c5,90.4792
428,m1,111.602
428,m2,113.0727
428,m3,25.68
428,ca,49.3564
431,c1,70.336
431,c2,80.1546
431,c3,85.0922
431,c4,88.0104
431,c5,90.3672
431,m1,112.1632
431,m2,113.2409
431,m3,25.68
431,ca,49.3564
434,c1,70.1674
434,c2,80.0422
434,c3,84.9802
434,c4,87.9542
434,c5,90.311
434,m1,112.7246
434,m2,113.2409
434,m3,25.68
434,ca,49.3564
437,c1,69.9428
437,c2,79.8742
437,c3,84.868
437,c4,87.8418
437,c5,90.2548
437,m1,113.3986
437,m2,113.2409
437,m3,25.68
437,ca,49.3564
441,c1,69.7182
441,c2,79.7618
441,c3,84.7558
441,c4,87.7856
441,c5,90.1986
441,m1,114.1284
441,m2,113.2409
441,m3,25.68
441,ca,49.3564
443,c1,69.4936
443,c2,79.5936
443,c3,84.6434
443,c4,87.6732
443,c5,90.1424
443,m1,114.2406
443,m2,113.4653
443,m3,25.68
443,ca,49.3564
447,c1,69.269
447,c2,79.4814
447,c3,84.5312
447,c4,87.617
447,c5,90.0302
447,m1,116.1734
447,m2,112.5433
447,m3,25.68
447,ca,49.3564
451,c1,69.1006
451,c2,79.313
451,c3,84.475
451,c4,87.5046
451,c5,89.974
451,m1,116.5102
451,m2,112.7115
451,m3,25.68
451,ca,49.3564
453,c1,68.876
453,c2,79.2008
453,c3,84.3626
453,c4,87.4484
453,c5,89.9178
453,m1,116.9596
453,m2,112.9363
453,m3,25.68
453,ca,49.3564
456,c1,68.6514
456,c2,79.0322
456,c3,84.2502
456,c4,87.3362
456,c5,89.8616
456,m1,116.9596
456,m2,113.3855
456,m3,25.68
456,ca,49.3564
459,c1,68.4268
459,c2,78.9198
459,c3,84.1378
459,c4,87.2802
459,c5,89.7492
459,m1,117.2404
459,m2,113.9471
459,m3,25.68
459,ca,49.3564
462,c1,68.2022
462,c2,78.7514
462,c3,84.0254
462,c4,87.1678
462,c5,89.693
462,m1,117.6898
462,m2,113.9471
462,m3,25.68
462,ca,49.3564
464,c1,68.0336
464,c2,78.6392
464,c3,83.913
464,c4,87.1116
464,c5,89.6368
464,m1,118.1954
464,m2,113.9471
464,m3,25.68
464,ca,49.3564
467,c1,67.8092
467,c2,78.471
467,c3,83.8008
467,c4,86.9992
467,c5,89.5806
467,m1,118.3076
467,m2,114.5085
467,m3,25.68
467,ca,49.3564
470,c1,67.5846
470,c2,78.3588
470,c3,83.6886
470,c4,86.943
470,c5,89.5246
470,m1,118.9248
470,m2,114.5085
470,m3,25.736
470,ca,49.3564
473,c1,67.3598
473,c2,78.1902
473,c3,83.5762
473,c4,86.8306
473,c5,89.4122
473,m1,119.262
473,m2,114.7895
473,m3,25.736
473,ca,49.3564
475,c1,67.1354
475,c2,78.022
475,c3,83.464
475,c4,86.7744
475,c5,89.3562
475,m1,119.3744
475,m2,115.3507
475,m3,25.736
475,ca,49.3564
478,c1,66.9668
478,c2,77.9098
478,c3,83.4078
478,c4,86.6622
478,c5,89.3
478,m1,119.655
478,m2,115.5189
478,m3,25.736
478,ca,49.3564
481,c1,66.7422
481,c2,77.7412
481,c3,83.2956
481,c4,86.606
481,c5,89.2438
481,m1,120.217
481,m2,115.5189
481,m3,25.8484
481,ca,49.3564
484,c1,66.5176
484,c2,77.6288
484,c3,83.1832
484,c4,86.4936
484,c5,89.1876
484,m1,120.6662
484,m2,115.6875
484,m3,25.8484
484,ca,49.3564
487,c1,66.293
487,c2,77.4602
487,c3,83.0708
487,c4,86.4374
487,c5,89.0752
