height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
18,0073ab733048852a553b383a1a1d7fc61641b9b7337a009f8f839c15847d7d24,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,,946684971,1,580,1,1
19,00ba5b8989482587af700579c3cbfc4b7a6c395e06e65a9bbb6d1f15bdd451cb,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,,946684987,1,579,1,1
20,00b3fd27347a40565a733cf439f610ceb054d9c45e563093e60e6343ec50492a,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,m3,946684997,1,578,1,1
21,005f5ae9cfc8634e04ff4d92d8083a202ecc762753498659454218186946c5a7,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,m3,946685005,1,577,1,1
22,009c000a460cbbc99d533916c856cf875d56849614342511406f97009cac4bc7,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,,946685016,1,576,1,1
23,00d8c0c4520a48653968b553255fca7299844a504455ea2e487a5d882bc8639b,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,,946685025,1,575,1,1
24,004cfff896d5aeeacb573dea7483c7a75b60df93aa5ab68987f9adad4a92ee83,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,,946685037,1,574,1,1
25,00af40255e94308593930cf6fa89d1dab59eb469d930abe815b24a7ca82c01c5,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,m3,946685049,1,573,1,1
26,0054ce4d47906a031f2e7d64c73ed39ea7ee10a079ebeee31896e3d43ee3bf8d,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,m3,946685056,1,572,1,1
27,003136c067142a0d86851ac869bea56d0c95dbe80dc9d734245165217fb29c68,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,m3,946685069,17,571,1,1
28,009eb31edd3416c1bec63a4cbd470bd7c9d2a4f18f7e45b850e84bcfe8c7f915,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,,946685076,1,570,1,1
29,00be9cfed3104320d48fe7c8c37e970e56567aa488158bf6d4efdf0f94fbe9ec,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,m3,946685086,1,569,1,1
30,00ce9ff4589bbe023e73429a392095ba4a18a2b13297a3c16f6d52d8c628bff9,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,m3,946685095,1,568,1,1
31,00d8c4806ece793a1575ae7ef62745e16cc5b1f0cdaf11a23a71f08e0e146590,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,,946685105,1,567,1,1
