height,epoch,in_setup,host,address,score_raw,delay_logged_s,start_in_s,log_timestamp,duplicate_index,source_file,source_line
180,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,2.07311243e-05,14.867,14.867,2000-01-01 00:30:31,0,run/data/m3/debug.log,1551
181,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,6.25430721e-07,8.706,8.706,2000-01-01 00:30:37,0,run/data/m1/debug.log,6754
181,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,7.46583337e-06,14.914,14.914,2000-01-01 00:30:38,0,run/data/m2/debug.log,4202
181,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,1.08320986e-05,14.947,14.947,2000-01-01 00:30:39,0,run/data/m3/debug.log,1566
182,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,4.61886589e-06,14.641,14.641,2000-01-01 00:30:46,0,run/data/m1/debug.log,6879
182,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,5.40865687e-07,8.295,8.295,2000-01-01 00:30:47,0,run/data/m2/debug.log,4217
182,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,1.4228059e-05,14.950,14.950,2000-01-01 00:30:47,0,run/data/m3/debug.log,1581
183,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1.2052076e-06,10.914,10.914,2000-01-01 00:30:57,0,run/data/m1/debug.log,6894
183,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,1.82081566e-06,12.411,12.411,2000-01-01 00:30:56,0,run/data/m2/debug.log,4439
183,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,3.56677853e-06,14.268,14.268,2000-01-01 00:30:57,0,run/data/m3/debug.log,1596
184,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,4.67779794e-07,7.869,7.869,2000-01-01 00:31:08,0,run/data/m1/debug.log,7322
184,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,2.07522763e-07,6.346,6.346,2000-01-01 00:31:09,0,run/data/m2/debug.log,4454
184,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,1.90009823e-05,14.900,14.900,2000-01-01 00:31:09,0,run/data/m3/debug.log,1611
185,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1.19107649e-06,10.821,10.821,2000-01-01 00:31:17,0,run/data/m1/debug.log,7337
185,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,2.16007411e-06,12.933,12.933,2000-01-01 00:31:16,0,run/data/m2/debug.log,4562
185,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,1.97983022e-05,14.900,14.900,2000-01-01 00:31:17,0,run/data/m3/debug.log,1626
186,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,3.68610811e-06,14.177,14.177,2000-01-01 00:31:28,0,run/data/m1/debug.log,7613
186,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,2.54054981e-07,6.541,6.541,2000-01-01 00:31:29,0,run/data/m2/debug.log,4577
186,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,2.30469991e-05,14.800,14.800,2000-01-01 00:31:29,0,run/data/m3/debug.log,1641
187,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1.30132275e-06,11.063,11.063,2000-01-01 00:31:37,0,run/data/m1/debug.log,7628
