height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
51,00ab737cdd98743f5cd90f8dc0b6862328a41418ac5cd8fc29362bd82595164c,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,m3,946685558,5,123,5,1
52,00b839ca21c916522099fa3366069b847f5be5264a67bd698251cae7a9f5d02a,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685571,5,122,5,1
53,0047598df88957c88e98d2c15d0107a675171a2abb7bab68338f0ad4833efbdd,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685595,10,121,5,1
54,00d68314ac0a3d424fadc17d7b43da31f51bcdf8005051ca7d20721504e1c9c1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685606,8,120,5,1
55,006d907aaf37eefce942695e849554c0f7499097eb5323456cafcfffb8557846,178YcKNrBS74JFtDEHasjPF5n79EskqvQRXdhX,,946685615,3,119,5,1
56,00b95d56ad33fb11ef7b9ee0dee6c458c3f052e8f9e6e4f534bb89239797ab9b,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,m2,946685630,8,118,5,1
57,005c0fb066dbb0fc6535b6139e395cbcfa8934dc4b911167cc9cd04cef0425ed,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,m2,946685644,6,117,5,1
58,008471d36fb91485e12dd1067107f367e050d1279fb5658b06aab31d70891564,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,m3,946685666,9,116,5,1
59,002d440021e3df8e563cb3334d4b449c572f35fa553ed6aee03d1b6130eba000,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685675,4,115,5,1
60,00ed70376f2230185d13bac8a102782b584d4dd51bcd3a05753fe206948ffa58,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685695,9,114,6,1
61,00546c22d8d8b016193ff009ad9139bed37baf046bcd3cdd56f6ad0503c66cc2,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685703,7,113,6,0
62,00f9fa549e094c0b919dcc280024b9a3e685f6254740dcf1d10248ef78448f84,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,m2,946685725,11,112,6,0
63,001f9d1c2d8323d47677e2e7cb55b7e688de2060480bd5af41e07451179e56a8,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685745,8,111,6,0
64,003e072e0bb4d16e40f62911fc4e777348c5225f46c022f07b08ec75bf267e45,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685767,10,110,6,0
65,0032faaeba4be016fb1a5ca93040bdd40d953862dfabb0ebcccfcf56ee04fcf6,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,m3,946685786,6,109,6,0
