txid,publisher_address,publisher_host,node_address,node_host,esg,blocktime,confirm_height
6f1ffb1e8ccaa36eb2fb42c79879284545f273ea7240a94b9d52369e9cedbc1b,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,26.46,946685066,18
431874a51acedb24258e09ebbb4d4dd353b058c90b15eb19eaf968157040a134,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,m2,24.17,946685066,18
142b595ff995b2e9513bbc825b8fbb4519e69daf86bc538e47b5409d3a6782a4,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,m3,17.5,946685066,18
f775e9996e49e8ad4188a1dc04f4d3cd4298f2177e249b93a92926bdf8173245,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,c1,77.16,946685066,18
95704a7df5809e25ec3962f56d043dcec6dc4d60dc75bea7d29ca20be39e1c1c,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,c2,99.26,946685066,18
585ab2f9f1b56d0be85761ea05402e420bb76800f01eec09926fcbb341c1f8d9,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,c3,92.76,946685066,18
876c1a6da1586985879b322d88c51510eb56a433366c9523bee3cb0989770034,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,c4,70.53,946685066,18
091f654b83bb6d8a451f09d840fe694c52a8cdaf92467bb29e3001f08728bb09,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,c5,76.32,946685066,18
