run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run4-tbt-3s/intercontinentale,intercontinentale,3,110,111,10,c4,1TFFyiBbp1YeJiDAG9heTHahno55ikaZcom68e,m2,1,ok,,9b8a323e1aa1de1070a89829968799afa0bb4b320f2e46cefbc4e2a50d48b66c
run4-tbt-3s/intercontinentale,intercontinentale,3,110,111,10,c3,14pmjhAXKHStX1ymPpwvt7n9i412fia61DZFdB,m2,1,ok,,64372ef3d34b3b4e3b3653793ce77ed084c7062ebb4e24da63b180a1d3abf57d
run4-tbt-3s/intercontinentale,intercontinentale,3,110,111,10,c1,1MZ34BZBycanzV6MQpn4kGo3igKxDeCFHrm4ys,m1,1,ok,,c62bbd6673b03cc55e35b0df3e9079b40e42855faa535ed73b1881a4bf391cfc
run4-tbt-3s/intercontinentale,intercontinentale,3,110,111,10,c5,1Zf6vhjhrZjDD8A5EitQbbxXVqtZKz5YEQ5i7C,m3,1,ok,,778dd0e57e545595b30088f206fcf7c8464c70ec296c7ef8665b0d24b97ad89e
run4-tbt-3s/intercontinentale,intercontinentale,3,110,111,10,c2,1LB6qUDEtPSL1cXPypZpfPq4jGZRpZVJ3UzARx,m1,1,ok,,144fa562529b876902d6629e08270865f6ec7d88cb948938cf00e47004d123cb
run4-tbt-3s/intercontinentale,intercontinentale,3,112,114,10,c1,1MZ34BZBycanzV6MQpn4kGo3igKxDeCFHrm4ys,m1,2,ok,,942d2543b3cebe1c5762b869e473588f248726e1391c98bd8de5df82cd605e9c
run4-tbt-3s/intercontinentale,intercontinentale,3,114,115,10,c2,1LB6qUDEtPSL1cXPypZpfPq4jGZRpZVJ3UzARx,m1,2,ok,,f9e6ef68382e71db4ff8d7282780f7a2beae070150591dcf79d38d11a2347dbf
run4-tbt-3s/intercontinentale,intercontinentale,3,115,116,10,c3,14pmjhAXKHStX1ymPpwvt7n9i412fia61DZFdB,m2,2,ok,,aa1820a593bea113c4b42f4d96b3af67bd0ff4c997ab661a90c7373080ea9f82
run4-tbt-3s/intercontinentale,intercontinentale,3,115,116,10,c1,1MZ34BZBycanzV6MQpn4kGo3igKxDeCFHrm4ys,m1,3,ok,,c694aaadd3f11b7ba355041e35719ab60d218111bc80a42855d993a89d4c85c1
run4-tbt-3s/intercontinentale,intercontinentale,3,116,117,10,c4,1TFFyiBbp1YeJiDAG9heTHahno55ikaZcom68e,m2,2,ok,,0c38a8a7d1dfbff7a62f5a07f698ba0185edf110d28e3fd5d4d5e77c081aff77
run4-tbt-3s/intercontinentale,intercontinentale,3,117,119,10,c2,1LB6qUDEtPSL1cXPypZpfPq4jGZRpZVJ3UzARx,m1,3,ok,,053b3c53740837b305acd7fe9756f2b98f52dfb4699989318a46344d60552bc5
run4-tbt-3s/intercontinentale,intercontinentale,3,117,119,10,c1,1MZ34BZBycanzV6MQpn4kGo3igKxDeCFHrm4ys,m1,4,ok,,dadc9436c768514dac51cd115d1f5b9bd43b09fbaa0e8b558e23876c3ff8d5b2
run4-tbt-3s/intercontinentale,intercontinentale,3,118,119,10,c5,1Zf6vhjhrZjDD8A5EitQbbxXVqtZKz5YEQ5i7C,m3,2,ok,,f8a41809ad6410433735c472deafe8da4ca0be86baa3c8d25afa4b9d0acf1674
run4-tbt-3s/intercontinentale,intercontinentale,3,119,121,11,c3,14pmjhAXKHStX1ymPpwvt7n9i412fia61DZFdB,m2,3,ok,,cecebd39b53a3c83833d15b4c40e2b9b01f35cd174b5053cffd78d6b372ffee3
run4-tbt-3s/intercontinentale,intercontinentale,3,119,121,11,c1,1MZ34BZBycanzV6MQpn4kGo3igKxDeCFHrm4ys,m1,5,ok,,dcb2aeea41634a425de0fd109775b6b8a78c681d84640c00cdee944b9e5e4db8
run4-tbt-3s/intercontinentale,intercontinentale,3,121,122,11,c2,1LB6qUDEtPSL1cXPypZpfPq4jGZRpZVJ3UzARx,m1,4,ok,,26536ca8b41b3de9d05356847914bd05c77de7c636964def1d38354ffd7d7b6d
run4-tbt-3s/intercontinentale,intercontinentale,3,122,124,11,c4,1TFFyiBbp1YeJiDAG9heTHahno55ikaZcom68e,m2,3,ok,,cd1407502661dc044bf3080a523b0f5172b84f4925e7c61c41e12ec836c7f641
run4-tbt-3s/intercontinentale,intercontinentale,3,122,124,11,c1,1MZ34BZBycanzV6MQpn4kGo3igKxDeCFHrm4ys,m1,6,ok,,0fdf95450034882a30173a07512eea08262ace34e0a5f5c47dde85e3922dea89
run4-tbt-3s/intercontinentale,intercontinentale,3,125,126,11,c3,14pmjhAXKHStX1ymPpwvt7n9i412fia61DZFdB,m2,4,ok,,5bb11c4e14ead45600be9c253de61c6c1a6d454702f3dd265e1f39f25a7755e4
run4-tbt-3s/intercontinentale,intercontinentale,3,125,126,11,c2,1LB6qUDEtPSL1cXPypZpfPq4jGZRpZVJ3UzARx,m1,5,ok,,96b0a9ad8630996d543d5fc71e87889f43e944aaca29aa9b0c76830c26261ad1
run4-tbt-3s/intercontinentale,intercontinentale,3,125,126,11,c1,1MZ34BZBycanzV6MQpn4kGo3igKxDeCFHrm4ys,m1,7,ok,,ff56e0d76a77242effb51138d0260b7677024ab1356e42ddde5bffdda0e1509d
run4-tbt-3s/intercontinentale,intercontinentale,3,126,127,11,c5,1Zf6vhjhrZjDD8A5EitQbbxXVqtZKz5YEQ5i7C,m3,3,ok,,0b29cc90a74ea2b5b966078832ee339ee516d61fb478f10136bbfd30be230db3
run4-tbt-3s/intercontinentale,intercontinentale,3,128,129,11,c1,1MZ34BZBycanzV6MQpn4kGo3igKxDeCFHrm4ys,m1,8,ok,,0e8cd26558dd61af14013a4bca273c5d08b61c6205dde2464145a211bea574b0
