run_id,livello,tbt,height,epoca,nodo,indirizzo,tipo_movimento,importo_gas,controparte,motivo,saldo_gas_dopo,txid_o_riferimento,coerente_con_saldo
run4-tbt-3s/intercontinentale,intercontinentale,3,1,1,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,mining_reward,1000000.0,coinbase,"premio di catena del blocco 1, ricostruito da params.dat (nessuna metrica lo registra)",1000000.0,00c633f91c2f8fc46d7e204970747172e6d0d6c3ccbe779a69026859a06538b1,1
run4-tbt-3s/intercontinentale,intercontinentale,3,19,2,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,init,-100.0,c1,l'admin finanzia c1,999900.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,19,2,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,init,-100.0,c2,l'admin finanzia c2,999800.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,19,2,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,init,-100.0,c3,l'admin finanzia c3,999700.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,19,2,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,init,-100.0,c4,l'admin finanzia c4,999600.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,19,2,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,init,-100.0,c5,l'admin finanzia c5,999500.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,19,2,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,init,-50.0,m1,l'admin finanzia m1,999450.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,19,2,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,init,-50.0,m2,l'admin finanzia m2,999400.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,19,2,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,init,-50.0,m3,l'admin finanzia m3,999350.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,19,2,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,init,-50.0,ca,l'admin finanzia ca,999300.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,110,10,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,999200.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,129,11,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,999100.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,129,11,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m2,l'admin finanzia m2,999000.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,139,12,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,998900.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,147,13,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,998800.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,147,13,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m2,l'admin finanzia m2,998700.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,156,14,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m3,l'admin finanzia m3,998600.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,165,14,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,998500.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,173,15,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,998400.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,182,16,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,998300.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,182,16,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m2,l'admin finanzia m2,998200.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,198,17,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,998100.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,206,18,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,998000.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,206,18,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m2,l'admin finanzia m2,997900.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,223,19,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,997800.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,232,20,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,997700.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,241,21,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,997600.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,241,21,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m2,l'admin finanzia m2,997500.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,258,22,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,997400.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,267,23,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,997300.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,267,23,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m2,l'admin finanzia m2,997200.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,267,23,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m3,l'admin finanzia m3,997100.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,276,24,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,997000.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,295,25,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,996900.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,305,26,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,996800.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,305,26,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m2,l'admin finanzia m2,996700.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,314,27,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,996600.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,329,28,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m1,l'admin finanzia m1,996500.0,,1
run4-tbt-3s/intercontinentale,intercontinentale,3,329,28,admin,1TQvcRHgqp7qE6GnjaS466vE9x8NH9nGSF2LLY,refill,-100.0,m2,l'admin finanzia m2,996400.0,,1
