experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,n_epochs,gini_delta_first,gini_delta_last,gini_delta_max,gini_delta_slope_per_epoch,gini_published_last3_sd,verdict_descriptive,note
run1-tbt-15s,nazionale,1,15,none,true,13,0.0,1.83e-06,3.09e-06,0.00148487,0.00623345,amplification by feedback (published Gini grows faster than input Gini),descriptive slope of gini_published - gini_input over epochs; a plateau is consistent with lambda_w < 1 (Prop. 6.2)
