experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_host,validator_address,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,MissedTurnRate,MissedTurnRate_note,n_rounds_won_not_argmin,blocks_won
run1-tbt-15s,nazionale,1,15,none,true,6,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,2,0,0.0,,0,2
run1-tbt-15s,nazionale,1,15,none,true,6,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,3,0,0.0,,0,3
run1-tbt-15s,nazionale,1,15,none,true,6,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,6,0,0.0,,0,6
run1-tbt-15s,nazionale,1,15,none,true,7,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,nazionale,1,15,none,true,7,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,2,0,0.0,,0,2
run1-tbt-15s,nazionale,1,15,none,true,7,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,10,0,0.0,,0,10
run1-tbt-15s,nazionale,1,15,none,true,8,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,1,1,1.0,,0,0
run1-tbt-15s,nazionale,1,15,none,true,8,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,2,0,0.0,,2,4
run1-tbt-15s,nazionale,1,15,none,true,8,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,9,1,0.11111111,,0,8
run1-tbt-15s,nazionale,1,15,none,true,9,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,2,1,0.5,,1,2
run1-tbt-15s,nazionale,1,15,none,true,9,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,2,1,0.5,,0,1
run1-tbt-15s,nazionale,1,15,none,true,9,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,8,0,0.0,,1,9
run1-tbt-15s,nazionale,1,15,none,true,10,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,nazionale,1,15,none,true,10,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,4,0,0.0,,0,4
run1-tbt-15s,nazionale,1,15,none,true,10,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,8,0,0.0,,0,8
run1-tbt-15s,nazionale,1,15,none,true,11,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,2,0,0.0,,0,2
run1-tbt-15s,nazionale,1,15,none,true,11,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,3,0,0.0,,0,3
run1-tbt-15s,nazionale,1,15,none,true,11,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,7,0,0.0,,0,7
run1-tbt-15s,nazionale,1,15,none,true,12,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,nazionale,1,15,none,true,12,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,5,1,0.2,,0,4
run1-tbt-15s,nazionale,1,15,none,true,12,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,7,0,0.0,,1,8
run1-tbt-15s,nazionale,1,15,none,true,13,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,2,0,0.0,,0,2
run1-tbt-15s,nazionale,1,15,none,true,13,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,4,0,0.0,,0,4
run1-tbt-15s,nazionale,1,15,none,true,13,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,6,0,0.0,,0,6
run1-tbt-15s,nazionale,1,15,none,true,14,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,1,0,0.0,,0,1
run1-tbt-15s,nazionale,1,15,none,true,14,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,4,0,0.0,,1,5
run1-tbt-15s,nazionale,1,15,none,true,14,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,7,1,0.14285714,,0,6
run1-tbt-15s,nazionale,1,15,none,true,15,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run1-tbt-15s,nazionale,1,15,none,true,15,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,1,0,0.0,,0,1
run1-tbt-15s,nazionale,1,15,none,true,15,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,5,0,0.0,,0,5
run1-tbt-15s,nazionale,1,15,none,true,all,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,10,2,0.2,,1,9
run1-tbt-15s,nazionale,1,15,none,true,all,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,30,2,0.06666667,,3,31
run1-tbt-15s,nazionale,1,15,none,true,all,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,73,2,0.02739726,,2,73
