txid,publisher_address,publisher_host,node_address,node_host,miner_address,miner_host,blocktime,confirm_height
9a53202786dcf04ae87f531ea45059a89d9dee90a2702dab06929b968cafe2a0,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685065,27
f6a5a6e43f7afcf7fad8698f0c89b9c89a45569b1b370fd14a487a32c1ce46b6,1Sx4KDRxVxbKGMMAtLjERQ8XUJJmcCaR7XGoKW,c3,1Sx4KDRxVxbKGMMAtLjERQ8XUJJmcCaR7XGoKW,c3,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685065,27
48bd82ec8a1b8b8eaab2b05969eadffc90d886d651d9c41d9bcf8a41e97cb092,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685065,27
986ea03069993242e3acbccb0f29d2db0cb3819f24f7cb4436ecb0da855e2122,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685065,27
bdc6c8d906be78903492c0856f1ad6e0ba5c3db3d8361c7f0d0a1d34d8893d2c,17hkibG1jwCnYcoHqegVXJYK56Qp9MuiibepCQ,c1,17hkibG1jwCnYcoHqegVXJYK56Qp9MuiibepCQ,c1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685065,27
4bcc00a429c78a733f2e1b8711b64b3fb5a29adbe95bcbe9af7b9cea65b9e0cc,1XD1hpXTN6rBVW9uQD8sue46yKsy7BcPUxfApz,c5,1XD1hpXTN6rBVW9uQD8sue46yKsy7BcPUxfApz,c5,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685065,27
2d493f77957d2bbe554cb11a4b7a4ce38c9acb945b72774be2b7a9a35ae1cdac,1a9oy7P2bVVwFWV6oZe2Xf33UNnvLQVQc8yERj,c4,1a9oy7P2bVVwFWV6oZe2Xf33UNnvLQVQc8yERj,c4,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685065,27
6b73ab3c2abbc9feaee8b2848098be4fd9480b69aa47f654cce3d535ce586dc2,1LAyr99FkAc6rNx8EPyfMJnfdyq1yRZvLnzsaV,c2,1LAyr99FkAc6rNx8EPyfMJnfdyq1yRZvLnzsaV,c2,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685065,27
