sample_height,host,balance_gas
78,c4,98.5494
78,c5,98.7724
78,m1,109.012
78,m2,109.2968
78,m3,118.147
78,ca,49.3564
80,c1,96.4312
80,c2,97.5466
80,c3,98.1044
80,c4,98.4378
80,c5,98.7166
80,m1,109.012
80,m2,109.7486
80,m3,118.4256
80,ca,49.3564
83,c1,96.2082
83,c2,97.3794
83,c3,97.993
83,c4,98.3822
83,c5,98.6608
83,m1,109.7366
83,m2,109.7486
83,m3,118.4256
83,ca,49.3564
85,c1,95.9852
85,c2,97.2678
85,c3,97.8816
85,c4,98.2706
85,c5,98.605
85,m1,7.205
85,m2,45.2772
85,m3,95.0953
85,ca,49.3564
88,c1,95.7622
88,c2,97.1004
88,c3,97.77
88,c4,98.2148
88,c5,98.4934
88,m1,108.3142
88,m2,45.2772
88,m3,95.0953
88,ca,49.3564
91,c1,95.5392
91,c2,96.9888
91,c3,97.6584
91,c4,98.1034
91,c5,98.4376
91,m1,108.9422
91,m2,45.2272
91,m3,95.0193
91,ca,49.3564
94,c1,95.372
94,c2,96.8216
94,c3,97.6026
94,c4,98.0476
94,c5,98.3818
94,m1,109.5552
94,m2,45.2272
94,m3,95.0193
94,ca,49.3564
97,c1,95.1492
97,c2,96.7102
97,c3,97.4912
97,c4,97.936
97,c5,98.326
97,m1,7.0623
97,m2,19.2457
97,m3,76.3704
97,ca,49.3564
101,c1,94.9258
101,c2,96.543
101,c3,97.3798
101,c4,97.8802
101,c5,98.2702
101,m1,108.1463
101,m2,119.3073
101,m3,76.265
101,ca,49.3564
103,c1,94.702
103,c2,96.431
103,c3,97.268
103,c4,97.7686
103,c5,98.1582
103,m1,108.9663
103,m2,119.3073
103,m3,76.265
103,ca,49.3564
106,c1,94.478
106,c2,96.263
106,c3,97.1564
106,c4,97.6568
106,c5,98.1022
106,m1,109.5815
106,m2,119.3073
106,m3,76.265
106,ca,49.3564
109,c1,94.3104
109,c2,96.1512
109,c3,97.0446
109,c4,97.6008
109,c5,98.0464
109,m1,7.8689
109,m2,48.9896
109,m3,61.3668
109,ca,49.3564
112,c1,94.0856
112,c2,95.9832
112,c3,96.9326
112,c4,97.4888
112,c5,97.9904
112,m1,108.0261
112,m2,49.1016
112,m3,61.3668
112,ca,49.3564
116,c1,93.861
116,c2,95.8712
116,c3,96.821
116,c4,97.4328
116,c5,97.8784
116,m1,108.1181
116,m2,49.7942
116,m3,61.591
116,ca,49.3564
118,c1,93.6362
118,c2,95.7032
118,c3,96.7092
118,c4,97.3208
118,c5,97.8224
118,m1,108.3983
118,m2,49.7942
118,m3,61.591
118,ca,49.3564
120,c1,93.4118
120,c2,95.5352
120,c3,96.5972
120,c4,97.2648
120,c5,97.7664
120,m1,7.1555
120,m2,21.0725
120,m3,49.6276
120,ca,49.3564
124,c1,93.2434
124,c2,95.4232
124,c3,96.5412
124,c4,97.1528
124,c5,97.7104
124,m1,108.3241
124,m2,21.0725
124,m3,49.6276
124,ca,49.3564
127,c1,93.019
127,c2,95.2554
127,c3,96.4294
127,c4,97.0968
127,c5,97.6544
127,m1,108.4363
127,m2,21.3163
127,m3,49.8318
127,ca,49.3564
130,c1,92.7942
130,c2,95.1438
130,c3,96.3176
130,c4,96.985
130,c5,97.5424
130,m1,108.4363
130,m2,21.6525
130,m3,50.0556
130,ca,49.3564
133,c1,92.5696
133,c2,94.976
133,c3,96.2056
133,c4,96.9292
133,c5,97.4866
133,m1,6.9506
133,m2,9.6092
133,m3,40.3995
133,ca,49.3564
136,c1,92.345
136,c2,94.8642
136,c3,96.0938
136,c4,96.8172
136,c5,97.4308
136,m1,108.3554
136,m2,109.889
136,m3,40.3995
136,ca,49.3564
139,c1,92.1764
139,c2,94.6964
139,c3,95.982
139,c4,96.7612
139,c5,97.3748
139,m1,108.8798
139,m2,110.001
139,m3,40.3235
139,ca,49.3564
142,c1,91.9518
142,c2,94.5844
142,c3,95.87
142,c4,96.6496
142,c5,97.263
142,m1,109.3838
142,m2,110.001
142,m3,40.3235
142,ca,49.3564
145,c1,91.7272
145,c2,94.417
145,c3,95.7584
145,c4,96.5936
145,c5,97.2072
145,m1,7.123
145,m2,45.4687
145,m3,32.6138
145,ca,49.3564
147,c1,91.5026
147,c2,94.3052
147,c3,95.6464
147,c4,96.4816
147,c5,97.1512
147,m1,108.0696
147,m2,45.4687
147,m3,32.6138
147,ca,49.3564
150,c1,91.278
150,c2,94.1366
150,c3,95.5344
150,c4,96.4256
150,c5,97.0952
150,m1,108.805
150,m2,45.3627
150,m3,32.6138
150,ca,49.3564
153,c1,91.1096
153,c2,94.0242
153,c3,95.4784
153,c4,96.3138
153,c5,97.0392
153,m1,109.2972
153,m2,45.6431
153,m3,32.6138
153,ca,49.3564
156,c1,90.8848
156,c2,93.856
156,c3,95.3666
156,c4,96.2578
156,c5,96.9276
156,m1,109.8016
156,m2,45.8113
156,m3,32.6138
156,ca,49.3564
158,c1,90.66
158,c2,93.7436
158,c3,95.255
158,c4,96.1458
158,c5,96.8718
158,m1,7.0793
158,m2,20.3289
158,m3,26.4458
158,ca,49.3564
162,c1,90.4352
162,c2,93.5752
162,c3,95.1432
162,c4,96.09
162,c5,96.8158
162,m1,107.2429
162,m2,20.4179
162,m3,26.6498
162,ca,49.3564
164,c1,90.2106
164,c2,93.4068
164,c3,95.0314
164,c4,95.978
164,c5,96.76
164,m1,107.8405
164,m2,20.4179
164,m3,26.6498
164,ca,49.3564
167,c1,90.042
167,c2,93.2946
167,c3,94.9194
167,c4,95.922
167,c5,96.704
167,m1,108.4571
167,m2,20.5861
167,m3,26.6498
167,ca,49.3564
170,c1,89.8176
170,c2,93.1262
170,c3,94.8074
170,c4,95.8102
170,c5,96.5922
170,m1,7.0795
170,m2,9.1362
170,m3,22.7744
170,ca,49.3564
173,c1,89.593
173,c2,93.0138
173,c3,94.6958
173,c4,95.7544
173,c5,96.5362
173,m1,107.5121
173,m2,109.0304
173,m3,22.6688
173,ca,49.3564
175,c1,89.3682
175,c2,92.8452
175,c3,94.5838
175,c4,95.6426
175,c5,96.4804
175,m1,108.5021
175,m2,109.0304
175,m3,22.6688
175,ca,49.3564
178,c1,89.1434
178,c2,92.733
178,c3,94.4722
178,c4,95.5306
178,c5,96.4244
178,m1,109.0067
178,m2,109.3666
178,m3,22.6688
178,ca,49.3564
181,c1,88.975
181,c2,92.5648
181,c3,94.4162
181,c4,95.4746
181,c5,96.3124
181,m1,7.2592
181,m2,44.9014
181,m3,18.3126
181,ca,49.3564
183,c1,88.7504
183,c2,92.4524
183,c3,94.3044
183,c4,95.3626
183,c5,96.2564
183,m1,108.4034
183,m2,44.9014
183,m3,118.3126
183,ca,49.3564
186,c1,88.5256
186,c2,92.2838
186,c3,94.1922
186,c4,95.3066
186,c5,96.2004
186,m1,108.8024
186,m2,44.825
186,m3,118.6072
186,ca,49.3564
189,c1,88.301
189,c2,92.1714
189,c3,94.0798
189,c4,95.1946
189,c5,96.1446
189,m1,109.3638
189,m2,44.825
189,m3,118.6072
189,ca,49.3564
192,c1,88.0764
192,c2,92.0032
192,c3,93.9674
192,c4,95.1388
192,c5,96.0886
192,m1,6.988
192,m2,19.287
192,m3,95.2406
192,ca,49.3564
195,c1,87.9078
195,c2,91.8908
195,c3,93.855
195,c4,95.0268
195,c5,95.9766
195,m1,108.1294
195,m2,119.287
195,m3,95.2406
195,ca,49.3564
198,c1,87.6832
198,c2,91.7222
198,c3,93.7428
198,c4,94.9708
198,c5,95.9206
198,m1,108.1358
198,m2,119.7986
198,m3,95.1352
198,ca,49.3564
200,c1,87.4588
200,c2,91.5538
200,c3,93.6308
200,c4,94.8588
200,c5,95.8646
200,m1,108.9578
200,m2,119.7986
200,m3,95.1352
200,ca,49.3564
202,c1,87.234
202,c2,91.4414
202,c3,93.5186
202,c4,94.803
202,c5,95.8086
202,m1,108.9578
202,m2,119.7986
202,m3,95.8084
202,ca,49.3564
205,c1,87.0096
205,c2,91.2728
205,c3,93.4066
205,c4,94.6914
205,c5,95.6966
205,m1,7.0427
205,m2,49.4104
205,m3,77.1364
205,ca,49.3564
208,c1,86.841
208,c2,91.1604
208,c3,93.3504
208,c4,94.6354
208,c5,95.6406
208,m1,107.8361
208,m2,49.568
208,m3,77.1364
208,ca,49.3564
211,c1,86.6164
211,c2,90.992
211,c3,93.238
211,c4,94.5234
211,c5,95.5848
211,m1,108.2913
211,m2,49.462
211,m3,77.573
211,ca,49.3564
213,c1,86.392
213,c2,90.8798
213,c3,93.1256
213,c4,94.4674
213,c5,95.5288
213,m1,108.5159
213,m2,49.462
213,m3,77.6848
213,ca,49.3564
216,c1,86.1674
216,c2,90.7112
216,c3,93.0132
216,c4,94.3556
216,c5,95.473
216,m1,108.9083
216,m2,49.8546
216,m3,77.6848
216,ca,49.3564
219,c1,85.9428
219,c2,90.5988
219,c3,92.901
219,c4,94.2998
219,c5,95.361
219,m1,8.1092
219,m2,21.0966
219,m3,62.5026
219,ca,49.3564
222,c1,85.7744
222,c2,90.4304
222,c3,92.7886
222,c4,94.1874
222,c5,95.305
222,m1,108.1718
222,m2,21.4024
222,m3,62.4266
222,ca,49.3564
224,c1,85.5498
224,c2,90.3182
224,c3,92.6764
224,c4,94.1314
224,c5,95.249
224,m1,108.396
224,m2,22.2782
224,m3,62.4266
224,ca,49.3564
227,c1,85.3252
227,c2,90.1498
227,c3,92.5642
227,c4,94.019
227,c5,95.193
227,m1,108.508
227,m2,22.4464
227,m3,62.4266
227,ca,49.3564
229,c1,85.1004
229,c2,90.0376
229,c3,92.4518
229,c4,93.9628
229,c5,95.137
229,m1,7.2982
229,m2,9.9439
229,m3,50.2963
229,ca,49.3564
232,c1,84.8758
232,c2,89.8694
232,c3,92.3394
232,c4,93.8504
232,c5,95.025
232,m1,108.2452
232,m2,110.4833
232,m3,50.2963
232,ca,49.3564
235,c1,84.7074
235,c2,89.757
235,c3,92.2834
235,c4,93.7382
235,c5,94.969
235,m1,108.5194
235,m2,110.9885
235,m3,50.1907
235,ca,49.3564
239,c1,84.4828
239,c2,89.5886
239,c3,92.1712
239,c4,93.682
239,c5,94.9132
239,m1,108.6874
239,m2,111.6617
239,m3,50.1907
239,ca,49.3564
242,c1,84.2582
242,c2,89.4202
242,c3,92.0588
242,c4,93.5698
242,c5,94.8574
242,m1,7.2246
242,m2,45.9992
242,m3,40.5074
242,ca,49.3564
245,c1,84.0336
245,c2,89.308
245,c3,91.9464
245,c4,93.5136
245,c5,94.7454
245,m1,107.8068
245,m2,46.28
245,m3,40.5074
245,ca,49.3564
247,c1,83.809
247,c2,89.1396
247,c3,91.834
247,c4,93.4014
247,c5,94.6894
247,m1,108.4178
247,m2,46.1742
247,m3,40.5074
247,ca,49.3564
250,c1,83.6406
250,c2,89.0274
250,c3,91.7218
250,c4,93.3454
250,c5,94.6334
250,m1,108.5864
250,m2,46.7348
250,m3,40.5074
250,ca,49.3564
254,c1,83.4158
254,c2,88.8594
254,c3,91.6094
254,c4,93.233
254,c5,94.5774
254,m1,7.739
254,m2,19.8489
254,m3,32.7607
254,ca,49.3564
257,c1,83.1912
257,c2,88.7472
257,c3,91.497
257,c4,93.177
257,c5,94.5214
257,m1,108.4306
257,m2,119.7427
257,m3,32.6845
257,ca,49.3564
259,c1,82.9668
259,c2,88.5786
259,c3,91.3846
259,c4,93.0648
259,c5,94.4094
259,m1,108.4306
259,m2,120.5365
259,m3,32.6845
259,ca,49.3564
261,c1,82.7422
261,c2,88.4662
261,c3,91.2722
261,c4,93.0086
261,c5,94.3534
261,m1,108.9358
261,m2,120.5365
261,m3,32.6845
261,ca,49.3564
263,c1,82.574
263,c2,88.298
263,c3,91.16
263,c4,92.8964
263,c5,94.2976
263,m1,109.441
263,m2,120.5365
263,m3,32.6845
263,ca,49.3564
266,c1,82.3496
266,c2,88.1856
266,c3,91.104
266,c4,92.8402
266,c5,94.2416
266,m1,7.855
266,m2,49.504
266,m3,26.5024
266,ca,49.3564
270,c1,82.1248
270,c2,88.017
270,c3,90.9918
270,c4,92.7278
270,c5,94.1294
270,m1,108.4118
270,m2,49.623
270,m3,26.3966
270,ca,49.3564
273,c1,81.9004
273,c2,87.905
273,c3,90.8794
273,c4,92.6716
273,c5,94.0732
273,m1,109.178
273,m2,49.623
273,m3,26.3966
273,ca,49.3564
276,c1,81.6756
276,c2,87.7368
276,c3,90.767
276,c4,92.5592
276,c5,94.017
276,m1,109.8518
276,m2,49.623
276,m3,26.3966
276,ca,49.3564
279,c1,81.5072
279,c2,87.6244
279,c3,90.6548
279,c4,92.503
279,c5,93.961
279,m1,7.8898
279,m2,21.004
279,m3,21.4723
279,ca,49.3564
282,c1,81.2826
282,c2,87.456
282,c3,90.5426
282,c4,92.3908
282,c5,93.9048
282,m1,107.7836
282,m2,21.3356
282,m3,21.5645
282,ca,49.3564
284,c1,81.0584
284,c2,87.2876
284,c3,90.4302
284,c4,92.3346
284,c5,93.7924
284,m1,108.4654
284,m2,21.3356
284,m3,21.5645
284,ca,49.3564
287,c1,80.8336
287,c2,87.1754
287,c3,90.3178
287,c4,92.2224
287,c5,93.7364
287,m1,109.3074
287,m2,21.3356
287,m3,21.5645
287,ca,49.3564
289,c1,80.609
289,c2,87.007
289,c3,90.2056
289,c4,92.1662
289,c5,93.6804
289,m1,8.3986
289,m2,9.3888
289,m3,17.4296
289,ca,49.3564
292,c1,80.4406
292,c2,86.895
292,c3,90.0936
292,c4,92.054
292,c5,93.6242
292,m1,108.567
292,m2,109.6366
292,m3,117.4296
292,ca,49.3564
295,c1,80.2158
295,c2,86.7266
295,c3,90.0374
295,c4,91.9978
295,c5,93.568
295,m1,109.1428
295,m2,109.5304
295,m3,117.858
295,ca,49.3564
298,c1,79.9914
298,c2,86.6142
298,c3,89.925
298,c4,91.8854
298,c5,93.4556
298,m1,109.592
298,m2,109.5304
298,m3,117.858
298,ca,49.3564
300,c1,79.767
300,c2,86.4458
300,c3,89.8128
300,c4,91.8292
300,c5,93.3996
300,m1,7.5
300,m2,45.0568
300,m3,94.6412
300,ca,49.3564
303,c1,79.5424
303,c2,86.3336
303,c3,89.7004
303,c4,91.7168
303,c5,93.3434
303,m1,108.3626
303,m2,45.0568
303,m3,94.6412
303,ca,49.3564
305,c1,79.3738
305,c2,86.165
305,c3,89.5882
305,c4,91.6044
305,c5,93.2872
305,m1,108.7354
305,m2,44.9506
305,m3,94.5356
305,ca,49.3564
308,c1,79.1494
308,c2,86.0526
308,c3,89.4758
308,c4,91.5484
308,c5,93.1748
308,m1,109.8666
308,m2,44.9506
308,m3,94.5356
308,ca,49.3564
311,c1,78.925
311,c2,85.8842
311,c3,89.3634
311,c4,91.436
311,c5,93.1186
311,m1,110.484
311,m2,44.9506
311,m3,94.5356
311,ca,49.3564
314,c1,78.7002
314,c2,85.7718
314,c3,89.251
314,c4,91.38
314,c5,93.0624
314,m1,7.0548
314,m2,19.1352
314,m3,76.5
314,ca,49.3564
317,c1,78.4758
317,c2,85.6032
317,c3,89.1386
317,c4,91.2676
317,c5,93.0064
317,m1,107.8918
317,m2,119.366
317,m3,76.5
317,ca,49.3564
320,c1,78.3074
320,c2,85.491
320,c3,89.0262
320,c4,91.2114
320,c5,92.9502
320,m1,108.3288
320,m2,119.5346
320,m3,76.556
320,ca,49.3564
323,c1,78.0828
323,c2,85.3226
323,c3,88.97
323,c4,91.0992
323,c5,92.838
323,m1,108.4974
323,m2,119.8716
323,m3,76.8366
323,ca,49.3564
325,c1,77.8582
325,c2,85.1544
325,c3,88.8576
325,c4,91.0432
325,c5,92.7818
325,m1,7.1621
325,m2,49.3617
325,m3,61.8241
325,ca,49.3564
329,c1,77.6334
329,c2,85.0422
329,c3,88.7454
329,c4,90.931
329,c5,92.7256
329,m1,107.6567
329,m2,50.0637
329,m3,61.8241
329,ca,49.3564
331,c1,77.4088
331,c2,84.8738
331,c3,88.633
331,c4,90.875
331,c5,92.6696
331,m1,108.2053
331,m2,49.9575
331,m3,61.7183
331,ca,49.3564
334,c1,77.2406
334,c2,84.7614
334,c3,88.5208
334,c4,90.7626
334,c5,92.6134
334,m1,108.9349
334,m2,49.9575
334,m3,61.7183
334,ca,49.3564
