height,signer_address,signer_host,score,delay_floor_s,ntime,parent_ntime,n_hosts_seen,hosts_seen,n_lines,first_log_timestamp,first_source_file,first_source_line
64,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,8.12427256e-06,12,946685441,946685428,4,admin m1 m2 m3,8,2000-01-01 00:10:42,run/data/admin/debug.log,543
65,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,4.62008329e-06,10,946685452,946685441,4,admin m1 m2 m3,8,2000-01-01 00:10:53,run/data/admin/debug.log,557
66,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,2.09153934e-06,7,946685461,946685452,4,admin m1 m2 m3,8,2000-01-01 00:11:02,run/data/admin/debug.log,572
67,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1.13562547e-05,13,946685476,946685461,4,admin m1 m2 m3,8,2000-01-01 00:11:16,run/data/admin/debug.log,586
68,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,2.77477415e-06,8,946685485,946685476,4,admin m1 m2 m3,8,2000-01-01 00:11:26,run/data/admin/debug.log,600
69,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,6.50856546e-07,5,946685492,946685485,4,admin m1 m2 m3,8,2000-01-01 00:11:33,run/data/admin/debug.log,614
70,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1.35898006e-05,13,946685506,946685492,4,admin m1 m2 m3,8,2000-01-01 00:11:47,run/data/admin/debug.log,628
71,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1.70389438e-06,7,946685514,946685506,4,admin m1 m2 m3,8,2000-01-01 00:11:55,run/data/admin/debug.log,642
72,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,7.31820078e-06,11,946685527,946685514,4,admin m1 m2 m3,8,2000-01-01 00:12:08,run/data/admin/debug.log,659
73,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,3.94294127e-06,9,946685537,946685527,4,admin m1 m2 m3,8,2000-01-01 00:12:18,run/data/admin/debug.log,676
74,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,4.06989228e-07,5,946685544,946685537,4,admin m1 m2 m3,8,2000-01-01 00:12:24,run/data/admin/debug.log,690
75,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,4.87352568e-06,10,946685556,946685544,4,admin m1 m2 m3,8,2000-01-01 00:12:36,run/data/admin/debug.log,704
76,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,2.69786273e-06,8,946685566,946685556,4,admin m1 m2 m3,8,2000-01-01 00:12:46,run/data/admin/debug.log,718
77,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1.41989905e-05,13,946685580,946685566,4,admin m1 m2 m3,8,2000-01-01 00:13:01,run/data/admin/debug.log,732
78,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,8.35435887e-06,12,946685594,946685580,4,admin m1 m2 m3,8,2000-01-01 00:13:15,run/data/admin/debug.log,747
79,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,3.96405525e-06,9,946685606,946685594,4,admin m1 m2 m3,8,2000-01-01 00:13:26,run/data/admin/debug.log,761
80,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1.61844071e-05,14,946685621,946685606,4,admin m1 m2 m3,14,2000-01-01 00:13:41,run/data/admin/debug.log,775
80,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1.38499516e-05,13,946685621,946685606,4,admin m1 m2 m3,12,2000-01-01 00:13:41,run/data/admin/debug.log,786
80,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,0.000126839199,14,946685621,946685606,4,admin m1 m2 m3,10,2000-01-01 00:13:42,run/data/admin/debug.log,803
81,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,4.94948339e-06,10,946685632,946685621,4,admin m1 m2 m3,8,2000-01-01 00:13:52,run/data/admin/debug.log,826
82,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,4.24449862e-06,9,946685642,946685632,4,admin m1 m2 m3,8,2000-01-01 00:14:02,run/data/admin/debug.log,847
83,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1.73029482e-05,14,946685656,946685642,4,admin m1 m2 m3,8,2000-01-01 00:14:16,run/data/admin/debug.log,861
84,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,3.69514234e-06,9,946685667,946685656,4,admin m1 m2 m3,8,2000-01-01 00:14:27,run/data/admin/debug.log,875
85,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,3.31437842e-06,8,946685677,946685667,4,admin m1 m2 m3,8,2000-01-01 00:14:37,run/data/admin/debug.log,889
86,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,4.82524767e-06,9,946685688,946685677,4,admin m1 m2 m3,8,2000-01-01 00:14:48,run/data/admin/debug.log,904
87,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,7.28075934e-06,11,946685700,946685688,4,admin m1 m2 m3,8,2000-01-01 00:15:01,run/data/admin/debug.log,918
88,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,5.6591369e-07,5,946685707,946685700,4,admin m1 m2 m3,8,2000-01-01 00:15:07,run/data/admin/debug.log,932
89,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,3.61338862e-06,8,946685718,946685707,4,admin m1 m2 m3,8,2000-01-01 00:15:18,run/data/admin/debug.log,946
90,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,8.7760709e-06,12,946685731,946685718,4,admin m1 m2 m3,8,2000-01-01 00:15:31,run/data/admin/debug.log,961
91,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,5.87421234e-06,11,946685744,946685731,4,admin m1 m2 m3,11,2000-01-01 00:15:44,run/data/admin/debug.log,975
91,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,9.93932054e-06,13,946685744,946685731,4,admin m1 m2 m3,9,2000-01-01 00:15:45,run/data/admin/debug.log,986
92,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,4.66122427e-06,10,946685755,946685744,4,admin m1 m2 m3,8,2000-01-01 00:15:55,run/data/admin/debug.log,1005
93,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1.94957254e-08,4,946685761,946685755,4,admin m1 m2 m3,8,2000-01-01 00:16:01,run/data/admin/debug.log,1026
94,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,2.01116554e-06,7,946685769,946685761,4,admin m1 m2 m3,8,2000-01-01 00:16:10,run/data/admin/debug.log,1040
95,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,4.79076572e-06,10,946685780,946685769,4,admin m1 m2 m3,8,2000-01-01 00:16:21,run/data/admin/debug.log,1054
96,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,5.79103742e-07,5,946685787,946685780,4,admin m1 m2 m3,8,2000-01-01 00:16:27,run/data/admin/debug.log,1068
97,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,3.3956479e-06,9,946685797,946685787,4,admin m1 m2 m3,8,2000-01-01 00:16:37,run/data/admin/debug.log,1082
98,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,6.17135948e-06,11,946685809,946685797,4,admin m1 m2 m3,8,2000-01-01 00:16:49,run/data/admin/debug.log,1098
99,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,4.09679267e-07,5,946685816,946685809,4,admin m1 m2 m3,8,2000-01-01 00:16:56,run/data/admin/debug.log,1112
100,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,4.07224516e-06,10,946685828,946685816,4,admin m1 m2 m3,8,2000-01-01 00:17:08,run/data/admin/debug.log,1126
101,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,9.38094296e-08,5,946685834,946685828,4,admin m1 m2 m3,8,2000-01-01 00:17:15,run/data/admin/debug.log,1140
102,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,3.58858818e-05,15,946685850,946685834,4,admin m1 m2 m3,8,2000-01-01 00:17:30,run/data/admin/debug.log,1155
103,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,8.47359102e-06,12,946685863,946685850,4,admin m1 m2 m3,8,2000-01-01 00:17:43,run/data/admin/debug.log,1169
104,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,3.16376903e-06,9,946685873,946685863,4,admin m1 m2 m3,8,2000-01-01 00:17:53,run/data/admin/debug.log,1183
105,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,3.17736449e-06,9,946685883,946685873,4,admin m1 m2 m3,8,2000-01-01 00:18:03,run/data/admin/debug.log,1200
106,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,6.88502991e-06,11,946685896,946685883,4,admin m1 m2 m3,8,2000-01-01 00:18:16,run/data/admin/debug.log,1214
107,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,2.32216716e-06,8,946685906,946685896,4,admin m1 m2 m3,8,2000-01-01 00:18:26,run/data/admin/debug.log,1228
108,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,6.80960672e-07,5,946685913,946685906,4,admin m1 m2 m3,8,2000-01-01 00:18:33,run/data/admin/debug.log,1242
109,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,2.15250022e-06,7,946685921,946685913,4,admin m1 m2 m3,8,2000-01-01 00:18:42,run/data/admin/debug.log,1256
110,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1.58158329e-06,7,946685930,946685921,4,admin m1 m2 m3,8,2000-01-01 00:18:50,run/data/admin/debug.log,1270
111,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,5.97148108e-07,5,946685938,946685930,4,admin m1 m2 m3,8,2000-01-01 00:18:58,run/data/admin/debug.log,1285
112,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,6.8880978e-06,11,946685951,946685938,4,admin m1 m2 m3,8,2000-01-01 00:19:11,run/data/admin/debug.log,1299
113,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,2.12108868e-06,7,946685961,946685951,4,admin m1 m2 m3,8,2000-01-01 00:19:21,run/data/admin/debug.log,1313
114,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,5.01692595e-06,10,946685973,946685961,4,admin m1 m2 m3,8,2000-01-01 00:19:33,run/data/admin/debug.log,1328
115,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1.9669899e-06,7,946685982,946685973,4,admin m1 m2 m3,8,2000-01-01 00:19:42,run/data/admin/debug.log,1342
116,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1.08752229e-06,6,946685989,946685982,4,admin m1 m2 m3,8,2000-01-01 00:19:49,run/data/admin/debug.log,1356
117,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,5.34195925e-06,10,946686000,946685989,4,admin m1 m2 m3,8,2000-01-01 00:20:00,run/data/admin/debug.log,1370
118,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,4.74580541e-06,10,946686011,946686000,4,admin m1 m2 m3,8,2000-01-01 00:20:11,run/data/admin/debug.log,1387
119,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,2.05394098e-05,14,946686026,946686011,4,admin m1 m2 m3,8,2000-01-01 00:20:26,run/data/admin/debug.log,1401
120,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,8.66404377e-06,12,946686039,946686026,4,admin m1 m2 m3,8,2000-01-01 00:20:39,run/data/admin/debug.log,1415
121,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1.43530025e-05,13,946686054,946686039,4,admin m1 m2 m3,11,2000-01-01 00:20:55,run/data/admin/debug.log,1430
121,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1.94360215e-05,14,946686055,946686039,4,admin m1 m2 m3,9,2000-01-01 00:20:55,run/data/admin/debug.log,1441
122,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,5.41410645e-07,5,946686061,946686055,4,admin m1 m2 m3,8,2000-01-01 00:21:02,run/data/admin/debug.log,1460
123,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,6.77733805e-07,5,946686068,946686061,4,admin m1 m2 m3,8,2000-01-01 00:21:08,run/data/admin/debug.log,1478
124,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1.23308124e-06,6,946686074,946686068,4,admin m1 m2 m3,8,2000-01-01 00:21:15,run/data/admin/debug.log,1492
125,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,6.08928444e-06,11,946686088,946686074,4,admin m1 m2 m3,11,2000-01-01 00:21:28,run/data/admin/debug.log,1506
125,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,9.01101855e-06,12,946686088,946686074,4,admin m1 m2 m3,9,2000-01-01 00:21:28,run/data/admin/debug.log,1517
126,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,3.44108449e-06,9,946686098,946686088,4,admin m1 m2 m3,8,2000-01-01 00:21:39,run/data/admin/debug.log,1537
