txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
6e8bb0d8369aa3d41946c25959b003121101a0ec8f5616796eab47a4b86cc745,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1,1,27,946685067,946685079,297,28,txs.log UpdateTx
59e144f1d1f557197d7a97a4b140100c82b464ed62a9f4c02de769099b4ee2c8,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1,1,27,946685067,946685079,297,28,txs.log UpdateTx
7e4f8e1d7ee65c96bbfa014f355cb019b45045b6a7cccf0e02f0e0bf38288787,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,1,1,27,946685067,946685079,297,28,txs.log UpdateTx
389e94703a18caada8d25f2afaf4650bc8985f0189cac646868ff7bcdd48d8f7,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,9050,3,41,946685214,946685219,283,42,txs.log UpdateTx
9cfee02958c7b3c2b224ac306cd5ccf772aa79d67b93a5774b0f5f998e7cd754,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,20933,3,41,946685214,946685219,283,42,txs.log UpdateTx
b30bc0d7719d3536134b839efd44b35946d1d161926d648e49287f9b1aaa2966,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,5330,3,41,946685214,946685219,283,42,txs.log UpdateTx
9a7e93e9f5495ad625a1e61bb3bd46755200c72b5d9e535a9e23da91babf0ea6,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,41030,4,53,946685331,946685336,271,54,txs.log UpdateTx
2898c64bebb1edde0904b8a727308dbd3e9e82772267299f276ecb78dbb9ceeb,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,107087,4,53,946685331,946685336,271,54,txs.log UpdateTx
f702430ab6f5082562810a1f437bb2e7f1f5523312e88629f1149e6fb4697829,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,13358,4,53,946685331,946685336,271,54,txs.log UpdateTx
42008704a54c959f770a8b6202c62a16ac765be63e66a77dd54ea27de7ba185e,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,112191,5,65,946685454,946685461,259,66,txs.log UpdateTx
