experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,validator_i_host,validator_j_host,note
run2-tbt-10s,continentale,1,10,none,true,15,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,-2.19722458,-2.2603846,1,9,12,m3,m1,
run2-tbt-10s,continentale,1,10,none,true,15,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,-0.69314718,-1.26551091,1,2,12,m3,m2,
run2-tbt-10s,continentale,1,10,none,true,15,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,1.5040774,0.99487369,9,2,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,16,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,-2.30258509,-2.08179531,1,10,12,m3,m1,
run2-tbt-10s,continentale,1,10,none,true,16,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.0,-1.08211025,1,1,12,m3,m2,
run2-tbt-10s,continentale,1,10,none,true,16,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,2.30258509,0.99968506,10,1,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,17,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,-0.69314718,-2.08774496,3,6,12,m3,m1,
run2-tbt-10s,continentale,1,10,none,true,17,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.0,-1.12027095,3,3,12,m3,m2,
run2-tbt-10s,continentale,1,10,none,true,17,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.69314718,0.967474,6,3,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,18,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,-1.25276297,-2.12992779,2,7,12,m3,m1,
run2-tbt-10s,continentale,1,10,none,true,18,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,-0.40546511,-1.16873047,2,3,12,m3,m2,
run2-tbt-10s,continentale,1,10,none,true,18,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.84729786,0.96119732,7,3,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,19,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,,-2.2169195,0,6,12,m3,m1,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,19,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,,-1.23734528,0,6,12,m3,m2,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,19,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.0,0.97957423,6,6,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,20,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,,-2.18055665,0,4,12,m3,m1,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,20,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,,-1.21184582,0,8,12,m3,m2,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,20,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,-0.69314718,0.96871083,4,8,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,21,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,,-2.14135098,0,8,12,m3,m1,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,21,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,,-1.12926197,0,4,12,m3,m2,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,21,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.69314718,1.01208901,8,4,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,22,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,,-2.16384107,0,9,12,m3,m1,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,22,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,,-1.16831557,0,3,12,m3,m2,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,22,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,1.09861229,0.9955255,9,3,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,23,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,,-2.15109985,0,11,12,m3,m1,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,23,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,,-1.2360946,0,1,12,m3,m2,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,23,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,2.39789527,0.91500525,11,1,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,24,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,-2.19722458,-2.1365186,1,9,12,m3,m1,
run2-tbt-10s,continentale,1,10,none,true,24,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,-0.69314718,-1.14856174,1,2,12,m3,m2,
run2-tbt-10s,continentale,1,10,none,true,24,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,1.5040774,0.98795686,9,2,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,25,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,-1.25276297,-2.13137108,2,7,12,m3,m1,
run2-tbt-10s,continentale,1,10,none,true,25,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,-0.40546511,-1.16016246,2,3,12,m3,m2,
run2-tbt-10s,continentale,1,10,none,true,25,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.84729786,0.97120861,7,3,12,m1,m2,
run2-tbt-10s,continentale,1,10,none,true,26,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,-2.39789527,-2.04823493,1,11,12,m3,m1,
run2-tbt-10s,continentale,1,10,none,true,26,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,,-1.09326103,1,0,12,m3,m2,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,26,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,,0.95497389,11,0,12,m1,m2,not computable: a zero count in the epoch
run2-tbt-10s,continentale,1,10,none,true,27,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,0.0,-2.12930972,4,4,12,m3,m1,
run2-tbt-10s,continentale,1,10,none,true,27,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.0,-1.12968803,4,4,12,m3,m2,
run2-tbt-10s,continentale,1,10,none,true,27,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.0,0.99962169,4,4,12,m1,m2,
