experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch_first,epoch_last,validator_host,validator_address,p_theoretical_first,p_hat_first,wilson_low_first,wilson_high_first,p_theoretical_last,p_hat_last,wilson_low_last,wilson_high_last,gain_observed,gain_theoretical,intervals_overlap,mono_n_pairs_total,mono_n_pairs_informative,mono_n_concordant,mono_concordance_rate,mono_sign_test_p_greater,mono_note
run2-tbt-10s,continentale,1,10,none,true,7,27,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,0.072218,0.08333333,0.01486509,0.35387991,0.079976,0.33333333,0.13812009,0.60937791,0.25,0.007758,1,20,9,3,0.33333333,0.91015625,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run2-tbt-10s,continentale,1,10,none,true,7,27,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,0.681453,0.75,0.46769467,0.91105833,0.672523,0.33333333,0.13812009,0.60937791,-0.41666667,-0.00893,1,20,16,9,0.5625,0.40180969,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run2-tbt-10s,continentale,1,10,none,true,7,27,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.246329,0.16666667,0.04696514,0.44803086,0.247501,0.33333333,0.13812009,0.60937791,0.16666667,0.001172,1,20,13,6,0.46153846,0.70947266,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
