experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,epoch_buried,validator_host,validator_address,w_raw_start,w_raw_end,w_eff_start,w_eff_end,psi,p_theoretical_blockweighted,n_blocks,O_i,E_i,p_hat,wilson95_low,wilson95_high,p_theoretical_inside_wilson95,abs_error_p,share_changed_within_epoch
run2-tbt-10s,continentale,1,10,none,true,6,1,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,13358,13358,13358.0,13358.0,1.0,0.08183214,7,0,0.572825,0.0,0.0,0.35433044,1,0.08183214,1
run2-tbt-10s,continentale,1,10,none,true,6,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,107087,112191,107087.0,112191.0,1.0,0.67825714,7,3,4.7478,0.42857143,0.15821986,0.74954164,1,0.24968571,1
run2-tbt-10s,continentale,1,10,none,true,6,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,41030,38404,41030.0,38404.0,1.0,0.23991143,7,4,1.67938,0.57142857,0.25045836,0.84178014,0,0.33151714,1
run2-tbt-10s,continentale,1,10,none,true,7,1,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,13358,9236,13358.0,9236.0,1.0,0.07221875,12,1,0.866625,0.08333333,0.01486509,0.35387991,1,0.01111458,1
run2-tbt-10s,continentale,1,10,none,true,7,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,112191,105590,112191.0,105590.0,1.0,0.681453,12,9,8.177436,0.75,0.46769467,0.91105833,1,0.068547,1
run2-tbt-10s,continentale,1,10,none,true,7,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,38404,41030,38404.0,41030.0,1.0,0.24632883,12,2,2.955946,0.16666667,0.04696514,0.44803086,1,0.07966217,1
run2-tbt-10s,continentale,1,10,none,true,8,1,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,9236,15062,9236.0,15062.0,1.0,0.06985417,12,0,0.83825,0.0,0.0,0.24249401,1,0.06985417,1
run2-tbt-10s,continentale,1,10,none,true,8,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,105590,116683,105590.0,116683.0,1.0,0.66855442,12,10,8.022653,0.83333333,0.55196914,0.95303486,1,0.16477892,1
run2-tbt-10s,continentale,1,10,none,true,8,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,41030,46111,41030.0,46111.0,1.0,0.261591,12,2,3.139092,0.16666667,0.04696514,0.44803086,1,0.09492433,1
run2-tbt-10s,continentale,1,10,none,true,9,1,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,15062,13358,15062.0,13358.0,1.0,0.0820385,12,0,0.984462,0.0,0.0,0.24249401,1,0.0820385,1
run2-tbt-10s,continentale,1,10,none,true,9,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,116683,113689,116683.0,113689.0,1.0,0.66047925,12,10,7.925751,0.83333333,0.55196914,0.95303486,1,0.17285408,1
run2-tbt-10s,continentale,1,10,none,true,9,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,46111,43484,46111.0,43484.0,1.0,0.25748167,12,2,3.08978,0.16666667,0.04696514,0.44803086,1,0.090815,1
run2-tbt-10s,continentale,1,10,none,true,10,1,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,13358,13358,13358.0,13358.0,1.0,0.08106533,12,1,0.972784,0.08333333,0.01486509,0.35387991,1,0.002268,1
run2-tbt-10s,continentale,1,10,none,true,10,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,113689,105590,113689.0,105590.0,1.0,0.66849558,12,8,8.021947,0.66666667,0.39062209,0.86187991,1,0.00182892,1
run2-tbt-10s,continentale,1,10,none,true,10,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,43484,38404,43484.0,38404.0,1.0,0.25043867,12,3,3.005264,0.25,0.08894167,0.53230533,1,0.00043867,1
run2-tbt-10s,continentale,1,10,none,true,11,1,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,13358,10941,13358.0,10941.0,1.0,0.07845367,12,2,0.941444,0.16666667,0.04696514,0.44803086,1,0.088213,1
run2-tbt-10s,continentale,1,10,none,true,11,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,105590,105590,105590.0,105590.0,1.0,0.67067217,12,7,8.048066,0.58333333,0.31951131,0.80673969,1,0.08733883,1
run2-tbt-10s,continentale,1,10,none,true,11,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,38404,41030,38404.0,41030.0,1.0,0.25087358,12,3,3.010483,0.25,0.08894167,0.53230533,1,0.00087358,1
run2-tbt-10s,continentale,1,10,none,true,12,1,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,10941,13358,10941.0,13358.0,1.0,0.0753975,12,0,0.90477,0.0,0.0,0.24249401,1,0.0753975,1
run2-tbt-10s,continentale,1,10,none,true,12,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,105590,105133,105590.0,105133.0,1.0,0.66552842,12,9,7.986341,0.75,0.46769467,0.91105833,1,0.08447158,1
run2-tbt-10s,continentale,1,10,none,true,12,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,41030,41030,41030.0,41030.0,1.0,0.25907408,12,3,3.108889,0.25,0.08894167,0.53230533,1,0.00907408,1
