experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch_first,epoch_last,validator_host,validator_address,p_theoretical_first,p_hat_first,wilson_low_first,wilson_high_first,p_theoretical_last,p_hat_last,wilson_low_last,wilson_high_last,gain_observed,gain_theoretical,intervals_overlap,mono_n_pairs_total,mono_n_pairs_informative,mono_n_concordant,mono_concordance_rate,mono_sign_test_p_greater,mono_note
run1-tbt-15s,regionale,1,15,none,true,7,14,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,0.080344,0.0,0.0,0.24249401,0.079421,0.08333333,0.01486509,0.35387991,0.08333333,-0.000923,1,7,5,3,0.6,0.5,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run1-tbt-15s,regionale,1,15,none,true,7,14,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,0.309206,0.0,0.0,0.24249401,0.303895,0.0,0.0,0.24249401,0.0,-0.005311,1,7,6,2,0.33333333,0.890625,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run1-tbt-15s,regionale,1,15,none,true,7,14,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,0.610451,1.0,0.75750599,1.0,0.616685,0.91666667,0.64612009,0.98513491,-0.08333333,0.006234,1,7,6,2,0.33333333,0.890625,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
