experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,cluster_head_host,cluster_head_address,n_epoch_pairs,n_distinct_rho_values,n_pairs_rho_equal_1,spearman_rho_e_vs_w_next,spearman_p,spearman_rho_e_vs_w_next_over_W_raw_next,spearman_p_control,spearman_R_k_vs_rho_k,spearman_p_R_vs_rho,note
run1-tbt-15s,regionale,1,15,none,true,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,9,2,7,0.75,0.019942,0.75,0.019942,0.727607,0.026287,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run1-tbt-15s,regionale,1,15,none,true,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,10,2,8,0.702728,0.023424,0.702728,0.023424,0.69843,0.024665,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run1-tbt-15s,regionale,1,15,none,true,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,11,2,9,0.67082,0.023856,0.67082,0.023856,0.67235,0.02342,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run1-tbt-15s,regionale,1,15,none,true,all clusters pooled,,30,2,24,0.520541,0.003188,0.694055,2.1e-05,0.69592,2e-05,"pooled across clusters: w_k(e+1) mixes cluster sizes, so the pooled coefficient is dominated by the between-cluster ESG x activity differences, not by rho"
