experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,model,H0,beta1,beta1_se,beta1_ci_low,beta1_ci_high,beta0,deviance,n_points,converged,note,beta1_ci_contains_1,pearson_r,pearson_p,spearman_rho,spearman_p
run1-tbt-15s,regionale,1,15,none,true,logit(p_hat) ~ b0 + b1*log(w_eff),b1 = 1 (proportional selection),1.67355903,0.23783502,1.2074024,2.13971566,-18.71261438,56.90052266,24,1,"binomial GLM with logit link, IRLS; H0 of proportionality: beta1 = 1 with x = log(w_eff/W_tot)",0,,,,
run1-tbt-15s,regionale,1,15,none,true,logit(p_hat) ~ b0 + b1*log(p_theoretical),"b1 = 1, b0 = 0",1.71068683,0.24288391,1.23463436,2.1867393,1.32717428,55.29868354,24,1,"binomial GLM with logit link, IRLS; H0 of proportionality: beta1 = 1 with x = log(w_eff/W_tot)",0,,,,
run1-tbt-15s,regionale,1,15,none,true,log(p_hat_i/p_hat_j) ~ a + b*log(w_i/w_j) (pairs x epochs),"b = 1, a = 0",0.89032003,,,,0.05129311,,17,,"H0 of proportionality: slope = 1, intercept = 0",,0.59664092,0.01146238,0.68023227,0.00265714
