experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,epoch_buried,validator_host,validator_address,w_raw_start,w_raw_end,w_eff_start,w_eff_end,psi,p_theoretical_blockweighted,n_blocks,O_i,E_i,p_hat,wilson95_low,wilson95_high,p_theoretical_inside_wilson95,abs_error_p,share_changed_within_epoch
run1-tbt-15s,regionale,1,15,none,true,6,1,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,12849,12849,12849.0,12849.0,1.0,0.08456,11,0,0.93016,0.0,0.0,0.25883297,1,0.08456,1
run1-tbt-15s,regionale,1,15,none,true,6,1,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,44838,48785,44838.0,48785.0,1.0,0.30643918,11,3,3.370831,0.27272727,0.09746059,0.5656453,1,0.03371191,1
run1-tbt-15s,regionale,1,15,none,true,6,1,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,89605,96314,89605.0,96314.0,1.0,0.60900082,11,8,6.699009,0.72727273,0.4343547,0.90253941,1,0.11827191,1
run1-tbt-15s,regionale,1,15,none,true,7,1,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,12849,12435,12849.0,12435.0,1.0,0.08034375,12,0,0.964125,0.0,0.0,0.24249401,1,0.08034375,1
run1-tbt-15s,regionale,1,15,none,true,7,1,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,48785,48785,48785.0,48785.0,1.0,0.30920533,12,0,3.710464,0.0,0.0,0.24249401,0,0.30920533,1
run1-tbt-15s,regionale,1,15,none,true,7,1,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,96314,96314,96314.0,96314.0,1.0,0.6104505,12,12,7.325406,1.0,0.75750599,1.0,0,0.3895495,1
run1-tbt-15s,regionale,1,15,none,true,8,1,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,12435,14185,12435.0,14185.0,1.0,0.08364708,12,1,1.003765,0.08333333,0.01486509,0.35387991,1,0.00031375,1
run1-tbt-15s,regionale,1,15,none,true,8,1,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,48785,44664,48785.0,44664.0,1.0,0.2990415,12,4,3.588498,0.33333333,0.13812009,0.60937791,1,0.03429183,1
run1-tbt-15s,regionale,1,15,none,true,8,1,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,96314,98336,96314.0,98336.0,1.0,0.61731083,12,7,7.40773,0.58333333,0.31951131,0.80673969,1,0.0339775,1
run1-tbt-15s,regionale,1,15,none,true,9,1,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,14185,14185,14185.0,14185.0,1.0,0.0887765,12,1,1.065318,0.08333333,0.01486509,0.35387991,1,0.00544317,1
run1-tbt-15s,regionale,1,15,none,true,9,1,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,44664,51027,44664.0,51027.0,1.0,0.29573775,12,1,3.548853,0.08333333,0.01486509,0.35387991,1,0.21240442,1
run1-tbt-15s,regionale,1,15,none,true,9,1,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,98336,98356,98336.0,98356.0,1.0,0.61548575,12,10,7.385829,0.83333333,0.55196914,0.95303486,1,0.21784758,1
run1-tbt-15s,regionale,1,15,none,true,10,1,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,14185,12435,14185.0,12435.0,1.0,0.08293825,12,0,0.995259,0.0,0.0,0.24249401,1,0.08293825,1
run1-tbt-15s,regionale,1,15,none,true,10,1,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,51027,48785,51027.0,48785.0,1.0,0.3088945,12,6,3.706734,0.5,0.2537816,0.7462184,1,0.1911055,1
run1-tbt-15s,regionale,1,15,none,true,10,1,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,98356,98941,98356.0,98941.0,1.0,0.60816767,12,6,7.298012,0.5,0.2537816,0.7462184,1,0.10816767,1
run1-tbt-15s,regionale,1,15,none,true,11,1,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,12435,12849,12435.0,12849.0,1.0,0.07975933,12,2,0.957112,0.16666667,0.04696514,0.44803086,1,0.08690733,1
run1-tbt-15s,regionale,1,15,none,true,11,1,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,48785,48785,48785.0,48785.0,1.0,0.30855375,12,5,3.702645,0.41666667,0.19326031,0.68048869,1,0.10811292,1
run1-tbt-15s,regionale,1,15,none,true,11,1,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,98941,93688,98941.0,93688.0,1.0,0.6116875,12,5,7.34025,0.41666667,0.19326031,0.68048869,1,0.19502083,1
run1-tbt-15s,regionale,1,15,none,true,12,1,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,12849,12849,12849.0,12849.0,1.0,0.08814458,12,1,1.057735,0.08333333,0.01486509,0.35387991,1,0.00481125,1
run1-tbt-15s,regionale,1,15,none,true,12,1,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,48785,38475,48785.0,38475.0,1.0,0.30265942,12,4,3.631913,0.33333333,0.13812009,0.60937791,1,0.03067392,1
run1-tbt-15s,regionale,1,15,none,true,12,1,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,93688,82895,93688.0,82895.0,1.0,0.609196,12,7,7.310352,0.58333333,0.31951131,0.80673969,1,0.02586267,1
run1-tbt-15s,regionale,1,15,none,true,13,1,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,12849,12435,12849.0,12435.0,1.0,0.08696492,12,2,1.043579,0.16666667,0.04696514,0.44803086,1,0.07970175,1
run1-tbt-15s,regionale,1,15,none,true,13,1,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,38475,51027,38475.0,51027.0,1.0,0.294923,12,3,3.539076,0.25,0.08894167,0.53230533,1,0.044923,1
run1-tbt-15s,regionale,1,15,none,true,13,1,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,82895,103024,82895.0,103024.0,1.0,0.61811208,12,7,7.417345,0.58333333,0.31951131,0.80673969,1,0.03477875,1
run1-tbt-15s,regionale,1,15,none,true,14,0,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,12435,12849,12435.0,12849.0,1.0,0.079421,12,1,0.953052,0.08333333,0.01486509,0.35387991,1,0.00391233,1
run1-tbt-15s,regionale,1,15,none,true,14,0,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,51027,44838,51027.0,44838.0,1.0,0.30389442,12,0,3.646733,0.0,0.0,0.24249401,0,0.30389442,1
run1-tbt-15s,regionale,1,15,none,true,14,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,103024,91646,103024.0,91646.0,1.0,0.61668458,12,11,7.400215,0.91666667,0.64612009,0.98513491,0,0.29998208,1
run1-tbt-15s,regionale,1,15,none,true,all,0,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,,,,,1.0,0.08383276,107,8,8.970105,0.07476636,0.0383701,0.14063745,1,0.0090664,
run1-tbt-15s,regionale,1,15,none,true,all,0,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,,,,,1.0,0.30323128,107,26,32.445747,0.24299065,0.17155857,0.33223721,1,0.06024063,
run1-tbt-15s,regionale,1,15,none,true,all,0,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,,,,,1.0,0.61293596,107,73,65.584148,0.68224299,0.5890181,0.7628358,1,0.06930703,
