experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch_first,epoch_last,validator_host,validator_address,p_theoretical_first,p_hat_first,wilson_low_first,wilson_high_first,p_theoretical_last,p_hat_last,wilson_low_last,wilson_high_last,gain_observed,gain_theoretical,intervals_overlap,mono_n_pairs_total,mono_n_pairs_informative,mono_n_concordant,mono_concordance_rate,mono_sign_test_p_greater,mono_note
run4-tbt-3s,continentale,1,3,none,true,14,44,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,0.659447,0.75,0.46769467,0.91105833,0.6605,0.5,0.2537816,0.7462184,-0.25,0.001053,1,30,26,15,0.57692308,0.27859855,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run4-tbt-3s,continentale,1,3,none,true,14,44,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,0.23303,0.25,0.08894167,0.53230533,0.247937,0.41666667,0.19326031,0.68048869,0.16666667,0.014907,1,30,22,5,0.22727273,0.99782825,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run4-tbt-3s,continentale,1,3,none,true,14,44,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,0.107522,0.0,0.0,0.24249401,0.091563,0.08333333,0.01486509,0.35387991,0.08333333,-0.015959,1,30,14,7,0.5,0.60473633,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
