experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,validator_i_host,validator_j_host,note
run4-tbt-3s,continentale,1,3,none,true,34,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,-0.69314718,0.86529432,1,2,12,m2,m3,
run4-tbt-3s,continentale,1,3,none,true,35,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1.60943791,0.9788761,10,2,12,m1,m2,
run4-tbt-3s,continentale,1,3,none,true,35,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,,2.13536462,10,0,12,m1,m3,not computable: a zero count in the epoch
run4-tbt-3s,continentale,1,3,none,true,35,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,,1.15648852,2,0,12,m2,m3,not computable: a zero count in the epoch
run4-tbt-3s,continentale,1,3,none,true,36,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,,1.04458329,11,0,12,m1,m2,not computable: a zero count in the epoch
run4-tbt-3s,continentale,1,3,none,true,36,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,2.39789527,1.88610757,11,1,12,m1,m3,
run4-tbt-3s,continentale,1,3,none,true,36,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,,0.84152428,0,1,12,m2,m3,not computable: a zero count in the epoch
run4-tbt-3s,continentale,1,3,none,true,37,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,2.30258509,1.05991952,10,1,12,m1,m2,
run4-tbt-3s,continentale,1,3,none,true,37,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,2.30258509,1.75125211,10,1,12,m1,m3,
run4-tbt-3s,continentale,1,3,none,true,37,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,0.0,0.69133259,1,1,12,m2,m3,
run4-tbt-3s,continentale,1,3,none,true,38,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,0.33647224,0.99277763,7,5,12,m1,m2,
run4-tbt-3s,continentale,1,3,none,true,38,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,,2.03831571,7,0,12,m1,m3,not computable: a zero count in the epoch
run4-tbt-3s,continentale,1,3,none,true,38,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,,1.04553808,5,0,12,m2,m3,not computable: a zero count in the epoch
run4-tbt-3s,continentale,1,3,none,true,39,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1.5040774,1.07922204,9,2,12,m1,m2,
run4-tbt-3s,continentale,1,3,none,true,39,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,2.19722458,2.09969263,9,1,12,m1,m3,
run4-tbt-3s,continentale,1,3,none,true,39,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,0.69314718,1.02047058,2,1,12,m2,m3,
run4-tbt-3s,continentale,1,3,none,true,40,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,,1.18123903,10,0,12,m1,m2,not computable: a zero count in the epoch
run4-tbt-3s,continentale,1,3,none,true,40,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,1.60943791,1.78004332,10,2,12,m1,m3,
run4-tbt-3s,continentale,1,3,none,true,40,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,,0.59880429,0,2,12,m2,m3,not computable: a zero count in the epoch
