experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run4-tbt-3s,continentale,1,3,none,true,13,m1,5,0.3739544,0.38600552,1.22661491,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,13,m2,6,0.28735183,0.60966066,0.74819143,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,14,m2,3,0.42293298,0.53142096,1.33355877,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,14,m1,8,0.26689792,0.5341626,0.77836527,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,14,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,15,m1,8,0.48690632,0.02863784,0.36633677,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,15,m2,4,0.28096047,0.82728053,1.03259589,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,16,m1,9,0.22794984,0.65845027,0.8080798,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,16,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,16,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,17,m1,5,0.32391292,0.5695891,0.62364586,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,17,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,17,m2,5,0.45745593,0.17971564,0.42345641,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,18,m1,10,0.30647142,0.24875051,1.09532573,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,18,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,18,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,19,m2,3,0.49450043,0.34628465,2.18040808,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,19,m1,9,0.36084947,0.14833365,0.95183313,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,20,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,20,m1,10,0.24197528,0.5251871,0.85615398,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,21,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,21,m2,4,0.3614769,0.56560325,1.56311639,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,21,m1,6,0.21398905,0.89633525,1.13237135,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,22,m1,10,0.31245392,0.22973122,1.44112711,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,22,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,23,m1,11,0.23314885,0.51473463,1.19414478,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,23,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,24,m1,8,0.41940828,0.08649909,1.98305301,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,24,m2,3,0.25024311,0.9719784,0.75875004,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,24,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,25,m1,9,0.2006386,0.79525486,0.89201225,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,25,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,25,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,26,m1,11,0.29518051,0.24102366,0.90448303,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,26,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,27,m1,6,0.35806152,0.34088638,0.57234839,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,27,m2,5,0.36231638,0.42544249,1.42250704,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,27,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,28,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,28,m2,7,0.27266874,0.58299766,1.24870157,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,28,m1,4,0.31321452,0.72888766,0.9136173,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,29,m1,9,0.20584903,0.76981965,0.98642495,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run4-tbt-3s,continentale,1,3,none,true,29,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run4-tbt-3s,continentale,1,3,none,true,29,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
