experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,epoch_buried,validator_host,validator_address,w_raw_start,w_raw_end,w_eff_start,w_eff_end,psi,p_theoretical_blockweighted,n_blocks,O_i,E_i,p_hat,wilson95_low,wilson95_high,p_theoretical_inside_wilson95,abs_error_p,share_changed_within_epoch
run4-tbt-3s,continentale,1,3,none,true,13,1,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,44404,42907,44404.0,42907.0,1.0,0.64372609,11,6,7.080987,0.54545455,0.28009154,0.78728728,1,0.09827155,1
run4-tbt-3s,continentale,1,3,none,true,13,1,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,18080,15454,18080.0,15454.0,1.0,0.24834473,11,5,2.731792,0.45454545,0.21271272,0.71990846,1,0.20620073,1
run4-tbt-3s,continentale,1,3,none,true,13,1,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,6539,8243,6539.0,8243.0,1.0,0.10792973,11,0,1.187227,0.0,0.0,0.25883297,1,0.10792973,1
run4-tbt-3s,continentale,1,3,none,true,14,1,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,42907,52503,42907.0,52503.0,1.0,0.65944767,12,9,7.913372,0.75,0.46769467,0.91105833,1,0.09055233,1
run4-tbt-3s,continentale,1,3,none,true,14,1,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,15454,18080,15454.0,18080.0,1.0,0.2330305,12,3,2.796366,0.25,0.08894167,0.53230533,1,0.0169695,1
run4-tbt-3s,continentale,1,3,none,true,14,1,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,8243,6539,8243.0,6539.0,1.0,0.10752225,12,0,1.290267,0.0,0.0,0.24249401,1,0.10752225,1
run4-tbt-3s,continentale,1,3,none,true,15,1,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,52503,44404,52503.0,44404.0,1.0,0.66880108,12,3,8.025613,0.25,0.08894167,0.53230533,0,0.41880108,1
run4-tbt-3s,continentale,1,3,none,true,15,1,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,18080,15454,18080.0,15454.0,1.0,0.2313065,12,9,2.775678,0.75,0.46769467,0.91105833,0,0.5186935,1
run4-tbt-3s,continentale,1,3,none,true,15,1,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,6539,8243,6539.0,8243.0,1.0,0.09989342,12,0,1.198721,0.0,0.0,0.24249401,1,0.09989342,1
run4-tbt-3s,continentale,1,3,none,true,16,1,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,44404,52503,44404.0,52503.0,1.0,0.65787783,12,12,7.894534,1.0,0.75750599,1.0,0,0.34212217,1
run4-tbt-3s,continentale,1,3,none,true,16,1,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,15454,18080,15454.0,18080.0,1.0,0.22794383,12,0,2.735326,0.0,0.0,0.24249401,1,0.22794383,1
run4-tbt-3s,continentale,1,3,none,true,16,1,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,8243,8243,8243.0,8243.0,1.0,0.11417892,12,0,1.370147,0.0,0.0,0.24249401,1,0.11417892,1
run4-tbt-3s,continentale,1,3,none,true,17,1,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,52503,51006,52503.0,51006.0,1.0,0.67223575,12,12,8.066829,1.0,0.75750599,1.0,0,0.32776425,1
run4-tbt-3s,continentale,1,3,none,true,17,1,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,18080,18080,18080.0,18080.0,1.0,0.23435933,12,0,2.812312,0.0,0.0,0.24249401,1,0.23435933,1
run4-tbt-3s,continentale,1,3,none,true,17,1,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,8243,5826,8243.0,5826.0,1.0,0.09340492,12,0,1.120859,0.0,0.0,0.24249401,1,0.09340492,1
run4-tbt-3s,continentale,1,3,none,true,18,1,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,51006,52503,51006.0,52503.0,1.0,0.67537942,12,11,8.104553,0.91666667,0.64612009,0.98513491,1,0.24128725,1
run4-tbt-3s,continentale,1,3,none,true,18,1,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,18080,17889,18080.0,17889.0,1.0,0.23557667,12,1,2.82692,0.08333333,0.01486509,0.35387991,1,0.15224333,1
