experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_host,validator_address,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,MissedTurnRate,MissedTurnRate_note,n_rounds_won_not_argmin,blocks_won
run4-tbt-3s,continentale,1,3,none,true,13,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,5,1,0.2,,2,6
run4-tbt-3s,continentale,1,3,none,true,13,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,6,2,0.33333333,,1,5
run4-tbt-3s,continentale,1,3,none,true,13,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run4-tbt-3s,continentale,1,3,none,true,14,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,8,1,0.125,,2,9
run4-tbt-3s,continentale,1,3,none,true,14,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,3,1,0.33333333,,1,3
run4-tbt-3s,continentale,1,3,none,true,14,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,1,1,1.0,,0,0
run4-tbt-3s,continentale,1,3,none,true,15,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,8,5,0.625,,0,3
run4-tbt-3s,continentale,1,3,none,true,15,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,4,0,0.0,,5,9
run4-tbt-3s,continentale,1,3,none,true,15,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run4-tbt-3s,continentale,1,3,none,true,16,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,9,0,0.0,,3,12
run4-tbt-3s,continentale,1,3,none,true,16,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,2,2,1.0,,0,0
run4-tbt-3s,continentale,1,3,none,true,16,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,1,1,1.0,,0,0
run4-tbt-3s,continentale,1,3,none,true,17,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,5,0,0.0,,7,12
run4-tbt-3s,continentale,1,3,none,true,17,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,5,5,1.0,,0,0
run4-tbt-3s,continentale,1,3,none,true,17,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,2,2,1.0,,0,0
run4-tbt-3s,continentale,1,3,none,true,18,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,10,0,0.0,,1,11
run4-tbt-3s,continentale,1,3,none,true,18,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1,0,0.0,,0,1
run4-tbt-3s,continentale,1,3,none,true,18,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,1,1,1.0,,0,0
run4-tbt-3s,continentale,1,3,none,true,19,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,9,1,0.11111111,,1,9
run4-tbt-3s,continentale,1,3,none,true,19,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,3,1,0.33333333,,1,3
run4-tbt-3s,continentale,1,3,none,true,19,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run4-tbt-3s,continentale,1,3,none,true,20,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,10,0,0.0,,2,12
run4-tbt-3s,continentale,1,3,none,true,20,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,2,2,1.0,,0,0
run4-tbt-3s,continentale,1,3,none,true,20,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run4-tbt-3s,continentale,1,3,none,true,21,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,6,2,0.33333333,,0,4
