experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run6-tbt-10s,1,continentale,10,none,true,100,153,2,1,3,3,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1,m2,m2,1,0,1,2,15.011,15.015,0.004,0.0035,0.004,9.97790104e-06,1.3538371600000006e-06,752903.0,553851.0,199052.0,0.668067,0.083,1,946686341,946686326,15,-0.015,15,0,1,1,1,1,0058331d57fe8e1170a95dc1c3852156c1ebdf06063127d4bea9a8db94d125ce,0,8,1,,0
run6-tbt-10s,1,continentale,10,none,true,100,154,2,1,3,3,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1,m1,m1,1,1,0,1,6.909,6.909,5.043,5.0433,0.0,3.08974638e-07,1.343820672e-06,752903.0,249913.0,502990.0,0.668067,-0.833,1,946686349,946686341,8,1.091,6,2,1,1,0,0,,0,2,2,1,0
run6-tbt-10s,1,continentale,10,none,true,100,155,2,1,3,3,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1,m1,m1,1,1,0,1,8.462,8.462,6.187,6.1871,0.0,5.84880562e-07,4.309406498e-06,752903.0,249913.0,502990.0,0.668067,-0.5,1,946686358,946686349,9,0.538,8,1,1,1,0,0,,0,4,3,1,0
run6-tbt-10s,1,continentale,10,none,true,100,156,2,1,3,3,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1,m1,m1,1,1,0,1,10.262,10.262,3.294,3.2947,0.0,1.02036626e-06,1.64561436e-06,752903.0,249913.0,502990.0,0.668067,-0.5,1,946686369,946686358,11,0.738,10,1,1,1,0,0,,0,5,4,1,0
run6-tbt-10s,1,continentale,10,none,true,100,157,2,1,3,3,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1,m1,m1,1,1,0,1,11.059,11.059,3.665,3.6652,0.0,1.27670377e-06,4.22403005e-06,752903.0,249913.0,502990.0,0.668067,-0.583,1,946686381,946686369,12,0.941,11,1,1,1,0,0,,0,6,5,1,0
run6-tbt-10s,1,continentale,10,none,true,100,158,2,1,3,3,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1,m3,m3,1,0,1,2,8.928,10.822,1.894,1.8937,1.894,7.03448998e-07,5.15394882e-07,752903.0,702042.0,50861.0,0.668067,-0.917,1,946686392,946686381,11,0.178,10,1,1,1,1,1,00ab3a805da82985c919f24337e8abb8b87ffc8ec1c0fd0cd9bd686bc6f4dc1e,0,5,6,1,0
run6-tbt-10s,1,continentale,10,none,true,100,159,2,1,3,3,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1,m1,m1,1,1,0,1,14.778,14.778,0.037,0.0367,0.0,6.91076155e-06,1.45788017e-06,752903.0,249913.0,502990.0,0.668067,-0.833,1,946686407,946686392,15,0.222,14,1,1,1,1,1,00aaaefd28bf520e418fe38d7f341e4b175b89722de2de06cf53e326e473c279,0,6,7,1,0
run6-tbt-10s,1,continentale,10,none,true,100,160,2,1,3,3,1,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,1,m2,m2,1,1,0,1,10.526,10.526,2.079,2.0788,0.0,1.13935944e-06,8.9482419e-07,752903.0,553851.0,199052.0,0.264379,-1.167,0,946686419,946686407,12,1.474,10,2,1,1,0,0,,0,4,1,0,0
run6-tbt-10s,1,continentale,10,none,true,100,161,2,1,3,3,1,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,1,m2,m2,1,1,0,1,10.815,10.815,0.264,0.2643,0.0,1.24425855e-06,9.274161999999997e-08,752903.0,553851.0,199052.0,0.264379,-1.333,1,946686430,946686419,11,0.185,10,1,1,1,0,0,,0,6,2,1,0
run6-tbt-10s,1,continentale,10,none,true,100,162,2,1,3,3,1,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,1,m2,m2,1,1,0,1,6.828,6.828,6.941,6.9412,0.0,3.17748901e-07,2.8353811790000004e-06,752903.0,553851.0,199052.0,0.264379,-1.5,1,946686438,946686430,8,1.172,6,2,1,1,0,0,,0,4,3,1,0
