experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,candidate_host,candidate_address,weight_raw_inforce,weight_record_epoch_tag,weight_record_confirm_height,psi,weight_effective,W_tot_effective,p_theoretical,score_raw,E_i,u_i,score_norm,phi_s,phi_bound_s,delay_logged_s,delay_recomputed_s,delay_mismatch_s,delay_recompute_ok,W_tot_implied_by_logged_delay,is_winner,rank_by_delay,rank_by_score,is_theoretical_argmin_delay,is_theoretical_argmin_score,actual_proposer_host,actual_proposer_address,block_hash,block_time,parent_time,verify_delay_floor_s,time_bar_ok,fork_detected,n_competing_blocks,balance_gas_sample,balance_sample_height,streak_position
run6-tbt-10s,1,continentale,10,none,true,100,153,2,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,502990,1,106,1.0,502990.0,752903.0,0.668067,1.13317382e-05,5.699751,0.0033468,0.99980288,0.083,5.000,15.015,15.0146,-0.0004,1,,1,2,2,0,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,00cc45e72ccc0484ffdfe7c6beb364e9df86df806a7c3b411674aae94cc1d7f2,946686341,946686326,15,1,1,1,108.3469,152,1
run6-tbt-10s,1,continentale,10,none,true,100,153,2,1,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,199052,1,106,1.0,199052.0,752903.0,0.264379,9.97790104e-06,1.98612116,0.13722668,0.99945373,0.083,5.000,15.011,15.0111,0.0001,1,,0,1,1,1,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,00cc45e72ccc0484ffdfe7c6beb364e9df86df806a7c3b411674aae94cc1d7f2,946686341,946686326,15,1,1,1,114.0594,152,
run6-tbt-10s,1,continentale,10,none,true,100,153,2,1,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,50861,1,106,1.0,50861.0,752903.0,0.067553,2.18466471e-05,1.11114232,0.32918271,0.99999993,0.083,5.000,15.017,15.0166,-0.0004,1,,0,3,3,0,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,00cc45e72ccc0484ffdfe7c6beb364e9df86df806a7c3b411674aae94cc1d7f2,946686341,946686326,15,1,1,1,40.6418,152,
run6-tbt-10s,1,continentale,10,none,true,100,154,2,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,502990,1,106,1.0,502990.0,752903.0,0.668067,3.08974638e-07,0.15541115,0.85606313,0.20755164,-0.833,5.000,6.909,6.9089,-0.0001,1,,1,1,1,1,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,00c9904bfed17fe825a64c00683448cd2f266d36f58b565200a9eef77a4aa18d,946686349,946686341,6,1,0,0,109.0755,154,2
run6-tbt-10s,1,continentale,10,none,true,100,154,2,1,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,199052,1,106,1.0,199052.0,752903.0,0.264379,1.65279531e-06,0.32899221,0.71964862,0.7118847,-0.833,5.000,11.952,11.9522,0.0002,1,,0,2,2,0,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,00c9904bfed17fe825a64c00683448cd2f266d36f58b565200a9eef77a4aa18d,946686349,946686341,6,1,0,0,114.0594,154,
run6-tbt-10s,1,continentale,10,none,true,100,154,2,1,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,50861,1,106,1.0,50861.0,752903.0,0.067553,4.73735415e-06,0.24094657,0.78588362,0.971753,-0.833,5.000,14.551,14.5509,-0.0001,1,,0,3,3,0,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,00c9904bfed17fe825a64c00683448cd2f266d36f58b565200a9eef77a4aa18d,946686349,946686341,6,1,0,0,40.6418,154,
run6-tbt-10s,1,continentale,10,none,true,100,155,2,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,502990,1,106,1.0,502990.0,752903.0,0.668067,5.84880562e-07,0.29418907,0.74513559,0.35619431,-0.5,5.000,8.462,8.4619,-0.0001,1,,1,1,1,1,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,00be3a002607a0dda74ee1bd78d1e14bb424be5883d41dac2b696907b4a4abb4,946686358,946686349,8,1,0,0,109.0755,154,3
run6-tbt-10s,1,continentale,10,none,true,100,155,2,1,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,199052,1,106,1.0,199052.0,752903.0,0.264379,4.89428706e-06,0.97421763,0.37748757,0.9749009,-0.5,5.000,14.649,14.649,0.0,1,,0,2,2,0,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,00be3a002607a0dda74ee1bd78d1e14bb424be5883d41dac2b696907b4a4abb4,946686358,946686349,8,1,0,0,114.0594,154,
run6-tbt-10s,1,continentale,10,none,true,100,155,2,1,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,50861,1,106,1.0,50861.0,752903.0,0.067553,7.86859485e-06,0.4002046,0.67018291,0.99732629,-0.5,5.000,14.873,14.8733,0.0003,1,,0,3,3,0,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,00be3a002607a0dda74ee1bd78d1e14bb424be5883d41dac2b696907b4a4abb4,946686358,946686349,8,1,0,0,40.6418,154,
run6-tbt-10s,1,continentale,10,none,true,100,156,2,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,502990,1,106,1.0,502990.0,752903.0,0.668067,1.02036626e-06,0.51323403,0.5985567,0.53616984,-0.5,5.000,10.262,10.2617,-0.0003,1,,1,1,1,1,1,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,00129a2100cf342320533fb16d5de2866589f368cc6a1494b7200347dc57be76,946686369,946686358,10,1,0,0,109.0755,154,4
