height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
1,0094f7e6880ecee58ca3f45d2ad8eba0bbf3aefaf5a25daa50cf8a36d4b09e36,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684801,1,537,1,1
2,00e6fb4335ab49c2bbe4ca56ecff8b94fc232d23530d8306af91c14ffbe38aa9,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684802,1,536,1,1
3,00a309ded430e0028221f16df46c95042ab023d045d701df611d501da3a8db9b,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684803,4,535,1,1
4,003b2a8052b54befc286e525df4884c940c9754c229d7ef84897f34504ba4ad9,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684806,1,534,1,1
5,00630ae69888e1835406cd8a9987f48d29aa0b816810495f4f8247d9e6f5739e,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684811,1,533,1,1
6,004da4678e28df4af8ae894e63b3768103943d3953daf1532e3865827a85c97e,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684815,1,532,1,1
7,009831748b774e33e8a8a235d4eb28c862702781dd0356206851b5ac40715731,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684820,1,531,1,1
8,00c91ec7863a1c884074781b3955cd668e35f0d33b39e58ebcee89e36efa4007,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684823,1,530,1,1
9,00dba4d86c0aa109ce6b6d22a9fc00e3ae311125bc296710d4e4f7b603de0f3e,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684827,1,529,1,1
10,00b946c9ae29a371c757b4482b74b2f6b51b311c84973ce0193f6c73c6d0f66e,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684832,1,528,1,1
11,008e6316d1acc44cf90ffa29f6f7498ed08db61be910d7a1b1ceebb6cdba4e11,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684836,1,527,1,1
12,00585bdf3e3f67c77ebfb4023a33630f790b0251c89d5dd9545e192363586b33,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684838,1,526,2,1
13,002a58f2c19770659ac6f91227cb6b5ff96262bdf90594333786c733aa3cbbf1,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684839,1,525,2,1
14,00780aa43b7bad40833f6f69b056f6aba951a608e2ec61d28e27a046954f1eee,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684840,1,524,2,1
15,00708e3518f7a510f4589f174c23d83cf0a9f4835f9163afd75df42a45767f15,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684844,1,523,2,1
16,00f36ef19688f277f545f41eef20f983631b4286abab9ad61752d5f9a0c0653f,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684847,1,522,2,1
17,007c9d5630112b95e3802d685f8c568cf676c304fee70bbb41a624299798a15b,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684850,1,521,2,1
18,005b30ed7cb243b6684c2d16fee5beb0e8154c996eb54aab6e9804bfd3a1948d,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684855,1,520,2,1
19,003f85cf88903c7c9be524909f677962e68b1e1631cf6be992be8707c51600a6,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684858,1,519,2,1
20,007cd1302ca018fab9e478b2efd5442086fb6e745e0c3fb0d955d24196586156,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684860,40,518,2,1
21,00c10a28cf49538e2adacbad49f6dee2ae3ccec6ecfd15cab3c6e7e8850e1231,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684862,1,517,2,1
22,009bfd52adf7ba47e5d44da354510a3b92e507466c4815f18ef82a4d4d9d2bdd,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684868,1,516,2,1
23,00eda868d3cea157305c96945e07ed7dce75c776369049c5b5797c6d84468985,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684870,1,515,2,1
24,005f7060eac9fbeaa53c9831db8b05d832d417e4a64b74d9ed42ddaaff244099,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684872,1,514,3,1
25,0060ef6cc2061449c729e26f2682bb4cba624521f15ba95df70df77458bdff29,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684876,1,513,3,1
26,00a28576257a34a861cf95c699c532489a431212162f5b95bc58c79165295cd7,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684880,1,512,3,1
27,005428860c19d57e729d5c44df3a5a6795ecdb9adbe08eaa45c88a8cb4645429,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684881,1,511,3,1
28,0061d3b78073de90e1c20c660e9caf94656d6b9258c18941149eda4a8a917ddd,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684885,1,510,3,1
29,00216ce7b8f51983c2818cb351090d56e3d083bf74c078a953c2e12c3bb3398d,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684888,1,509,3,1
30,00311f084fec218c27fbe000c785679550e3d660c901d3be8c44af1ac085ff21,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684892,1,508,3,1
31,0073abdd025e75e5b54ff06dc9745f6056e5115d0245088a29acee6bd1621c5e,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684896,1,507,3,1
32,00eb80388c9d7173d0d434cbbe8dde83318d6d30f1a37da494775f82918e8a9f,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684899,1,506,3,1
33,00b39cfeb1a5613fe233ca224ffc8ef7c6475d31621d20631ff029d058da15ae,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684900,1,505,3,1
34,0091328cd48c34bec77dffeeabcb01e3d669e3dc7c8a23222d6082b45c2c76bc,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684903,1,504,3,1
35,00f637796e5a4fc2ca65c47893c8f9537891e1031702a8ed273709c8680474a6,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684905,1,503,3,1
36,00f45f7c186ccc513f8ab60ccbf239a74a8700e301be2d9cb35292d10484abaa,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684910,1,502,4,1
37,00f4cc12b7b96e71eead0905a7e46cc1005f012445b77b7cfa3e9d04a4b0d209,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684913,1,501,4,1
38,000239932c8c6fa0e085d3acdf93272ee4c561d67096aa78bbe7e9b6e0ab034b,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684916,1,500,4,1
39,005e0258cb0f72f55ba57c403bc1d6f8b3cc895d00b4bbf00e93f7a58ef5fc63,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684919,1,499,4,1
40,00d5ad04fea3c388655faf9728cd4d4733cdeb53a58eb9b65104b347a3bb464b,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684922,1,498,4,1
41,00ea37ca5a7ee22805195b312e5f1d3c7b0f9426d926503d9d7e9d4bc59583ce,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684925,1,497,4,1
42,00b004136e9a993fcc51b196b8dd4a4ffdc43c1c54cf060b3eb582dfae152ae1,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684930,1,496,4,1
43,00caca889573fe23ac36bc871fd4e3cec0db3d9bd24abaedebf66bccdbca09a2,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684932,1,495,4,1
44,00605aeeefa3cd1a477c0456b868d69cc8224c38643659b98895ef2161b94f81,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684935,1,494,4,1
45,0029ad0ddbed3db1360cc93790e6fff7245fa56cc1a448ce0f4ef2ec2b880d01,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684936,1,493,4,1
46,00d8a9f390f4c43458893428749a7771adcf5cdf18b8dc7662855c9f9fcb66c1,1M5zJMHpfsZFSAJMbEWsEh5vxBLf4wWT3nj47c,,946684942,1,492,4,1
