txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
64ec85a8f746ae1c91de07c467f3973b022e4cd54749aa3c1aa65863a8a41e1b,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,m2,1,6,85,946685061,946685065,452,86,txs.log UpdateTx
aa27bea641761b07c9a8eaa2affdf40b07ef9cc1611ea5b3619222d8810669f3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,1,6,85,946685061,946685065,452,86,txs.log UpdateTx
28d1dda382ba01c763e6377100d0a6327db2ad33eee55d850a35104dede1fa6d,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,m1,1,6,85,946685064,946685065,452,86,txs.log UpdateTx
79bcaef0e82444516343e944551b8d3605ee32a6fb5058d85b3ab21482c7ee1e,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,m2,5186,8,101,946685112,946685115,436,102,txs.log UpdateTx
219da2db606345b1f037e459ff430866b5a1049eddb55434ed186c599562c608,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,m1,12606,8,101,946685112,946685115,436,102,txs.log UpdateTx
80595efeeb0fee19d52e87fc7d489311eff62aee940ae8f3e667f062e12c218e,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,3269,8,101,946685112,946685115,436,102,txs.log UpdateTx
a20d363ffc6740937aa06b0c52a57e17b3c76e9f3f264a8aedd2161b5079b15c,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,m1,4278,9,114,946685151,946685154,423,115,txs.log UpdateTx
229981e0d55b30e370705641889eeda093d0533706877528d37f42e4aea9e810,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,m2,1323,9,113,946685151,946685154,423,115,txs.log UpdateTx
4f64db4a37c94590ac8df4ed1717427c5a26450f3946a2faa1d20f39aaa68c3c,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,1209,9,113,946685151,946685154,423,115,txs.log UpdateTx
32cb606dbb560d2cb3b2a551903eeb4cf9324ef3128c07fb6dc1d3a976b0c425,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,4122,10,125,946685187,946685189,412,126,txs.log UpdateTx
d0f95c762b5385afaae769fea09693394a9f574361f4f98a616ac741925b56f1,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,m2,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,m2,7727,10,125,946685187,946685189,412,126,txs.log UpdateTx
a6386220e3caf49d95f24960dc793cd89125a380a18c9b64e372ff70757accc1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,m1,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,m1,21453,10,125,946685187,946685189,412,126,txs.log UpdateTx
ad755daa60f87a19b590fda881806edb3299a8323fda272ad5e7c286eef0651a,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,6539,11,137,946685223,946685225,400,138,txs.log UpdateTx
