txid,publisher_address,publisher_host,node_address,node_host,esg,blocktime,confirm_height
09bd9a1cdee11f5742442992aa770a635d085574d2c8d96f478715a62f6ed425,1FVgXhaAz97CyE5kBKoHZDkJfFqC6DEC75ZEc1,,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,m1,85.56,946685061,85
d843501d06033b3fb868e98d01916565effb75bc8b057925ed4e16f6ae93ee58,1FVgXhaAz97CyE5kBKoHZDkJfFqC6DEC75ZEc1,,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,m2,26.46,946685061,85
f07f9aa9062290d91d1ced0562542c71fc54e775f80a03b1d7a356c9f3808a5c,1FVgXhaAz97CyE5kBKoHZDkJfFqC6DEC75ZEc1,,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,m3,24.17,946685061,85
e43137fb85167031b9e62168ee28af692bf119ef59c8e25478c3ab3f516f8ddb,1FVgXhaAz97CyE5kBKoHZDkJfFqC6DEC75ZEc1,,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,c1,17.5,946685061,85
d2e40e6af39cc152fbc1348160d211b43aac434a4590465578100e02b261d797,1FVgXhaAz97CyE5kBKoHZDkJfFqC6DEC75ZEc1,,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,c2,77.16,946685061,85
99170ddd5b4baf6833e8e603e04f383afee4b5b1340314ec959cfab843e43170,1FVgXhaAz97CyE5kBKoHZDkJfFqC6DEC75ZEc1,,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,c3,99.26,946685061,85
7752096ad8a3654214a6eb6f8afdf4f78f4a3b7b13718766ab28dbb64a60644c,1FVgXhaAz97CyE5kBKoHZDkJfFqC6DEC75ZEc1,,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,c4,92.76,946685061,85
fc2f1b961d1e0cb1674764e2e785e55bb12c51043d7f0fe8379da0b1e913119e,1FVgXhaAz97CyE5kBKoHZDkJfFqC6DEC75ZEc1,,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,c5,70.53,946685061,85
