experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run2-tbt-10s,intercontinentale,1,10,none,true,6,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,intercontinentale,1,10,none,true,6,m1,5,0.30502851,0.64416675,1.22745786,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,6,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,intercontinentale,1,10,none,true,7,m1,7,0.37719673,0.21032339,1.35553402,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,7,m2,5,0.32016264,0.58434401,0.97335721,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,8,m1,10,0.27743888,0.35686925,0.91503055,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,8,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,intercontinentale,1,10,none,true,9,m2,6,0.51598904,0.0524189,0.33232932,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,9,m1,6,0.34839775,0.37204465,1.686459,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,10,m1,9,0.30507289,0.30566881,1.69593335,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,10,m2,3,0.77544382,0.02264671,2.1916896,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,11,m1,10,0.35443777,0.12514097,1.37397684,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,11,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,intercontinentale,1,10,none,true,11,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,intercontinentale,1,10,none,true,12,m1,10,0.36884795,0.09970067,2.09430005,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,12,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,intercontinentale,1,10,none,true,13,m2,5,0.24898255,0.84773605,0.82490868,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,13,m1,6,0.30702401,0.52540477,0.72056457,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,13,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,intercontinentale,1,10,none,true,14,m1,7,0.40538952,0.14921332,0.60901968,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,14,m2,3,0.55060257,0.22602144,0.38904208,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,14,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,intercontinentale,1,10,none,true,15,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,intercontinentale,1,10,none,true,15,m1,7,0.20710392,0.87046383,1.25912043,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,15,m2,3,0.57354754,0.18495072,1.85879192,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,16,m2,4,0.55763538,0.10834165,1.36049566,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,16,m1,8,0.46134214,0.04447601,0.36170674,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,17,m2,4,0.24541574,0.91926456,1.20566877,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,17,m1,7,0.2751898,0.57158919,1.07336034,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,17,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,intercontinentale,1,10,none,true,18,m1,7,0.23578505,0.75383861,1.16036141,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,intercontinentale,1,10,none,true,18,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
