experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,cluster_head_host,cluster_head_address,n_epoch_pairs,n_distinct_rho_values,n_pairs_rho_equal_1,spearman_rho_e_vs_w_next,spearman_p,spearman_rho_e_vs_w_next_over_W_raw_next,spearman_p_control,spearman_R_k_vs_rho_k,spearman_p_R_vs_rho,note
run2-tbt-10s,intercontinentale,1,10,none,true,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,23,2,22,0.35737,0.094108,0.35737,0.094108,0.353553,0.097929,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run2-tbt-10s,intercontinentale,1,10,none,true,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,18,2,17,0.412769,0.088682,0.412769,0.088682,0.39736,0.102495,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run2-tbt-10s,intercontinentale,1,10,none,true,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,22,2,21,0.3707,0.089439,0.3707,0.089439,0.361158,0.09866,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run2-tbt-10s,intercontinentale,1,10,none,true,all clusters pooled,,63,2,60,0.299956,0.016921,0.369808,0.002854,0.36892,0.002927,"pooled across clusters: w_k(e+1) mixes cluster sizes, so the pooled coefficient is dominated by the between-cluster ESG x activity differences, not by rho"
