experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,epoch_buried,validator_host,validator_address,w_raw_start,w_raw_end,w_eff_start,w_eff_end,psi,p_theoretical_blockweighted,n_blocks,O_i,E_i,p_hat,wilson95_low,wilson95_high,p_theoretical_inside_wilson95,abs_error_p,share_changed_within_epoch
run2-tbt-10s,intercontinentale,1,10,none,true,6,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,107087,105590,107087.0,105590.0,1.0,0.66879643,7,7,4.681575,1.0,0.64566956,1.0,1,0.33120357,1
run2-tbt-10s,intercontinentale,1,10,none,true,6,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,13358,13358,13358.0,13358.0,1.0,0.08427286,7,0,0.58991,0.0,0.0,0.35433044,1,0.08427286,1
run2-tbt-10s,intercontinentale,1,10,none,true,6,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,41030,38404,41030.0,38404.0,1.0,0.24693,7,0,1.72851,0.0,0.0,0.35433044,1,0.24693,1
run2-tbt-10s,intercontinentale,1,10,none,true,7,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,105590,113689,105590.0,113689.0,1.0,0.67739133,12,6,8.128696,0.5,0.2537816,0.7462184,1,0.17739133,1
run2-tbt-10s,intercontinentale,1,10,none,true,7,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,13358,10941,13358.0,10941.0,1.0,0.07703908,12,0,0.924469,0.0,0.0,0.24249401,1,0.07703908,1
run2-tbt-10s,intercontinentale,1,10,none,true,7,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,38404,41030,38404.0,41030.0,1.0,0.245569,12,6,2.946828,0.5,0.2537816,0.7462184,0,0.254431,1
run2-tbt-10s,intercontinentale,1,10,none,true,8,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,113689,105590,113689.0,105590.0,1.0,0.6711865,12,10,8.054238,0.83333333,0.55196914,0.95303486,1,0.16214683,1
run2-tbt-10s,intercontinentale,1,10,none,true,8,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,10941,13358,10941.0,13358.0,1.0,0.07279167,12,0,0.8735,0.0,0.0,0.24249401,1,0.07279167,1
run2-tbt-10s,intercontinentale,1,10,none,true,8,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,41030,43484,41030.0,43484.0,1.0,0.25602183,12,2,3.072262,0.16666667,0.04696514,0.44803086,1,0.08935517,1
run2-tbt-10s,intercontinentale,1,10,none,true,9,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,105590,113689,105590.0,113689.0,1.0,0.66103742,12,7,7.932449,0.58333333,0.31951131,0.80673969,1,0.07770408,1
run2-tbt-10s,intercontinentale,1,10,none,true,9,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,13358,13358,13358.0,13358.0,1.0,0.08108617,12,0,0.973034,0.0,0.0,0.24249401,1,0.08108617,1
run2-tbt-10s,intercontinentale,1,10,none,true,9,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,43484,41030,43484.0,41030.0,1.0,0.257876,12,5,3.094512,0.41666667,0.19326031,0.68048869,1,0.15879067,1
run2-tbt-10s,intercontinentale,1,10,none,true,10,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,113689,107087,113689.0,107087.0,1.0,0.67509667,12,9,8.10116,0.75,0.46769467,0.91105833,1,0.07490333,1
run2-tbt-10s,intercontinentale,1,10,none,true,10,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,13358,10941,13358.0,10941.0,1.0,0.07502125,12,0,0.900255,0.0,0.0,0.24249401,1,0.07502125,1
run2-tbt-10s,intercontinentale,1,10,none,true,10,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,41030,41030,41030.0,41030.0,1.0,0.2498815,12,3,2.998578,0.25,0.08894167,0.53230533,1,0.0001185,1
run2-tbt-10s,intercontinentale,1,10,none,true,11,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,107087,112191,107087.0,112191.0,1.0,0.6825305,12,7,8.190366,0.58333333,0.31951131,0.80673969,1,0.09919717,1
run2-tbt-10s,intercontinentale,1,10,none,true,11,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,10941,13358,10941.0,13358.0,1.0,0.07462975,12,1,0.895557,0.08333333,0.01486509,0.35387991,1,0.00870358,1
run2-tbt-10s,intercontinentale,1,10,none,true,11,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,41030,35758,41030.0,35758.0,1.0,0.24283975,12,4,2.914077,0.33333333,0.13812009,0.60937791,1,0.09049358,1
run2-tbt-10s,intercontinentale,1,10,none,true,12,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,112191,107087,112191.0,107087.0,1.0,0.67790367,12,12,8.134844,1.0,0.75750599,1.0,0,0.32209633,1
run2-tbt-10s,intercontinentale,1,10,none,true,12,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,13358,13358,13358.0,13358.0,1.0,0.08225892,12,0,0.987107,0.0,0.0,0.24249401,1,0.08225892,1
run2-tbt-10s,intercontinentale,1,10,none,true,12,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,35758,43484,35758.0,43484.0,1.0,0.239837,12,0,2.878044,0.0,0.0,0.24249401,1,0.239837,1
run2-tbt-10s,intercontinentale,1,10,none,true,13,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,107087,105590,107087.0,105590.0,1.0,0.66029408,12,7,7.923529,0.58333333,0.31951131,0.80673969,1,0.07696075,1
run2-tbt-10s,intercontinentale,1,10,none,true,13,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,13358,10941,13358.0,10941.0,1.0,0.07646683,12,0,0.917602,0.0,0.0,0.24249401,1,0.07646683,1
run2-tbt-10s,intercontinentale,1,10,none,true,13,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,43484,41030,43484.0,41030.0,1.0,0.2632385,12,5,3.158862,0.41666667,0.19326031,0.68048869,1,0.15342817,1
run2-tbt-10s,intercontinentale,1,10,none,true,14,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,105590,115186,105590.0,115186.0,1.0,0.6739505,12,9,8.087406,0.75,0.46769467,0.91105833,1,0.0760495,1
run2-tbt-10s,intercontinentale,1,10,none,true,14,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,10941,13358,10941.0,13358.0,1.0,0.07332917,12,1,0.87995,0.08333333,0.01486509,0.35387991,1,0.01000417,1
run2-tbt-10s,intercontinentale,1,10,none,true,14,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,41030,41030,41030.0,41030.0,1.0,0.25272033,12,2,3.032644,0.16666667,0.04696514,0.44803086,1,0.08605367,1
run2-tbt-10s,intercontinentale,1,10,none,true,15,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,115186,112191,115186.0,112191.0,1.0,0.67718783,12,9,8.126254,0.75,0.46769467,0.91105833,1,0.07281217,1
run2-tbt-10s,intercontinentale,1,10,none,true,15,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,13358,13358,13358.0,13358.0,1.0,0.07940275,12,1,0.952833,0.08333333,0.01486509,0.35387991,1,0.00393058,1
run2-tbt-10s,intercontinentale,1,10,none,true,15,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,41030,40838,41030.0,40838.0,1.0,0.24340942,12,2,2.920913,0.16666667,0.04696514,0.44803086,1,0.07674275,1
run2-tbt-10s,intercontinentale,1,10,none,true,16,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,112191,116683,112191.0,116683.0,1.0,0.67316783,12,8,8.078014,0.66666667,0.39062209,0.86187991,1,0.00650117,1
run2-tbt-10s,intercontinentale,1,10,none,true,16,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,13358,10941,13358.0,10941.0,1.0,0.07307133,12,0,0.876856,0.0,0.0,0.24249401,1,0.07307133,1
run2-tbt-10s,intercontinentale,1,10,none,true,16,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,40838,46111,40838.0,46111.0,1.0,0.25376083,12,4,3.04513,0.33333333,0.13812009,0.60937791,1,0.0795725,1
run2-tbt-10s,intercontinentale,1,10,none,true,17,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,116683,112191,116683.0,112191.0,1.0,0.67240042,12,8,8.068805,0.66666667,0.39062209,0.86187991,1,0.00573375,1
run2-tbt-10s,intercontinentale,1,10,none,true,17,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,10941,13358,10941.0,13358.0,1.0,0.07014792,12,0,0.841775,0.0,0.0,0.24249401,1,0.07014792,1
