run_id,livello,tbt,height,epoca,nodo,indirizzo,tipo_movimento,importo_gas,controparte,motivo,saldo_gas_dopo,txid_o_riferimento,coerente_con_saldo
run6-tbt-10s/continentale,continentale,10,1,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,mining_reward,1000000.0,coinbase,"premio di catena del blocco 1, ricostruito da params.dat (nessuna metrica lo registra)",1000000.0,00ed7a1435ce44df000f224afce394080c08838700194f17e1bc14c90d09ebda,1
run6-tbt-10s/continentale,continentale,10,6,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,init,-100.0,c1,l'admin finanzia c1,999900.0,,1
run6-tbt-10s/continentale,continentale,10,6,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,init,-100.0,c2,l'admin finanzia c2,999800.0,,1
run6-tbt-10s/continentale,continentale,10,6,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,init,-100.0,c3,l'admin finanzia c3,999700.0,,1
run6-tbt-10s/continentale,continentale,10,6,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,init,-100.0,c4,l'admin finanzia c4,999600.0,,1
run6-tbt-10s/continentale,continentale,10,6,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,init,-100.0,c5,l'admin finanzia c5,999500.0,,1
run6-tbt-10s/continentale,continentale,10,6,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,init,-50.0,m1,l'admin finanzia m1,999450.0,,1
run6-tbt-10s/continentale,continentale,10,6,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,init,-50.0,m2,l'admin finanzia m2,999400.0,,1
run6-tbt-10s/continentale,continentale,10,6,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,init,-50.0,m3,l'admin finanzia m3,999350.0,,1
run6-tbt-10s/continentale,continentale,10,6,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,init,-50.0,ca,l'admin finanzia ca,999300.0,,1
run6-tbt-10s/continentale,continentale,10,34,1,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,refill,-100.0,m1,l'admin finanzia m1,999200.0,,1
run6-tbt-10s/continentale,continentale,10,100,2,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,refill,-100.0,m1,l'admin finanzia m1,999100.0,,1
run6-tbt-10s/continentale,continentale,10,100,2,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,refill,-100.0,m2,l'admin finanzia m2,999000.0,,1
run6-tbt-10s/continentale,continentale,10,201,3,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,refill,-100.0,m1,l'admin finanzia m1,998900.0,,1
run6-tbt-10s/continentale,continentale,10,300,4,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,refill,-100.0,m1,l'admin finanzia m1,998800.0,,1
run6-tbt-10s/continentale,continentale,10,401,5,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,refill,-100.0,m1,l'admin finanzia m1,998700.0,,1
run6-tbt-10s/continentale,continentale,10,401,5,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,refill,-100.0,m2,l'admin finanzia m2,998600.0,,1
run6-tbt-10s/continentale,continentale,10,501,6,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,refill,-100.0,m1,l'admin finanzia m1,998500.0,,1
run6-tbt-10s/continentale,continentale,10,597,6,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,fee,1073.6754,rete (fee di blocco),"residuo fino al saldo di fine run letto da node_state.csv: per l'admin e' l'unica misura disponibile, gas_balances.csv non lo campiona",999373.6754,,1
run6-tbt-10s/continentale,continentale,10,602,7,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,refill,-100.0,m1,l'admin finanzia m1,998400.0,,1
run6-tbt-10s/continentale,continentale,10,602,7,admin,1LrtQrGPKBz6SzittjRSfx3eKcrbtjgjNevGWS,refill,-100.0,m3,l'admin finanzia m3,998300.0,,1
run6-tbt-10s/continentale,continentale,10,6,1,c1,16iaz4Uim5owvE631oHWsTgzabtsFzyNPS3ynM,init,100.0,admin,dotazione iniziale,100.0,,1
run6-tbt-10s/continentale,continentale,10,34,1,c1,16iaz4Uim5owvE631oHWsTgzabtsFzyNPS3ynM,fee,-0.1958,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",99.8042,,1
run6-tbt-10s/continentale,continentale,10,37,1,c1,16iaz4Uim5owvE631oHWsTgzabtsFzyNPS3ynM,fee,-0.1964,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",99.6078,,1
run6-tbt-10s/continentale,continentale,10,40,1,c1,16iaz4Uim5owvE631oHWsTgzabtsFzyNPS3ynM,fee,-0.2222,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",99.3856,,1
run6-tbt-10s/continentale,continentale,10,42,1,c1,16iaz4Uim5owvE631oHWsTgzabtsFzyNPS3ynM,fee,-0.223,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",99.1626,,1
run6-tbt-10s/continentale,continentale,10,46,1,c1,16iaz4Uim5owvE631oHWsTgzabtsFzyNPS3ynM,fee,-0.2228,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",98.9398,,1
