run_id,livello,tbt,height_conferma,epoca,nodo_certificato,indirizzo_certificato,esg_score,publisher,publisher_indirizzo,txid
run1-tbt-15s/nazionale,nazionale,15,18,2,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,26.46,ca,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,6f1ffb1e8ccaa36eb2fb42c79879284545f273ea7240a94b9d52369e9cedbc1b
run1-tbt-15s/nazionale,nazionale,15,18,2,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,24.17,ca,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,431874a51acedb24258e09ebbb4d4dd353b058c90b15eb19eaf968157040a134
run1-tbt-15s/nazionale,nazionale,15,18,2,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,17.5,ca,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,142b595ff995b2e9513bbc825b8fbb4519e69daf86bc538e47b5409d3a6782a4
run1-tbt-15s/nazionale,nazionale,15,18,2,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,77.16,ca,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,f775e9996e49e8ad4188a1dc04f4d3cd4298f2177e249b93a92926bdf8173245
run1-tbt-15s/nazionale,nazionale,15,18,2,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,99.26,ca,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,95704a7df5809e25ec3962f56d043dcec6dc4d60dc75bea7d29ca20be39e1c1c
run1-tbt-15s/nazionale,nazionale,15,18,2,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,92.76,ca,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,585ab2f9f1b56d0be85761ea05402e420bb76800f01eec09926fcbb341c1f8d9
run1-tbt-15s/nazionale,nazionale,15,18,2,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,70.53,ca,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,876c1a6da1586985879b322d88c51510eb56a433366c9523bee3cb0989770034
run1-tbt-15s/nazionale,nazionale,15,18,2,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,76.32,ca,16MUds1SttxdNFqMDvTjXqv6jKp4sz8MRLEKvR,091f654b83bb6d8a451f09d840fe694c52a8cdaf92467bb29e3001f08728bb09
