experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,host,height,kind,balance_gas,epoch,sent_gas
run2-tbt-10s,1,continentale,10,none,true,12,c1,34,sample,99.8042,3,
run2-tbt-10s,1,continentale,10,none,true,12,c1,36,sample,99.6082,4,
run2-tbt-10s,1,continentale,10,none,true,12,c1,39,sample,99.386,4,
run2-tbt-10s,1,continentale,10,none,true,12,c1,42,sample,99.1632,4,
run2-tbt-10s,1,continentale,10,none,true,12,c1,46,sample,98.94,4,
run2-tbt-10s,1,continentale,10,none,true,12,c1,49,sample,98.7172,5,
run2-tbt-10s,1,continentale,10,none,true,12,c1,52,sample,98.55,5,
run2-tbt-10s,1,continentale,10,none,true,12,c1,55,sample,98.3272,5,
run2-tbt-10s,1,continentale,10,none,true,12,c1,58,sample,98.1044,5,
run2-tbt-10s,1,continentale,10,none,true,12,c1,61,sample,97.8812,6,
run2-tbt-10s,1,continentale,10,none,true,12,c1,64,sample,97.6584,6,
run2-tbt-10s,1,continentale,10,none,true,12,c1,66,sample,97.491,6,
run2-tbt-10s,1,continentale,10,none,true,12,c1,69,sample,97.268,6,
run2-tbt-10s,1,continentale,10,none,true,12,c1,72,sample,97.0448,7,
run2-tbt-10s,1,continentale,10,none,true,12,c1,75,sample,96.8216,7,
run2-tbt-10s,1,continentale,10,none,true,12,c1,78,sample,96.5986,7,
run2-tbt-10s,1,continentale,10,none,true,12,c1,80,sample,96.4312,7,
run2-tbt-10s,1,continentale,10,none,true,12,c1,83,sample,96.2082,7,
run2-tbt-10s,1,continentale,10,none,true,12,c1,85,sample,95.9852,8,
run2-tbt-10s,1,continentale,10,none,true,12,c1,88,sample,95.7622,8,
run2-tbt-10s,1,continentale,10,none,true,12,c1,91,sample,95.5392,8,
run2-tbt-10s,1,continentale,10,none,true,12,c1,94,sample,95.372,8,
run2-tbt-10s,1,continentale,10,none,true,12,c1,97,sample,95.1492,9,
run2-tbt-10s,1,continentale,10,none,true,12,c1,101,sample,94.9258,9,
run2-tbt-10s,1,continentale,10,none,true,12,c1,103,sample,94.702,9,
run2-tbt-10s,1,continentale,10,none,true,12,c1,106,sample,94.478,9,
run2-tbt-10s,1,continentale,10,none,true,12,c1,109,sample,94.3104,10,
run2-tbt-10s,1,continentale,10,none,true,12,c1,112,sample,94.0856,10,
run2-tbt-10s,1,continentale,10,none,true,12,c1,116,sample,93.861,10,
run2-tbt-10s,1,continentale,10,none,true,12,c1,118,sample,93.6362,10,
run2-tbt-10s,1,continentale,10,none,true,12,c1,120,sample,93.4118,11,
run2-tbt-10s,1,continentale,10,none,true,12,c1,124,sample,93.2434,11,
run2-tbt-10s,1,continentale,10,none,true,12,c1,127,sample,93.019,11,
run2-tbt-10s,1,continentale,10,none,true,12,c1,130,sample,92.7942,11,
run2-tbt-10s,1,continentale,10,none,true,12,c1,133,sample,92.5696,12,
run2-tbt-10s,1,continentale,10,none,true,12,c1,136,sample,92.345,12,
run2-tbt-10s,1,continentale,10,none,true,12,c1,139,sample,92.1764,12,
run2-tbt-10s,1,continentale,10,none,true,12,c1,142,sample,91.9518,12,
run2-tbt-10s,1,continentale,10,none,true,12,c1,145,sample,91.7272,13,
run2-tbt-10s,1,continentale,10,none,true,12,c1,147,sample,91.5026,13,
run2-tbt-10s,1,continentale,10,none,true,12,c1,150,sample,91.278,13,
run2-tbt-10s,1,continentale,10,none,true,12,c1,153,sample,91.1096,13,
run2-tbt-10s,1,continentale,10,none,true,12,c1,156,sample,90.8848,14,
run2-tbt-10s,1,continentale,10,none,true,12,c1,158,sample,90.66,14,
run2-tbt-10s,1,continentale,10,none,true,12,c1,162,sample,90.4352,14,
run2-tbt-10s,1,continentale,10,none,true,12,c1,164,sample,90.2106,14,
run2-tbt-10s,1,continentale,10,none,true,12,c1,167,sample,90.042,14,
run2-tbt-10s,1,continentale,10,none,true,12,c1,170,sample,89.8176,15,
run2-tbt-10s,1,continentale,10,none,true,12,c1,173,sample,89.593,15,
run2-tbt-10s,1,continentale,10,none,true,12,c1,175,sample,89.3682,15,
run2-tbt-10s,1,continentale,10,none,true,12,c1,178,sample,89.1434,15,
run2-tbt-10s,1,continentale,10,none,true,12,c1,181,sample,88.975,16,
run2-tbt-10s,1,continentale,10,none,true,12,c1,183,sample,88.7504,16,
run2-tbt-10s,1,continentale,10,none,true,12,c1,186,sample,88.5256,16,
run2-tbt-10s,1,continentale,10,none,true,12,c1,189,sample,88.301,16,
run2-tbt-10s,1,continentale,10,none,true,12,c1,192,sample,88.0764,17,
run2-tbt-10s,1,continentale,10,none,true,12,c1,195,sample,87.9078,17,
run2-tbt-10s,1,continentale,10,none,true,12,c1,198,sample,87.6832,17,
run2-tbt-10s,1,continentale,10,none,true,12,c1,200,sample,87.4588,17,
run2-tbt-10s,1,continentale,10,none,true,12,c1,202,sample,87.234,17,
run2-tbt-10s,1,continentale,10,none,true,12,c1,205,sample,87.0096,18,
run2-tbt-10s,1,continentale,10,none,true,12,c1,208,sample,86.841,18,
run2-tbt-10s,1,continentale,10,none,true,12,c1,211,sample,86.6164,18,
run2-tbt-10s,1,continentale,10,none,true,12,c1,213,sample,86.392,18,
run2-tbt-10s,1,continentale,10,none,true,12,c1,216,sample,86.1674,19,
run2-tbt-10s,1,continentale,10,none,true,12,c1,219,sample,85.9428,19,
run2-tbt-10s,1,continentale,10,none,true,12,c1,222,sample,85.7744,19,
run2-tbt-10s,1,continentale,10,none,true,12,c1,224,sample,85.5498,19,
run2-tbt-10s,1,continentale,10,none,true,12,c1,227,sample,85.3252,19,
run2-tbt-10s,1,continentale,10,none,true,12,c1,229,sample,85.1004,20,
run2-tbt-10s,1,continentale,10,none,true,12,c1,232,sample,84.8758,20,
run2-tbt-10s,1,continentale,10,none,true,12,c1,235,sample,84.7074,20,
run2-tbt-10s,1,continentale,10,none,true,12,c1,239,sample,84.4828,20,
run2-tbt-10s,1,continentale,10,none,true,12,c1,242,sample,84.2582,21,
run2-tbt-10s,1,continentale,10,none,true,12,c1,245,sample,84.0336,21,
run2-tbt-10s,1,continentale,10,none,true,12,c1,247,sample,83.809,21,
run2-tbt-10s,1,continentale,10,none,true,12,c1,250,sample,83.6406,21,
run2-tbt-10s,1,continentale,10,none,true,12,c1,254,sample,83.4158,22,
run2-tbt-10s,1,continentale,10,none,true,12,c1,257,sample,83.1912,22,
run2-tbt-10s,1,continentale,10,none,true,12,c1,259,sample,82.9668,22,
run2-tbt-10s,1,continentale,10,none,true,12,c1,261,sample,82.7422,22,
run2-tbt-10s,1,continentale,10,none,true,12,c1,263,sample,82.574,22,
run2-tbt-10s,1,continentale,10,none,true,12,c1,266,sample,82.3496,23,
run2-tbt-10s,1,continentale,10,none,true,12,c1,270,sample,82.1248,23,
run2-tbt-10s,1,continentale,10,none,true,12,c1,273,sample,81.9004,23,
run2-tbt-10s,1,continentale,10,none,true,12,c1,276,sample,81.6756,24,
run2-tbt-10s,1,continentale,10,none,true,12,c1,279,sample,81.5072,24,
run2-tbt-10s,1,continentale,10,none,true,12,c1,282,sample,81.2826,24,
run2-tbt-10s,1,continentale,10,none,true,12,c1,284,sample,81.0584,24,
run2-tbt-10s,1,continentale,10,none,true,12,c1,287,sample,80.8336,24,
run2-tbt-10s,1,continentale,10,none,true,12,c1,289,sample,80.609,25,
run2-tbt-10s,1,continentale,10,none,true,12,c1,292,sample,80.4406,25,
run2-tbt-10s,1,continentale,10,none,true,12,c1,295,sample,80.2158,25,
run2-tbt-10s,1,continentale,10,none,true,12,c1,298,sample,79.9914,25,
