experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run2-tbt-10s,1,continentale,10,none,true,12,65,6,1,3,3,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1,m1,m1,1,1,0,1,10.191,10.191,4.631,4.6316,0.0,4.62008329e-06,2.3256022109999997e-05,161475.0,54388.0,107087.0,0.66318,-0.333,1,946685452,946685441,11,0.809,10,1,1,1,0,0,,0,5,1,,0
run2-tbt-10s,1,continentale,10,none,true,12,66,6,1,3,3,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1,m1,m1,1,1,0,1,7.816,7.816,0.906,0.9063,0.0,2.09153934e-06,8.413446399999996e-07,161475.0,54388.0,107087.0,0.66318,-0.25,1,946685461,946685452,9,1.184,7,2,1,1,0,0,,0,6,2,1,0
run2-tbt-10s,1,continentale,10,none,true,12,67,6,1,3,3,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1,m1,m1,1,1,0,1,13.363,13.363,1.353,1.3532,0.0,1.13562547e-05,1.24865413e-05,163953.0,51762.0,112191.0,0.684288,-0.417,1,946685476,946685461,15,1.637,13,2,1,1,0,0,,0,4,3,1,0
run2-tbt-10s,1,continentale,10,none,true,12,68,6,1,3,3,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,1,m2,m2,1,1,0,1,8.555,8.555,3.216,3.216,0.0,2.77477415e-06,4.3120154400000005e-06,163953.0,125549.0,38404.0,0.234238,-0.5,1,946685485,946685476,9,0.445,8,1,1,1,0,0,,0,6,1,0,0
run2-tbt-10s,1,continentale,10,none,true,12,69,6,1,3,3,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,1,m2,m2,1,1,0,1,5.929,5.929,0.611,0.6108,0.0,6.50856546e-07,4.2924590400000003e-07,163953.0,125549.0,38404.0,0.234238,-0.417,1,946685492,946685485,7,1.071,5,2,1,1,0,0,,0,3,2,1,0
run2-tbt-10s,1,continentale,10,none,true,12,70,6,1,3,3,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,1,m1,m1,1,0,1,2,13.452,13.906,0.454,0.4536,0.454,1.14467894e-05,2.1430111999999996e-06,163953.0,51762.0,112191.0,0.234238,-0.083,1,946685506,946685492,14,0.094,13,1,1,1,0,0,,0,6,3,1,0
run2-tbt-10s,1,continentale,10,none,true,12,71,6,1,3,3,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,1,m2,m2,1,1,0,1,7.337,7.337,2.226,2.226,0.0,1.70389438e-06,2.1263784e-06,163953.0,125549.0,38404.0,0.234238,-0.5,1,946685514,946685506,8,0.663,7,1,1,1,0,0,,0,4,4,1,0
run2-tbt-10s,1,continentale,10,none,true,12,72,7,1,3,3,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1,m1,m1,1,1,0,1,11.971,11.971,2.027,2.0272,0.0,7.31820078e-06,6.81685562e-06,163953.0,51762.0,112191.0,0.684288,-0.083,1,946685527,946685514,13,1.029,11,2,1,1,0,0,,0,7,1,0,0
run2-tbt-10s,1,continentale,10,none,true,12,73,7,1,3,3,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1,m1,m1,1,1,0,1,9.694,9.694,2.99,2.9895,0.0,3.94294127e-06,5.1564593199999995e-06,163953.0,51762.0,112191.0,0.684288,-0.333,1,946685537,946685527,10,0.306,9,1,1,1,0,0,,0,9,2,1,0
run2-tbt-10s,1,continentale,10,none,true,12,74,7,1,3,3,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,1,m1,m1,1,1,0,1,5.529,5.529,2.65,2.6502,0.0,4.06989228e-07,2.031689282e-06,163953.0,51762.0,112191.0,0.684288,-0.583,1,946685544,946685537,7,1.471,5,2,1,1,0,0,,0,5,3,1,0
