experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,epoch_measured_start_height,n_blocks_epoch,n_rounds_with_scores,validator_host,validator_address,O_i,E_i_expected,p_theoretical_blockweighted,p_theoretical_start,p_theoretical_end,share_changed_within_epoch,p_observed,w_raw_start,w_raw_end,w_eff_start,w_eff_end,n_delays_logged,delay_mean_s,delay_min_s,delay_max_s,delay_pos_in_band_mean,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,n_rounds_won_not_argmin,n_forks_epoch,n_competing_blocks_epoch,n_rejects_epoch
run2-tbt-10s,1,continentale,10,none,true,12,6,1,60,71,65,7,7,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,0,0.572823,0.081832,0.082725,0.081475,1,0.0,13358,13358,13358.0,13358.0,7,14.225,10.194,14.966,0.9225,0,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,6,1,60,71,65,7,7,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,3,4.747798,0.678257,0.66318,0.684288,1,0.428571,107087,112191,107087.0,112191.0,7,10.3851,6.54,13.452,0.5385,4,1,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,6,1,60,71,65,7,7,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,4,1.679379,0.239911,0.254095,0.234238,1,0.571429,41030,38404,41030.0,38404.0,7,10.5976,5.929,14.912,0.5598,3,0,1,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,7,1,72,83,72,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1,0.866621,0.072218,0.081475,0.05926,1,0.083333,13358,9236,13358.0,9236.0,12,14.2777,9.392,14.933,0.9278,1,0,0,1,2,0
run2-tbt-10s,1,continentale,10,none,true,12,7,1,72,83,72,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,9,8.177435,0.681453,0.684288,0.677484,1,0.75,112191,105590,112191.0,105590.0,12,11.4588,5.529,14.777,0.6459,9,0,0,1,2,0
run2-tbt-10s,1,continentale,10,none,true,12,7,1,72,83,72,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,2,2.955944,0.246329,0.234238,0.263256,1,0.166667,38404,41030,38404.0,41030.0,12,12.7434,8.179,14.983,0.7743,2,0,0,1,2,0
run2-tbt-10s,1,continentale,10,none,true,12,8,1,84,95,84,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,0,0.838251,0.069854,0.05926,0.084686,1,0.0,9236,15062,9236.0,15062.0,12,14.2605,12.4,14.878,0.926,0,0,0,1,1,0
run2-tbt-10s,1,continentale,10,none,true,12,8,1,84,95,84,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,10,8.022656,0.668555,0.677484,0.656053,1,0.833333,105590,116683,105590.0,116683.0,12,10.1196,4.801,14.242,0.512,9,0,1,1,1,0
run2-tbt-10s,1,continentale,10,none,true,12,8,1,84,95,84,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,2,3.139092,0.261591,0.263256,0.25926,1,0.166667,41030,46111,41030.0,46111.0,12,12.8182,5.444,14.841,0.7818,3,1,0,1,1,0
run2-tbt-10s,1,continentale,10,none,true,12,9,1,96,107,96,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,0,0.984464,0.082039,0.084686,0.078332,1,0.0,15062,13358,15062.0,13358.0,12,14.2495,8.737,15.067,0.9249,0,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,9,1,96,107,96,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,10,7.925755,0.66048,0.656053,0.666676,1,0.833333,116683,113689,116683.0,113689.0,12,9.9848,5.149,15.05,0.4985,9,0,1,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,9,1,96,107,96,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,2,3.089781,0.257482,0.25926,0.254992,1,0.166667,46111,43484,46111.0,43484.0,12,13.7772,10.22,15.033,0.8777,3,1,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,10,1,108,119,108,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1,0.972785,0.081065,0.078332,0.084892,1,0.083333,13358,13358,13358.0,13358.0,12,14.2043,7.985,15.083,0.9204,1,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,10,1,108,119,108,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,8,8.021951,0.668496,0.666676,0.671043,1,0.666667,113689,105590,113689.0,105590.0,12,10.196,5.952,14.87,0.5196,8,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,10,1,108,119,108,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,3,3.005264,0.250439,0.254992,0.244064,1,0.25,43484,38404,43484.0,38404.0,12,13.1969,7.297,15.08,0.8197,3,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,11,1,120,131,120,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,2,0.941446,0.078454,0.084892,0.06944,1,0.166667,13358,10941,13358.0,10941.0,12,13.7122,7.17,14.985,0.8712,2,0,0,2,2,0
run2-tbt-10s,1,continentale,10,none,true,12,11,1,120,131,120,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,7,8.048069,0.670672,0.671043,0.670153,1,0.583333,105590,105590,105590.0,105590.0,12,11.1547,5.583,14.43,0.6155,6,0,1,2,2,0
run2-tbt-10s,1,continentale,10,none,true,12,11,1,120,131,120,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,3,3.010485,0.250874,0.244064,0.260407,1,0.25,38404,41030,38404.0,41030.0,12,12.7446,6.045,15.0,0.7745,4,1,0,2,2,0
run2-tbt-10s,1,continentale,10,none,true,12,12,1,132,143,132,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,0,0.904769,0.075397,0.06944,0.083738,1,0.0,10941,13358,10941.0,13358.0,12,14.6802,12.531,15.068,0.968,0,0,0,1,1,0
run2-tbt-10s,1,continentale,10,none,true,12,12,1,132,143,132,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,9,7.986343,0.665529,0.670153,0.659054,1,0.75,105590,105133,105590.0,105133.0,12,9.2362,6.167,14.881,0.4236,9,0,0,1,1,0
run2-tbt-10s,1,continentale,10,none,true,12,12,1,132,143,132,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,3,3.108887,0.259074,0.260407,0.257208,1,0.25,41030,41030,41030.0,41030.0,12,12.171,5.801,15.099,0.7171,3,0,0,1,1,0
run2-tbt-10s,1,continentale,10,none,true,12,13,1,144,155,144,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,0,1.041742,0.086812,0.083738,0.091115,1,0.0,13358,13358,13358.0,13358.0,12,14.71,13.695,15.067,0.971,1,1,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,13,1,144,155,144,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,9,7.938278,0.661523,0.659054,0.66498,1,0.75,105133,97490,105133.0,97490.0,12,11.5158,5.303,14.943,0.6516,8,0,1,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,13,1,144,155,144,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,3,3.01998,0.251665,0.257208,0.243905,1,0.25,41030,35758,41030.0,35758.0,12,13.4633,8.844,14.988,0.8463,3,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,14,1,156,167,156,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1,0.941153,0.078429,0.091115,0.06067,1,0.083333,13358,10941,13358.0,10941.0,12,14.0419,10.255,15.033,0.9042,1,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,14,1,156,167,156,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,6,8.073041,0.672753,0.66498,0.683637,1,0.5,97490,123285,97490.0,123285.0,12,9.8646,5.267,14.66,0.4865,5,0,1,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,14,1,156,167,156,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,5,2.985806,0.248817,0.243905,0.255694,1,0.416667,35758,46111,35758.0,46111.0,12,11.2908,4.835,14.862,0.6291,6,1,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,15,1,168,179,168,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1,0.849151,0.070763,0.06067,0.084892,1,0.083333,10941,13358,10941.0,13358.0,12,14.103,11.376,15.05,0.9103,1,0,0,1,1,0
run2-tbt-10s,1,continentale,10,none,true,12,15,1,168,179,168,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,9,8.140674,0.678389,0.683637,0.671043,1,0.75,123285,105590,123285.0,105590.0,12,11.8807,6.67,15.049,0.6881,7,0,2,1,1,0
run2-tbt-10s,1,continentale,10,none,true,12,15,1,168,179,168,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,2,3.010176,0.250848,0.255694,0.244064,1,0.166667,46111,38404,46111.0,38404.0,12,14.0683,10.913,15.014,0.9068,4,2,0,1,1,0
run2-tbt-10s,1,continentale,10,none,true,12,16,1,180,191,180,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,1,1.002525,0.083544,0.084892,0.081655,1,0.083333,13358,15062,13358.0,15062.0,12,13.172,7.323,14.9,0.8172,1,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,16,1,180,191,180,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,10,8.039121,0.669927,0.671043,0.668364,1,0.833333,105590,123285,105590.0,123285.0,12,10.0905,4.841,14.662,0.5091,9,0,1,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,16,1,180,191,180,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,1,2.958355,0.24653,0.244064,0.249981,1,0.083333,38404,46111,38404.0,46111.0,12,13.7049,9.257,14.9,0.8705,2,1,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,17,1,192,203,192,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,3,0.989083,0.082424,0.081655,0.083499,1,0.25,15062,13358,15062.0,13358.0,12,13.9883,7.842,14.967,0.8988,3,1,1,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,17,1,192,203,192,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,6,7.978686,0.66489,0.668364,0.660028,1,0.5,123285,105590,123285.0,105590.0,12,12.3068,7.102,14.818,0.7307,6,1,1,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,17,1,192,203,192,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,3,3.032231,0.252686,0.249981,0.256473,1,0.25,46111,41030,46111.0,41030.0,12,12.9637,5.011,14.914,0.7964,3,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,18,1,204,215,204,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,2,0.949957,0.079163,0.083499,0.073093,1,0.166667,13358,13358,13358.0,13358.0,12,13.6204,5.233,14.833,0.862,2,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,18,1,204,215,204,12,12,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,7,7.993175,0.666098,0.660028,0.674595,1,0.583333,105590,123285,105590.0,123285.0,12,11.2657,6.254,14.821,0.6266,7,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,18,1,204,215,204,12,12,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,3,3.056869,0.254739,0.256473,0.252312,1,0.25,41030,46111,41030.0,46111.0,12,12.9787,7.936,14.83,0.7979,3,0,0,0,0,0
run2-tbt-10s,1,continentale,10,none,true,12,19,1,216,227,216,12,12,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,0,0.880707,0.073392,0.073093,0.073811,1,0.0,13358,12645,13358.0,12645.0,12,14.1483,11.854,14.849,0.9148,2,2,0,1,1,0
