sample_height,host,balance_gas
220,m1,111.4334
220,m2,49.6572
220,m3,31.4144
220,ca,49.3564
223,c1,86.0548
223,c2,90.6536
223,c3,92.9544
223,c4,94.3002
223,c5,95.4166
223,m1,112.275
223,m2,49.6572
223,m3,31.4144
223,ca,49.3564
226,c1,85.8302
226,c2,90.4852
226,c3,92.842
226,c4,94.244
226,c5,95.3606
226,m1,112.7242
226,m2,49.6572
226,m3,31.4144
226,ca,49.3564
230,c1,85.6054
230,c2,90.3168
230,c3,92.7298
230,c4,94.1316
230,c5,95.2488
230,m1,113.1172
230,m2,49.8816
230,m3,31.4706
230,ca,49.3564
233,c1,85.3806
233,c2,90.2046
233,c3,92.6174
233,c4,94.0756
233,c5,95.1928
233,m1,113.5662
233,m2,49.8816
233,m3,31.695
233,ca,49.3564
237,c1,85.156
237,c2,90.0366
237,c3,92.505
237,c4,93.9632
237,c5,95.1368
237,m1,113.7346
237,m2,50.2186
237,m3,31.8632
237,ca,49.3564
240,c1,84.9876
240,c2,89.9244
240,c3,92.3926
240,c4,93.907
240,c5,95.0808
240,m1,113.8466
240,m2,50.7238
240,m3,31.8632
240,ca,49.3564
243,c1,84.7628
243,c2,89.7558
243,c3,92.2802
243,c4,93.7946
243,c5,95.0248
243,m1,113.8466
243,m2,51.1172
243,m3,32.0878
243,ca,49.3564
245,c1,84.5382
245,c2,89.6436
245,c3,92.1678
245,c4,93.7384
245,c5,94.913
245,m1,114.1836
245,m2,51.1172
245,m3,32.0878
245,ca,49.3564
248,c1,84.3138
248,c2,89.475
248,c3,92.0556
248,c4,93.626
248,c5,94.857
248,m1,114.7448
248,m2,51.3416
248,m3,32.0878
248,ca,49.3564
251,c1,84.1456
251,c2,89.3628
251,c3,91.9432
251,c4,93.5138
251,c5,94.801
251,m1,115.3058
251,m2,51.3416
251,m3,32.0878
251,ca,49.3564
254,c1,83.921
254,c2,89.1942
254,c3,91.887
254,c4,93.4576
254,c5,94.745
254,m1,115.7548
254,m2,51.3416
254,m3,32.2562
254,ca,49.3564
256,c1,83.6966
256,c2,89.082
256,c3,91.7746
256,c4,93.3454
256,c5,94.633
256,m1,115.7548
256,m2,51.51
256,m3,32.7616
256,ca,49.3564
260,c1,83.4722
260,c2,88.9136
260,c3,91.6624
260,c4,93.2892
260,c5,94.577
260,m1,115.9794
260,m2,51.51
260,m3,33.0982
260,ca,49.3564
262,c1,83.2476
262,c2,88.8012
262,c3,91.55
262,c4,93.1768
262,c5,94.521
262,m1,116.2604
262,m2,51.9026
262,m3,33.0982
262,ca,49.3564
265,c1,83.079
265,c2,88.6326
265,c3,91.4376
265,c4,93.1206
265,c5,94.4652
265,m1,116.5972
265,m2,52.0712
265,m3,33.0982
265,ca,49.3564
268,c1,82.8544
268,c2,88.5204
268,c3,91.3252
268,c4,93.0084
268,c5,94.4092
268,m1,116.7654
268,m2,52.689
268,m3,33.0982
268,ca,49.3564
270,c1,82.6296
270,c2,88.352
270,c3,91.2128
270,c4,92.9522
270,c5,94.2972
270,m1,116.7654
270,m2,53.0818
270,m3,33.0982
270,ca,49.3564
273,c1,82.405
273,c2,88.2396
273,c3,91.1004
273,c4,92.8398
273,c5,94.241
273,m1,117.1584
273,m2,53.3628
273,m3,33.0982
273,ca,49.3564
276,c1,82.1806
276,c2,88.071
276,c3,90.988
276,c4,92.7838
276,c5,94.1848
276,m1,118.0008
276,m2,53.3628
276,m3,33.0982
276,ca,49.3564
278,c1,82.0122
278,c2,87.9586
278,c3,90.9318
278,c4,92.6714
278,c5,94.1286
278,m1,118.2254
278,m2,53.3628
278,m3,33.0982
278,ca,49.3564
282,c1,81.7874
282,c2,87.7902
282,c3,90.8196
282,c4,92.6152
282,c5,94.0726
282,m1,119.068
282,m2,53.3628
282,m3,33.0982
282,ca,49.3564
285,c1,81.5626
285,c2,87.678
285,c3,90.7074
285,c4,92.5032
285,c5,93.9602
285,m1,119.6854
285,m2,53.3628
285,m3,33.0982
285,ca,49.3564
288,c1,81.3378
288,c2,87.5096
288,c3,90.595
288,c4,92.447
288,c5,93.904
288,m1,120.0784
288,m2,53.3628
288,m3,33.2106
288,ca,49.3564
291,c1,81.1696
291,c2,87.3972
291,c3,90.4826
291,c4,92.3346
291,c5,93.8478
291,m1,120.4154
291,m2,53.8122
291,m3,33.2106
291,ca,49.3564
294,c1,80.9448
294,c2,87.2286
294,c3,90.3704
294,c4,92.2784
294,c5,93.7916
294,m1,120.977
294,m2,53.8122
294,m3,33.2106
294,ca,49.3564
296,c1,80.7204
296,c2,87.0602
296,c3,90.2582
296,c4,92.1662
296,c5,93.7356
296,m1,121.258
296,m2,54.1488
296,m3,33.2106
296,ca,49.3564
299,c1,80.4956
299,c2,86.948
299,c3,90.1458
299,c4,92.11
299,c5,93.6232
299,m1,121.707
299,m2,54.1488
299,m3,33.379
299,ca,49.3564
302,c1,80.2708
302,c2,86.7794
302,c3,90.0336
302,c4,91.9976
302,c5,93.567
302,m1,8.3622
302,m2,23.0953
302,m3,27.058
302,ca,49.3564
304,c1,80.1022
304,c2,86.6672
304,c3,89.9774
304,c4,91.9414
304,c5,93.511
304,m1,108.6322
304,m2,23.2639
304,m3,27.058
304,ca,49.3564
307,c1,79.8774
307,c2,86.4986
307,c3,89.865
307,c4,91.8292
307,c5,93.4548
307,m1,108.526
307,m2,23.6631
307,m3,27.3826
307,ca,49.3564
310,c1,79.6532
310,c2,86.3864
310,c3,89.753
310,c4,91.773
310,c5,93.3424
310,m1,108.8066
310,m2,23.9441
310,m3,27.5512
310,ca,49.3564
312,c1,79.4284
312,c2,86.2178
312,c3,89.6408
312,c4,91.6606
312,c5,93.2864
312,m1,109.1436
312,m2,24.1683
312,m3,27.5512
312,ca,49.3564
314,c1,79.2598
314,c2,86.1056
314,c3,89.5284
314,c4,91.6044
314,c5,93.2302
314,m1,109.7052
314,m2,24.1683
314,m3,27.5512
314,ca,49.3564
316,c1,79.035
316,c2,85.937
316,c3,89.4164
316,c4,91.4924
316,c5,93.174
316,m1,110.2668
316,m2,24.1683
316,m3,27.5512
316,ca,49.3564
319,c1,78.8104
319,c2,85.8248
319,c3,89.304
319,c4,91.4362
319,c5,93.1178
319,m1,110.828
319,m2,24.1683
319,m3,27.832
319,ca,49.3564
322,c1,78.586
322,c2,85.6566
322,c3,89.1916
322,c4,91.3238
322,c5,93.0054
322,m1,110.9404
322,m2,24.5051
322,m3,27.9444
322,ca,49.3564
325,c1,78.3614
325,c2,85.5442
325,c3,89.0792
325,c4,91.2676
325,c5,92.9494
325,m1,111.6142
325,m2,24.5051
325,m3,27.9444
325,ca,49.3564
327,c1,78.193
327,c2,85.3762
327,c3,89.0232
327,c4,91.1552
327,c5,92.8934
327,m1,111.7826
327,m2,24.7297
327,m3,27.9444
327,ca,49.3564
330,c1,77.9684
330,c2,85.2638
330,c3,88.911
330,c4,91.0992
330,c5,92.8372
330,m1,112.3436
330,m2,24.7297
330,m3,27.9444
330,ca,49.3564
333,c1,77.744
333,c2,85.0954
333,c3,88.7986
333,c4,90.987
333,c5,92.781
333,m1,112.3998
333,m2,25.4031
333,m3,27.9444
333,ca,49.3564
336,c1,77.5196
336,c2,84.9832
336,c3,88.6862
336,c4,90.9308
336,c5,92.6688
336,m1,113.1296
336,m2,25.4031
336,m3,27.9444
336,ca,49.3564
338,c1,77.3512
338,c2,84.8146
338,c3,88.574
338,c4,90.8186
338,c5,92.6126
338,m1,113.747
338,m2,25.4031
338,m3,27.9444
338,ca,49.3564
341,c1,77.1264
341,c2,84.7022
341,c3,88.4616
341,c4,90.7626
341,c5,92.5564
341,m1,114.3086
341,m2,25.4031
341,m3,27.9444
341,ca,49.3564
344,c1,76.9018
344,c2,84.5336
344,c3,88.3494
344,c4,90.6502
344,c5,92.5002
344,m1,114.533
344,m2,25.8527
344,m3,27.9444
344,ca,49.3564
346,c1,76.6776
346,c2,84.4214
346,c3,88.237
346,c4,90.594
346,c5,92.444
346,m1,114.533
346,m2,26.4143
346,m3,27.9444
346,ca,49.3564
349,c1,76.453
349,c2,84.253
349,c3,88.1248
349,c4,90.482
349,c5,92.3316
349,m1,115.0384
349,m2,26.4143
349,m3,28.1126
349,ca,49.3564
352,c1,76.2848
352,c2,84.1408
352,c3,88.0686
352,c4,90.3696
352,c5,92.2754
352,m1,115.6556
352,m2,26.4143
352,m3,28.1126
352,ca,49.3564
355,c1,76.06
355,c2,83.9722
355,c3,87.9562
355,c4,90.3134
355,c5,92.2192
355,m1,116.2736
355,m2,26.4143
355,m3,28.1126
355,ca,49.3564
358,c1,75.8354
358,c2,83.8036
358,c3,87.8438
358,c4,90.201
358,c5,92.163
358,m1,116.8356
358,m2,26.4143
358,m3,28.1126
358,ca,49.3564
360,c1,75.6108
360,c2,83.6914
360,c3,87.7316
360,c4,90.1448
360,c5,92.0508
360,m1,117.3412
360,m2,26.4143
360,m3,28.1126
360,ca,49.3564
363,c1,75.3862
363,c2,83.523
363,c3,87.6194
363,c4,90.0326
363,c5,91.9946
363,m1,117.7342
363,m2,26.6385
363,m3,28.1126
363,ca,49.3564
366,c1,75.2178
366,c2,83.4108
366,c3,87.5072
366,c4,89.9764
366,c5,91.9384
366,m1,118.2394
366,m2,26.8071
366,m3,28.1126
366,ca,49.3564
369,c1,74.993
369,c2,83.2424
369,c3,87.3948
369,c4,89.8642
369,c5,91.8822
369,m1,118.9694
369,m2,26.8071
369,m3,28.1126
369,ca,49.3564
371,c1,74.7686
371,c2,83.1302
371,c3,87.2824
371,c4,89.808
371,c5,91.826
371,m1,119.138
371,m2,27.0313
371,m3,28.1126
371,ca,49.3564
374,c1,74.544
374,c2,82.962
374,c3,87.1702
374,c4,89.696
374,c5,91.7136
374,m1,119.6434
374,m2,27.3119
374,m3,28.1126
374,ca,49.3564
376,c1,74.3754
376,c2,82.8496
376,c3,87.0578
376,c4,89.6398
376,c5,91.6574
376,m1,120.2608
376,m2,27.3119
376,m3,28.1126
376,ca,49.3564
381,c1,74.1506
381,c2,82.6812
381,c3,87.0018
381,c4,89.5274
381,c5,91.6012
381,m1,120.991
381,m2,27.3119
381,m3,28.1126
381,ca,49.3564
384,c1,73.926
384,c2,82.5688
384,c3,86.8896
384,c4,89.4714
384,c5,91.545
384,m1,121.3842
384,m2,27.5365
384,m3,28.1126
384,ca,49.3564
387,c1,73.7012
387,c2,82.4002
387,c3,86.7772
387,c4,89.359
387,c5,91.4888
387,m1,121.8898
387,m2,27.5365
387,m3,28.1126
387,ca,49.3564
390,c1,73.4766
390,c2,82.288
390,c3,86.6648
390,c4,89.3028
390,c5,91.3764
390,m1,122.2266
390,m2,27.8175
390,m3,28.1126
390,ca,49.3564
393,c1,73.308
393,c2,82.1196
393,c3,86.5528
393,c4,89.1906
393,c5,91.3202
393,m1,122.732
393,m2,27.8175
393,m3,28.1126
393,ca,49.3564
396,c1,73.0832
396,c2,82.0074
396,c3,86.4404
396,c4,89.1346
396,c5,91.264
396,m1,122.9568
396,m2,28.2105
396,m3,28.1126
396,ca,49.3564
399,c1,72.8584
399,c2,81.8388
399,c3,86.328
399,c4,89.0222
399,c5,91.208
399,m1,123.5186
399,m2,28.4349
399,m3,28.1126
399,ca,49.3564
402,c1,72.6338
402,c2,81.7264
402,c3,86.2156
402,c4,88.9662
402,c5,91.0956
402,m1,8.5817
402,m2,12.5288
402,m3,22.8449
402,ca,49.3564
406,c1,72.4092
406,c2,81.5578
406,c3,86.1032
406,c4,88.8538
406,c5,91.0394
406,m1,109.0711
406,m2,112.6818
406,m3,22.7093
406,ca,49.3564
408,c1,72.2406
408,c2,81.4458
408,c3,86.047
408,c4,88.7976
408,c5,90.9832
408,m1,109.8683
408,m2,112.6818
408,m3,22.7093
408,ca,49.3564
412,c1,72.016
412,c2,81.2772
412,c3,85.9348
412,c4,88.6854
412,c5,90.9272
412,m1,110.4859
412,m2,112.9066
412,m3,22.7093
412,ca,49.3564
415,c1,71.7912
415,c2,81.1086
415,c3,85.8226
415,c4,88.6294
415,c5,90.871
415,m1,110.9351
415,m2,112.9066
415,m3,22.7093
415,ca,49.3564
418,c1,71.5666
418,c2,80.9962
418,c3,85.7102
418,c4,88.5172
418,c5,90.7588
418,m1,111.2719
418,m2,113.1872
418,m3,22.7093
418,ca,49.3564
420,c1,71.398
420,c2,80.8278
420,c3,85.5978
420,c4,88.4612
420,c5,90.7028
420,m1,111.8337
420,m2,113.1872
420,m3,22.7093
420,ca,49.3564
423,c1,71.1734
423,c2,80.7156
423,c3,85.4854
423,c4,88.3488
423,c5,90.6466
423,m1,112.5073
423,m2,113.1872
423,m3,22.7093
423,ca,49.3564
426,c1,70.9488
426,c2,80.547
426,c3,85.373
426,c4,88.2926
426,c5,90.5904
426,m1,113.2937
426,m2,113.1872
426,m3,22.7093
426,ca,49.3564
428,c1,70.7242
428,c2,80.4348
428,c3,85.2606
428,c4,88.1802
428,c5,90.5344
428,m1,113.2937
428,m2,111.984
428,m3,22.7093
428,ca,49.3564
432,c1,70.5
432,c2,80.2666
432,c3,85.1484
432,c4,88.124
432,c5,90.422
432,m1,115.5075
432,m2,112.1526
432,m3,22.7093
432,ca,49.3564
434,c1,70.2752
434,c2,80.1542
434,c3,85.0364
434,c4,88.0118
434,c5,90.3658
434,m1,116.0685
434,m2,112.1526
434,m3,22.7093
434,ca,49.3564
438,c1,70.1066
438,c2,79.9858
438,c3,84.924
438,c4,87.8994
438,c5,90.3096
438,m1,116.7987
438,m2,112.1526
438,m3,22.7093
438,ca,49.3564
441,c1,69.882
441,c2,79.8736
441,c3,84.8678
441,c4,87.8432
441,c5,90.2534
441,m1,117.2479
441,m2,112.1526
441,m3,22.7093
441,ca,49.3564
443,c1,69.6574
443,c2,79.7052
443,c3,84.7554
443,c4,87.731
443,c5,90.1412
443,m1,117.2479
443,m2,112.7702
443,m3,22.7093
443,ca,49.3564
446,c1,69.4326
446,c2,79.5928
446,c3,84.643
446,c4,87.675
446,c5,90.0852
446,m1,117.8657
446,m2,112.7702
446,m3,22.7093
446,ca,49.3564
449,c1,69.2082
449,c2,79.4244
449,c3,84.5306
449,c4,87.5626
449,c5,90.029
449,m1,118.4273
449,m2,112.7702
449,m3,22.7093
449,ca,49.3564
452,c1,69.0398
452,c2,79.256
452,c3,84.4184
452,c4,87.5064
452,c5,89.9728
452,m1,119.3817
452,m2,112.7702
452,m3,22.7093
452,ca,49.3564
455,c1,68.8154
455,c2,79.1436
455,c3,84.306
455,c4,87.394
455,c5,89.9166
455,m1,119.4939
455,m2,112.7702
455,m3,22.7093
455,ca,49.3564
458,c1,68.5908
458,c2,78.9752
458,c3,84.1936
458,c4,87.3378
458,c5,89.8042
458,m1,120.2237
458,m2,112.7702
458,m3,22.7093
458,ca,49.3564
460,c1,68.366
460,c2,78.8628
460,c3,84.0814
460,c4,87.2254
460,c5,89.748
460,m1,120.5047
460,m2,113.0512
460,m3,22.7093
460,ca,49.3564
464,c1,68.1418
464,c2,78.6942
464,c3,83.9692
464,c4,87.1694
464,c5,89.692
464,m1,121.4593
464,m2,113.0512
464,m3,22.7093
464,ca,49.3564
466,c1,67.9734
466,c2,78.5822
466,c3,83.913
466,c4,87.057
466,c5,89.6358
466,m1,121.7957
466,m2,113.0512
466,m3,22.7093
466,ca,49.3564
469,c1,67.7486
469,c2,78.4138
469,c3,83.8006
469,c4,87.0008
469,c5,89.5796
469,m1,122.5819
469,m2,113.0512
469,m3,22.7093
469,ca,49.3564
472,c1,67.524
472,c2,78.3016
472,c3,83.6882
472,c4,86.8886
472,c5,89.4672
472,m1,123.1437
472,m2,113.0512
472,m3,22.7093
472,ca,49.3564
475,c1,67.2996
475,c2,78.1332
475,c3,83.5762
475,c4,86.8326
475,c5,89.411
475,m1,123.8169
475,m2,113.0512
475,m3,22.7093
475,ca,49.3564
478,c1,67.0748
478,c2,78.0208
478,c3,83.4638
478,c4,86.7204
478,c5,89.3548
478,m1,123.8169
478,m2,113.5566
478,m3,22.7093
478,ca,49.3564
481,c1,66.9066
481,c2,77.8522
481,c3,83.3514
481,c4,86.6642
481,c5,89.2986
481,m1,122.7815
481,m2,113.5566
481,m3,22.7093
481,ca,49.3564
484,c1,66.682
484,c2,77.74
484,c3,83.2392
484,c4,86.5518
484,c5,89.1862
484,m1,125.1087
484,m2,113.5566
484,m3,22.7093
484,ca,49.3564
487,c1,66.4574
487,c2,77.5718
