txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
09a31a4b88c5e2c12654eeeb6475df0be9200c6e86a34fffadc80ac97fd0a8c7,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,501493,1,105,946685847,946685854,493,106,txs.log UpdateTx
46201479e89a7f8a52799197c597c9bc99c9ff963e37367af153927e1397685a,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,m3,50861,1,105,946685847,946685854,493,106,txs.log UpdateTx
26bf078c33b46f2830aef3efccb925d2e8bcc87ac0ead9f56c4be59b02e2392c,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,193971,1,105,946685847,946685854,493,106,txs.log UpdateTx
957dea64ce6df8b1db6a9599c05dfb9302eed2fc3afb81e3abd80bb35f26e502,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,308720,2,205,946686903,946686914,393,206,txs.log UpdateTx
8552634f48f21b9b5bdd71365c3f8dea106b60ee0cb82a70b18075591a0ff1f4,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,796172,2,205,946686903,946686914,393,206,txs.log UpdateTx
8e094f160cb7a70a78279bfa50ad85bd1bcbe3f1aaaa9c534c1b2fa8cc38d61c,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,m3,76432,2,205,946686903,946686914,393,206,txs.log UpdateTx
fa4b17164b8d71b9e006cd8c79d7a8b906064f1235ae3659f8c7d67271888f8c,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,805768,3,305,946687959,946687964,293,306,txs.log UpdateTx
4d5e453c6533df76ab8d2f3002177c8edb6cfa86d6687b95858d69118b8f68d1,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,259890,3,305,946687959,946687964,293,306,txs.log UpdateTx
4ed306cf558e1d45e544a1eb225bd6ada6a8c7b851c05bb054cbd46f117204d2,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,830065,4,405,946689033,946689043,193,406,txs.log UpdateTx
f1ad13665cea7a72bbd34f9693b194d7412a8de956c6688878e07d95834e8424,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,316428,4,405,946689033,946689043,193,406,txs.log UpdateTx
cf136a0c7f16a8cebb92505768a02c01e6fa33b155128137018be262689d0eca,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,m3,77424,4,405,946689033,946689043,193,406,txs.log UpdateTx
0689227d12ee9a36392b1536aa1961ca039514e866baa21d1d1bbf01a12dec84,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,1AagzGnptAGnvYUunCiqyFBo5P7Zyq7h7kcijs,m2,311366,5,505,946690101,946690113,93,506,txs.log UpdateTx
19577d54eb1886d920d277bb310e1fdedfc833ab6606860f55b3d486634ff25d,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,m3,1CsyzTjErfmoC3PFDMJbGZZqJu6EUYCh2wKkBq,m3,76432,5,505,946690101,946690113,93,506,txs.log UpdateTx
7a3de59263ecb6a986042dc46921a00ad6ab9db94028ea916bc4e3ce56b86ec5,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,1VLpfZJuzKm3UcPtfYMsf5T37jtkxjR3ZhRF3w,m1,811330,5,505,946690101,946690113,93,506,txs.log UpdateTx
