run_id,livello,tbt,epoca,host,indirizzo,esg_miner,esg_cluster_medio,esg_cluster_lista,attivita_miner_tau,attivita_cluster_tau_somma,attivita_cluster_tau_lista,contributi_c_i_lista,theta_epoca,peso_grezzo_epoca,allocazione_A_k,saldo_B_precedente,saldo_B_epoca,riconciliato_R_k,rho_epoca,rho_epoca_precedente,peso_pubblicato_epoca,peso_pubblicato_ricalcolato,scarto_ricalcolo,esito_ricalcolo,height_pubblicazione,malus_accumulatore_epoca,fattore_correzione_malus,peso_dopo_malus,dump_function_usata,peso_efficace_epoca,peso_effettivo_epoca,W_tot_epoca,quota_peso_epoca,blocchi_minati_epoca,blocchi_totali_epoca,quota_osservata_epoca,quota_attesa_vigenza,scostamento_quota,chi2_epoca,df_epoca,chi2_critico_5pct,compatibile_epoca,attesa_minima_epoca,campione_sufficiente_epoca,finestra_epoche,blocchi_finestra,chi2_finestra,df_finestra,compatibile_finestra,attesa_minima_finestra,campione_sufficiente_finestra
run2-tbt-10s/regionale,regionale,10,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,0,esatto,28,0.0,1.0,1,none,1.0,1.0,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/regionale,regionale,10,1,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,0,esatto,28,0.0,1.0,1,none,1.0,1.0,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/regionale,regionale,10,1,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,0,esatto,28,0.0,1.0,1,none,1.0,1.0,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/regionale,regionale,10,2,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,non pubblicato in questa epoca,,0.0,1.0,,none,,,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/regionale,regionale,10,2,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,non pubblicato in questa epoca,,0.0,1.0,,none,,,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/regionale,regionale,10,2,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,non pubblicato in questa epoca,,0.0,1.0,,none,,,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/regionale,regionale,10,3,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,85.56,47.33,"c1:17.50,c2:77.16",3,5,"c1:3,c2:2","c1:0.5250,c2:1.5432",11.0,433.635192,1.322725,0.0,0.0,45.3952,1.0,0.0,21682,21682,0,esatto,42,0.0,1.0,21682,none,21682.0,21682.0,36062.0,0.601242,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/regionale,regionale,10,3,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,26.46,96.01,"c3:99.26,c4:92.76",3,4,"c3:2,c4:2","c3:1.9852,c4:1.8552",11.0,180.996984,0.552098,0.0,0.0,28.6704,1.0,0.0,9050,9050,0,esatto,42,0.0,1.0,9050,none,9050.0,9050.0,36062.0,0.250957,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/regionale,regionale,10,3,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,24.17,70.53,c5:70.53,3,2,c5:2,c5:1.4106,11.0,106.604202,0.325177,0.0,0.0,9.9254,1.0,0.0,5330,5330,0,esatto,42,0.0,1.0,5330,none,5330.0,5330.0,36062.0,0.147801,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/regionale,regionale,10,4,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,85.56,47.33,"c1:17.50,c2:77.16",2,24,"c1:14,c2:10","c1:2.4500,c2:7.7160",42.0,1040.92296,5.610243,0.0,0.0,97.2268,1.0,1.0,104092,104092,0,esatto,54,0.0,1.0,104092,none,104092.0,104092.0,155854.0,0.667881,0,0,,,,,,,,,,5,,,,,,
