height,signer_address,signer_host,score,delay_floor_s,ntime,parent_ntime,n_hosts_seen,hosts_seen,n_lines,first_log_timestamp,first_source_file,first_source_line
152,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,1.25463564e-07,5,946686325,946686317,4,admin m1 m2 m3,8,2000-01-01 00:25:25,run/data/admin/debug.log,723
153,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,2.57262657e-07,6,946686334,946686325,4,admin m1 m2 m3,8,2000-01-01 00:25:34,run/data/admin/debug.log,737
154,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,1.12670802e-06,10,946686345,946686334,4,admin m1 m2 m3,8,2000-01-01 00:25:45,run/data/admin/debug.log,751
155,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,2.85375856e-07,6,946686352,946686345,4,admin m1 m2 m3,8,2000-01-01 00:25:53,run/data/admin/debug.log,765
156,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,1.38328635e-06,11,946686364,946686352,4,admin m1 m2 m3,8,2000-01-01 00:26:05,run/data/admin/debug.log,782
157,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,m3,8.42833278e-07,9,946686375,946686364,4,admin m1 m2 m3,8,2000-01-01 00:26:16,run/data/admin/debug.log,796
158,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,m3,1.36940944e-05,14,946686390,946686375,4,admin m1 m2 m3,11,2000-01-01 00:26:31,run/data/admin/debug.log,810
158,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,3.01269395e-06,13,946686391,946686375,4,admin m1 m2 m3,9,2000-01-01 00:26:31,run/data/admin/debug.log,821
159,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,1.64131148e-06,12,946686404,946686391,4,admin m1 m2 m3,8,2000-01-01 00:26:45,run/data/admin/debug.log,840
160,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,m3,7.23885091e-08,5,946686410,946686404,4,admin m1 m2 m3,8,2000-01-01 00:26:51,run/data/admin/debug.log,858
161,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,9.87447356e-07,10,946686423,946686410,4,admin m1 m2 m3,8,2000-01-01 00:27:03,run/data/admin/debug.log,872
162,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,3.05257444e-07,6,946686430,946686423,4,admin m1 m2 m3,8,2000-01-01 00:27:11,run/data/admin/debug.log,886
163,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,1.77181825e-06,12,946686444,946686430,4,admin m1 m2 m3,8,2000-01-01 00:27:24,run/data/admin/debug.log,900
164,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,1.58067686e-06,11,946686457,946686444,4,admin m1 m2 m3,8,2000-01-01 00:27:37,run/data/admin/debug.log,914
165,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,5.87499102e-07,8,946686467,946686457,4,admin m1 m2 m3,8,2000-01-01 00:27:47,run/data/admin/debug.log,928
166,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,5.08125354e-07,7,946686476,946686467,4,admin m1 m2 m3,8,2000-01-01 00:27:56,run/data/admin/debug.log,942
167,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,2.87009088e-06,13,946686490,946686476,4,admin m1 m2 m3,8,2000-01-01 00:28:10,run/data/admin/debug.log,959
168,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,5.53090164e-08,5,946686496,946686490,4,admin m1 m2 m3,8,2000-01-01 00:28:17,run/data/admin/debug.log,973
169,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,1.38649224e-07,5,946686504,946686496,4,admin m1 m2 m3,8,2000-01-01 00:28:24,run/data/admin/debug.log,987
170,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,6.79948205e-07,8,946686515,946686504,4,admin m1 m2 m3,8,2000-01-01 00:28:36,run/data/admin/debug.log,1001
171,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,4.53200983e-08,5,946686521,946686515,4,admin m1 m2 m3,8,2000-01-01 00:28:41,run/data/admin/debug.log,1015
172,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,1.58390806e-07,6,946686527,946686521,4,admin m1 m2 m3,8,2000-01-01 00:28:48,run/data/admin/debug.log,1029
173,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,8.25927858e-06,15,946686543,946686527,4,admin m1 m2 m3,8,2000-01-01 00:29:03,run/data/admin/debug.log,1043
174,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,m3,1.34364939e-06,11,946686555,946686543,4,admin m1 m2 m3,11,2000-01-01 00:29:16,run/data/admin/debug.log,1057
174,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,1.39152857e-06,11,946686556,946686543,4,admin m1 m2 m3,9,2000-01-01 00:29:16,run/data/admin/debug.log,1068
175,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,3.61559531e-06,14,946686570,946686556,4,admin m1 m2 m3,8,2000-01-01 00:29:30,run/data/admin/debug.log,1087
176,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,1.70295507e-06,12,946686583,946686570,4,admin m1 m2 m3,8,2000-01-01 00:29:44,run/data/admin/debug.log,1105
177,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,2.12627424e-06,12,946686597,946686583,4,admin m1 m2 m3,8,2000-01-01 00:29:57,run/data/admin/debug.log,1119
178,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,5.6929112e-08,5,946686603,946686597,4,admin m1 m2 m3,8,2000-01-01 00:30:04,run/data/admin/debug.log,1136
179,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,4.55617533e-07,7,946686612,946686603,4,admin m1 m2 m3,8,2000-01-01 00:30:12,run/data/admin/debug.log,1150
180,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,2.39081695e-07,6,946686621,946686612,4,admin m1 m2 m3,8,2000-01-01 00:30:21,run/data/admin/debug.log,1164
181,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,2.11191128e-07,6,946686628,946686621,4,admin m1 m2 m3,8,2000-01-01 00:30:29,run/data/admin/debug.log,1178
182,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,4.2755225e-08,5,946686634,946686628,4,admin m1 m2 m3,8,2000-01-01 00:30:34,run/data/admin/debug.log,1192
183,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,7.05238726e-08,5,946686641,946686634,4,admin m1 m2 m3,11,2000-01-01 00:30:41,run/data/admin/debug.log,1206
183,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,8.54501671e-09,5,946686641,946686634,4,admin m1 m2 m3,9,2000-01-01 00:30:41,run/data/admin/debug.log,1217
