epoch,verified,records,invalid,address,host,published,published_epoch,recomputed,verdict
4,True,3,0,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,m3,78137,3,0,other-epoch
4,True,3,0,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,838621,4,838621,ok
4,True,3,0,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,316256,4,316256,ok
